Sex	gene_id	gene_name	gene_type	CorrDir	corrTissueN	corrTissues	medianEstimate
Male	ENSMUSG00000070490	Gm10293	processed_pseudogene	-1	3	Lung, Bone_marrow, Inginal_WAT	-0.5196297120007524
Male	ENSMUSG00000070490	Gm10293	processed_pseudogene	1	1	Kidney	0.6747430588666486
Male	ENSMUSG00000070572	Trmt112-ps2	processed_pseudogene	-1	1	Liver	-0.4808513752842783
Male	ENSMUSG00000070572	Trmt112-ps2	processed_pseudogene	1	2	Kidney, Hypothalamus	0.6624359798251669
Male	ENSMUSG00000070574	2310016G11Rik	lncRNA	-1	2	Gastric_muscle, Epididymal_WAT	-0.6359647221501746
Male	ENSMUSG00000070891	Gm12689	lncRNA	-1	1	Heart	-0.6437203894934693
Male	ENSMUSG00000070960	Gm19680	processed_pseudogene	-1	1	Bone_marrow	-0.5971863854337005
Male	ENSMUSG00000070997	1700055D18Rik	lncRNA	-1	2	Bone_marrow, Liver	-0.5506523813739317
Male	ENSMUSG00000071265	1700086L19Rik	transcribed_unitary_pseudogene	-1	1	Inginal_WAT	-0.45758437325439394
Male	ENSMUSG00000071456	1110002L01Rik	lncRNA	-1	4	Brain, Heart, Lung, Bone_marrow	-0.6165755537919376
Male	ENSMUSG00000071456	1110002L01Rik	lncRNA	1	1	Epididymal_WAT	0.4730957079409836
Male	ENSMUSG00000071532	Gm10335	processed_pseudogene	1	1	Bone_marrow	0.6359647221501745
Male	ENSMUSG00000071753	Cdr1os	lncRNA	1	1	Kidney	0.4886070426275731
Male	ENSMUSG00000072109	A530040E14Rik	lncRNA	1	4	Lung, Bone_marrow, Hypothalamus, Liver	0.8259785720608975
Male	ENSMUSG00000072589	Gm10371	lncRNA	-1	1	Liver	-0.5506523813739317
Male	ENSMUSG00000072591	Fzd10os	lncRNA	-1	3	Brown_Adipose, Kidney, Hypothalamus	-0.49636270997086795
Male	ENSMUSG00000072612	Gm10382	lncRNA	-1	1	Bone_marrow	-0.7135213955831227
Male	ENSMUSG00000072612	Gm10382	lncRNA	1	2	Heart, Brown_Adipose	0.7988337363593656
Male	ENSMUSG00000072618	Gm10384	lncRNA	-1	1	Liver	-0.5428967140306369
Male	ENSMUSG00000072673	Gm10392	lncRNA	-1	2	Brain, Bone_marrow	-0.705765728239828
Male	ENSMUSG00000072673	Gm10392	lncRNA	1	1	Lung	0.5661637160605213
Male	ENSMUSG00000072692	Rpl37rt	transcribed_processed_pseudogene	-1	2	Hypothalamus, Liver	-0.6165755537919376
Male	ENSMUSG00000072692	Rpl37rt	transcribed_processed_pseudogene	1	1	Lung	0.5584080487172264
Male	ENSMUSG00000072761	Gm6712	lncRNA	1	4	Lung, Bone_marrow, Brown_Adipose, Inginal_WAT	0.5894307180904057
Male	ENSMUSG00000072769	Gm10419	lncRNA	-1	2	Bone_marrow, Kidney	-0.5428967140306368
Male	ENSMUSG00000072769	Gm10419	lncRNA	1	4	Epididymal_WAT, Brown_Adipose, Inginal_WAT, Hypothalamus	0.6553538905084116
Male	ENSMUSG00000072809	9330160F10Rik	lncRNA	1	1	Heart	0.4808513752842783
Male	ENSMUSG00000072844	G530011O06Rik	lncRNA	1	5	Gastric_muscle, Heart, Bone_marrow, Inginal_WAT, Hypothalamus	0.6824987262099435
Male	ENSMUSG00000072847	A530017D24Rik	lncRNA	-1	1	Hypothalamus	-0.5196297120007524
Male	ENSMUSG00000072847	A530017D24Rik	lncRNA	1	3	Bone_marrow, Brown_Adipose, Liver	0.4808513752842783
Male	ENSMUSG00000072884	Gm10433	lncRNA	-1	3	Heart, Lung, Bone_marrow	-0.6902543935532384
Male	ENSMUSG00000072884	Gm10433	lncRNA	1	1	Hypothalamus	0.49636270997086795
Male	ENSMUSG00000072893	4933439C10Rik	lncRNA	-1	3	Gastric_muscle, Bone_marrow, Liver	-0.5118740446574576
Male	ENSMUSG00000072898	Gm10434	pseudogene	1	1	Lung	0.4886070426275731
Male	ENSMUSG00000072999	Gm15401	lncRNA	1	1	Brain	0.7910780690160708
Male	ENSMUSG00000073000	Gm10451	lncRNA	1	2	Lung, Bone_marrow	0.7484218986279494
Male	ENSMUSG00000073073	Gm8098	lncRNA	1	2	Epididymal_WAT, Lung	0.47309570794098355
Male	ENSMUSG00000073147	5031425E22Rik	lncRNA	-1	2	Lung, Bone_marrow	-0.5506523813739317
Male	ENSMUSG00000073154	9330158H04Rik	lncRNA	1	1	Kidney	0.6049420527769954
Male	ENSMUSG00000073164	2410018L13Rik	lncRNA	-1	2	Kidney, Inginal_WAT	-0.5777972170754635
Male	ENSMUSG00000073164	2410018L13Rik	lncRNA	1	3	Lung, Bone_marrow, Hypothalamus	0.7367883976130072
Male	ENSMUSG00000073236	2500004C02Rik	lncRNA	-1	4	Brain, Gastric_muscle, Bone_marrow, Brown_Adipose	-0.5894307180904057
Male	ENSMUSG00000073242	Dnmt3aos	lncRNA	1	1	Bone_marrow	0.791375634597035
Male	ENSMUSG00000073274	Gm14636	lncRNA	1	3	Gastric_muscle, Lung, Bone_marrow	0.7290327302697123
Male	ENSMUSG00000073374	C030034I22Rik	lncRNA	1	1	Brain	0.4653400405976887
Male	ENSMUSG00000073394	Runx2os1	lncRNA	1	2	Lung, Bone_marrow	0.8492455740907819
Male	ENSMUSG00000073405	H2-T-ps	unprocessed_pseudogene	1	5	Brain, Gastric_muscle, Bone_marrow, Kidney, Hypothalamus	0.6359647221501745
Male	ENSMUSG00000073415	Gm10501	lncRNA	-1	3	Heart, Lung, Bone_marrow	-0.6126977201202902
Male	ENSMUSG00000073437	D330041H03Rik	lncRNA	-1	2	Gastric_muscle, Brown_Adipose	-0.5467745477022843
Male	ENSMUSG00000073437	D330041H03Rik	lncRNA	1	1	Lung	0.5041183773141628
Male	ENSMUSG00000073478	D730003I15Rik	lncRNA	1	3	Heart, Lung, Kidney	0.6359647221501745
Male	ENSMUSG00000073485	H3f3aos	lncRNA	-1	2	Brown_Adipose, Liver	-0.45758437325439394
Male	ENSMUSG00000073492	Gm10521	TEC	1	1	Bone_marrow	0.7755667343294812
Male	ENSMUSG00000073529	F830208F22Rik	lncRNA	1	1	Brown_Adipose	0.7910780690160708
Male	ENSMUSG00000073535	Gm5532	lncRNA	1	1	Inginal_WAT	0.5971863854337005
Male	ENSMUSG00000073538	E330020D12Rik	lncRNA	1	3	Heart, Bone_marrow, Hypothalamus	0.5971863854337005
Male	ENSMUSG00000073590	3222401L13Rik	lncRNA	1	6	Gastric_muscle, Lung, Bone_marrow, Kidney, Inginal_WAT, Liver	0.7484218986279494
Male	ENSMUSG00000073607	Gm10548	transcribed_processed_pseudogene	-1	1	Bone_marrow	-0.6359647221501745
Male	ENSMUSG00000073627	C130036L24Rik	lncRNA	1	1	Heart	0.5351410466873421
Male	ENSMUSG00000073631	Gm10553	lncRNA	1	2	Hypothalamus, Liver	0.7755667343294812
Male	ENSMUSG00000073647	Gm10557	processed_pseudogene	1	2	Lung, Kidney	0.6010642191053479
Male	ENSMUSG00000073731	AI507597	lncRNA	-1	2	Brain, Epididymal_WAT	-0.659231724180059
Male	ENSMUSG00000073731	AI507597	lncRNA	1	1	Hypothalamus	0.5118740446574576
Male	ENSMUSG00000073787	Gm10575	lncRNA	-1	2	Bone_marrow, Kidney	-0.45370653958274654
Male	ENSMUSG00000073787	Gm10575	lncRNA	1	1	Heart	0.4808513752842783
Male	ENSMUSG00000073821	8030451A03Rik	lncRNA	-1	1	Hypothalamus	-0.5351410466873421
Male	ENSMUSG00000073879	Gm54215	unprocessed_pseudogene	-1	1	Kidney	-0.4730957079409836
Male	ENSMUSG00000073879	Gm54215	unprocessed_pseudogene	1	3	Lung, Bone_marrow, Liver	0.5739193834038161
Male	ENSMUSG00000073902	Gvin3	unprocessed_pseudogene	1	4	Gastric_muscle, Epididymal_WAT, Bone_marrow, Hypothalamus	0.6282090548068797
Male	ENSMUSG00000073985	Gm10602	lncRNA	-1	2	Brain, Heart	-0.6010642191053479
Male	ENSMUSG00000073985	Gm10602	lncRNA	1	1	Kidney	0.44982870591109914
Male	ENSMUSG00000074024	4632427E13Rik	lncRNA	1	2	Heart, Kidney	0.5235075456723999
Male	ENSMUSG00000074039	4930520O04Rik	lncRNA	1	2	Epididymal_WAT, Lung	0.5312632130156947
Male	ENSMUSG00000074171	Gm6658	TEC	-1	3	Heart, Lung, Bone_marrow	-0.6514760568367642
Male	ENSMUSG00000074171	Gm6658	TEC	1	1	Brain	0.5351410466873421
Male	ENSMUSG00000074178	Gm10638	lncRNA	1	2	Epididymal_WAT, Brown_Adipose	0.5661637160605213
Male	ENSMUSG00000074213	Gm10642	lncRNA	1	1	Brain	0.45758437325439394
Male	ENSMUSG00000074219	Gm10644	lncRNA	-1	1	Bone_marrow	-0.5661637160605213
Male	ENSMUSG00000074219	Gm10644	lncRNA	1	1	Epididymal_WAT	0.44982870591109914
Male	ENSMUSG00000074228	Gm10645	TEC	1	1	Bone_marrow	0.5816750507471109
Male	ENSMUSG00000074235	Gm10649	lncRNA	-1	1	Heart	-0.4808513752842783
Male	ENSMUSG00000074274	D930028M14Rik	lncRNA	-1	1	Inginal_WAT	-0.4886070426275731
Male	ENSMUSG00000074281	Gm12522	lncRNA	1	1	Inginal_WAT	0.5118740446574576
Male	ENSMUSG00000074284	Gm10658	lncRNA	-1	4	Brain, Gastric_muscle, Heart, Bone_marrow	-0.5933085517620531
Male	ENSMUSG00000074284	Gm10658	lncRNA	1	1	Epididymal_WAT	0.5739193834038161
Male	ENSMUSG00000074346	Kcnd3os	lncRNA	1	1	Inginal_WAT	0.5273853793440473
Male	ENSMUSG00000074355	Gm10676	TEC	-1	1	Liver	-0.44982870591109914
Male	ENSMUSG00000074373	Gm10680	lncRNA	1	1	Brain	0.8763904097923138
Male	ENSMUSG00000074398	Gm15441	lncRNA	-1	1	Bone_marrow	-0.5273853793440473
Male	ENSMUSG00000074398	Gm15441	lncRNA	1	2	Heart, Lung	0.5894307180904057
Male	ENSMUSG00000074415	Mir100hg	lncRNA	-1	1	Inginal_WAT	-0.45758437325439394
Male	ENSMUSG00000074415	Mir100hg	lncRNA	1	3	Brain, Gastric_muscle, Liver	0.4808513752842783
Male	ENSMUSG00000074461	Gm10699	TEC	1	4	Brain, Gastric_muscle, Epididymal_WAT, Brown_Adipose	0.5971863854337005
Male	ENSMUSG00000074466	Gm15417	lncRNA	-1	1	Bone_marrow	-0.5428967140306369
Male	ENSMUSG00000074466	Gm15417	lncRNA	1	1	Heart	0.5739193834038161
Male	ENSMUSG00000074517	Gm10710	lncRNA	1	1	Bone_marrow	0.5428967140306369
Male	ENSMUSG00000074578	Zfas1	lncRNA	-1	2	Epididymal_WAT, Liver	-0.5041183773141628
Male	ENSMUSG00000074578	Zfas1	lncRNA	1	3	Heart, Kidney, Inginal_WAT	0.6049420527769954
Male	ENSMUSG00000074580	4931440P22Rik	transcribed_processed_pseudogene	1	1	Inginal_WAT	0.5506523813739317
Male	ENSMUSG00000074629	4930518I15Rik	TEC	-1	1	Hypothalamus	-0.5739193834038161
Male	ENSMUSG00000074635	3110070M22Rik	lncRNA	1	1	Brain	0.6126977201202902
Male	ENSMUSG00000074782	4833422C13Rik	lncRNA	1	1	Epididymal_WAT	0.6980100608965332
Male	ENSMUSG00000074805	Il1bos	lncRNA	1	2	Gastric_muscle, Liver	0.6204533874635849
Male	ENSMUSG00000074813	Morrbid	lncRNA	-1	1	Bone_marrow	-0.5196297120007524
Male	ENSMUSG00000074813	Morrbid	lncRNA	1	3	Brain, Heart, Lung	0.5428967140306369
Male	ENSMUSG00000074912	Gm14207	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.6398425558218219
Male	ENSMUSG00000074912	Gm14207	lncRNA	1	1	Heart	0.4730957079409836
Male	ENSMUSG00000074987	Wt1os	lncRNA	1	2	Bone_marrow, Hypothalamus	0.6708652251950014
Male	ENSMUSG00000075010	AW112010	lncRNA	-1	1	Lung	-0.744544064956302
Male	ENSMUSG00000075010	AW112010	lncRNA	1	6	Gastric_muscle, Heart, Bone_marrow, Kidney, Hypothalamus, Liver	0.6359647221501745
Male	ENSMUSG00000075020	Mir670hg	lncRNA	-1	2	Lung, Bone_marrow	-0.725154896598065
Male	ENSMUSG00000075025	Gm10804	lncRNA	-1	1	Gastric_muscle	-0.7522997322995968
Male	ENSMUSG00000075184	F930017D23Rik	lncRNA	-1	1	Liver	-0.4730957079409836
Male	ENSMUSG00000075279	Mrpl23-ps1	processed_pseudogene	1	2	Bone_marrow, Hypothalamus	0.7406662312846546
Male	ENSMUSG00000075389	Reno1	lncRNA	-1	1	Bone_marrow	-0.6980100608965332
Male	ENSMUSG00000075389	Reno1	lncRNA	1	1	Inginal_WAT	0.44982870591109914
Male	ENSMUSG00000075416	Gm14488	lncRNA	1	1	Hypothalamus	0.4886070426275731
Male	ENSMUSG00000075437	Gm11681	lncRNA	1	1	Inginal_WAT	0.7600553996428916
Male	ENSMUSG00000075511	1700001L05Rik	lncRNA	-1	2	Brain, Gastric_muscle	-0.5622858823888739
Male	ENSMUSG00000075514	Gm13375	lncRNA	-1	2	Bone_marrow, Brown_Adipose	-0.6126977201202902
Male	ENSMUSG00000075514	Gm13375	lncRNA	1	1	Brain	0.7135213955831227
Male	ENSMUSG00000075555	Gm10863	lncRNA	1	1	Lung	0.5351410466873421
Male	ENSMUSG00000075576	Gm12359	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.5933085517620531
Male	ENSMUSG00000075576	Gm12359	lncRNA	1	1	Inginal_WAT	0.5041183773141628
Male	ENSMUSG00000075585	6330403L08Rik	lncRNA	-1	2	Bone_marrow, Kidney	-0.5157518783291051
Male	ENSMUSG00000075585	6330403L08Rik	lncRNA	1	1	Brain	0.620453387463585
Male	ENSMUSG00000075591	Gm10874	lncRNA	-1	2	Brain, Epididymal_WAT	-0.7484218986279494
Male	ENSMUSG00000075591	Gm10874	lncRNA	1	1	Lung	0.7522997322995968
Male	ENSMUSG00000076461	Trbv1	TR_V_gene	1	1	Liver	0.44982870591109914
Male	ENSMUSG00000076469	Trbv13-2	TR_V_gene	1	1	Hypothalamus	0.5196297120007524
Male	ENSMUSG00000076490	Trbc1	TR_C_gene	1	5	Gastric_muscle, Heart, Bone_marrow, Hypothalamus, Liver	0.6669873915233538
Male	ENSMUSG00000076498	Trbc2	TR_C_gene	1	4	Gastric_muscle, Heart, Bone_marrow, Hypothalamus	0.7716889006578338
Male	ENSMUSG00000076749	Trgc1	TR_C_gene	1	3	Lung, Bone_marrow, Hypothalamus	0.8065894037026604
Male	ENSMUSG00000076752	Trgc2	TR_C_gene	1	3	Bone_marrow, Hypothalamus, Liver	0.8065894037026604
Male	ENSMUSG00000076757	Trgc4	TR_C_gene	1	3	Bone_marrow, Hypothalamus, Liver	0.7290327302697123
Male	ENSMUSG00000076867	Trdv4	TR_V_gene	1	2	Bone_marrow, Hypothalamus	0.659231724180059
Male	ENSMUSG00000076928	Trac	TR_C_gene	1	5	Gastric_muscle, Heart, Bone_marrow, Hypothalamus, Liver	0.6902543935532384
Male	ENSMUSG00000078122	F630028O10Rik	lncRNA	1	1	Bone_marrow	0.6437203894934693
Male	ENSMUSG00000078143	Gm17344	lncRNA	-1	1	Brain	-0.6437203894934693
Male	ENSMUSG00000078143	Gm17344	lncRNA	1	1	Kidney	0.6282090548068797
Male	ENSMUSG00000078190	Dnm3os	lncRNA	1	4	Gastric_muscle, Heart, Lung, Bone_marrow	0.5622858823888739
Male	ENSMUSG00000078247	Airn	lncRNA	1	5	Epididymal_WAT, Bone_marrow, Brown_Adipose, Kidney, Hypothalamus	0.5118740446574576
Male	ENSMUSG00000078300	Gm2606	processed_pseudogene	-1	2	Heart, Lung	-0.5898690567345818
Male	ENSMUSG00000078349	AW011738	lncRNA	-1	2	Lung, Hypothalamus	-0.5235075456723999
Male	ENSMUSG00000078349	AW011738	lncRNA	1	3	Epididymal_WAT, Brown_Adipose, Kidney	0.5351410466873421
Male	ENSMUSG00000078592	Gm4609	processed_pseudogene	-1	1	Inginal_WAT	-0.5118740446574576
Male	ENSMUSG00000078592	Gm4609	processed_pseudogene	1	1	Kidney	0.5196297120007524
Male	ENSMUSG00000078636	Gm7336	processed_pseudogene	-1	1	Bone_marrow	-0.5266049195675457
Male	ENSMUSG00000078640	Gm11627	lncRNA	1	1	Lung	0.6980100608965332
Male	ENSMUSG00000078684	5830417I10Rik	unprocessed_pseudogene	-1	1	Hypothalamus	-0.45758437325439394
Male	ENSMUSG00000078684	5830417I10Rik	unprocessed_pseudogene	1	1	Brown_Adipose	0.45758437325439394
Male	ENSMUSG00000078952	Lncenc1	lncRNA	1	1	Lung	0.6980100608965332
Male	ENSMUSG00000078956	Gm14221	lncRNA	-1	1	Lung	-0.5428967140306369
Male	ENSMUSG00000078965	Gm12033	processed_pseudogene	-1	4	Brain, Lung, Inginal_WAT, Hypothalamus	-0.515751878329105
Male	ENSMUSG00000078965	Gm12033	processed_pseudogene	1	1	Epididymal_WAT	0.5661637160605213
Male	ENSMUSG00000078967	Gapdh-ps16	processed_pseudogene	-1	2	Gastric_muscle, Inginal_WAT	-0.5933085517620531
Male	ENSMUSG00000078967	Gapdh-ps16	processed_pseudogene	1	1	Kidney	0.4730957079409836
Male	ENSMUSG00000079163	Gm15498	lncRNA	1	1	Lung	0.7290327302697123
Male	ENSMUSG00000079242	C730034F03Rik	lncRNA	-1	1	Bone_marrow	-0.5428967140306369
Male	ENSMUSG00000079311	Gm3222	processed_pseudogene	-1	1	Inginal_WAT	-0.659231724180059
Male	ENSMUSG00000079414	Gm11110	lncRNA	1	1	Bone_marrow	0.5739193834038161
Male	ENSMUSG00000079455	Gm16026	transcribed_unprocessed_pseudogene	1	1	Bone_marrow	0.7658353718612723
Male	ENSMUSG00000079462	Gm15737	lncRNA	-1	1	Brown_Adipose	-0.6669873915233538
Male	ENSMUSG00000079467	Gm14966	lncRNA	1	1	Heart	0.45758437325439394
Male	ENSMUSG00000079499	6530402F18Rik	lncRNA	-1	1	Bone_marrow	-0.7988337363593656
Male	ENSMUSG00000079499	6530402F18Rik	lncRNA	1	3	Gastric_muscle, Epididymal_WAT, Lung	0.7212770629264175
Male	ENSMUSG00000079505	Gm11131	lncRNA	1	3	Gastric_muscle, Heart, Bone_marrow	0.6980100608965332
Male	ENSMUSG00000079524	Gm15402	lncRNA	1	1	Hypothalamus	0.6126977201202902
Male	ENSMUSG00000079669	Gm17396	lncRNA	-1	2	Epididymal_WAT, Bone_marrow	-0.49636270997086795
Male	ENSMUSG00000079671	2610203C22Rik	lncRNA	-1	1	Hypothalamus	-0.6902543935532384
Male	ENSMUSG00000079671	2610203C22Rik	lncRNA	1	3	Heart, Lung, Bone_marrow	0.7290327302697123
Male	ENSMUSG00000079737	Bfar	transcribed_processed_pseudogene	1	1	Brown_Adipose	0.7910780690160708
Male	ENSMUSG00000080058	Gm11175	lncRNA	-1	1	Brown_Adipose	-0.659231724180059
Male	ENSMUSG00000080058	Gm11175	lncRNA	1	3	Heart, Lung, Bone_marrow	0.5584080487172264
Male	ENSMUSG00000080059	Rps19-ps3	processed_pseudogene	-1	1	Brain	-0.5273853793440473
Male	ENSMUSG00000080059	Rps19-ps3	processed_pseudogene	1	1	Hypothalamus	0.45758437325439394
Male	ENSMUSG00000080727	C920021L13Rik	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.5661637160605213
Male	ENSMUSG00000080885	Rpl10-ps6	processed_pseudogene	1	1	Kidney	0.5816750507471109
Male	ENSMUSG00000080888	Gm14387	unprocessed_pseudogene	1	2	Lung, Kidney	0.5390188803589895
Male	ENSMUSG00000080994	Gm13464	processed_pseudogene	-1	1	Gastric_muscle	-0.5894307180904057
Male	ENSMUSG00000080994	Gm13464	processed_pseudogene	1	1	Brown_Adipose	0.5894307180904057
Male	ENSMUSG00000081094	Rpl19-ps11	processed_pseudogene	1	1	Liver	0.5584080487172264
Male	ENSMUSG00000081137	BC022960	transcribed_processed_pseudogene	-1	2	Brown_Adipose, Hypothalamus	-0.5506523813739317
Male	ENSMUSG00000081189	Hspd1-ps4	processed_pseudogene	-1	1	Bone_marrow	-0.44982870591109914
Male	ENSMUSG00000081207	Gm13775	lncRNA	1	1	Brain	0.5971863854337005
Male	ENSMUSG00000081221	Gm14760	processed_pseudogene	-1	2	Lung, Inginal_WAT	-0.6243312211352323
Male	ENSMUSG00000081221	Gm14760	processed_pseudogene	1	3	Brain, Epididymal_WAT, Brown_Adipose	0.5196297120007524
Male	ENSMUSG00000081249	Gm11517	processed_pseudogene	1	1	Hypothalamus	0.5739193834038161
Male	ENSMUSG00000081441	Gm6161	processed_pseudogene	-1	4	Heart, Lung, Bone_marrow, Hypothalamus	-0.6320868884785271
Male	ENSMUSG00000081512	Gm15821	lncRNA	1	1	Hypothalamus	0.5041183773141628
Male	ENSMUSG00000081600	Gm12286	processed_pseudogene	1	1	Kidney	0.5661637160605213
Male	ENSMUSG00000081662	Gm14098	processed_pseudogene	-1	1	Liver	-0.4808513752842783
Male	ENSMUSG00000081723	Gm15931	unprocessed_pseudogene	1	5	Gastric_muscle, Epididymal_WAT, Heart, Lung, Bone_marrow	0.7522997322995968
Male	ENSMUSG00000081752	Sms-ps	processed_pseudogene	-1	3	Brain, Gastric_muscle, Hypothalamus	-0.620453387463585
Male	ENSMUSG00000081752	Sms-ps	processed_pseudogene	1	2	Bone_marrow, Brown_Adipose	0.5545302150455791
Male	ENSMUSG00000081769	Gm12216	lncRNA	1	2	Brain, Kidney	0.4730957079409835
Male	ENSMUSG00000081944	Gm12276	processed_pseudogene	-1	1	Heart	-0.5971863854337005
Male	ENSMUSG00000082031	Gm8097	processed_pseudogene	-1	1	Bone_marrow	-0.5739193834038161
Male	ENSMUSG00000082031	Gm8097	processed_pseudogene	1	1	Lung	0.4808513752842783
Male	ENSMUSG00000082095	Gm11991	processed_pseudogene	-1	1	Hypothalamus	-0.7678110669861864
Male	ENSMUSG00000082095	Gm11991	processed_pseudogene	1	3	Brain, Lung, Kidney	0.5428967140306369
Male	ENSMUSG00000082163	Gm14276	processed_pseudogene	-1	2	Bone_marrow, Liver	-0.6010642191053479
Male	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	1	6	Gastric_muscle, Lung, Bone_marrow, Kidney, Inginal_WAT, Hypothalamus	0.6941322272248857
Male	ENSMUSG00000082292	Gm12250	processed_pseudogene	-1	1	Lung	-0.6126977201202902
Male	ENSMUSG00000082292	Gm12250	processed_pseudogene	1	4	Epididymal_WAT, Heart, Bone_marrow, Hypothalamus	0.6514760568367641
Male	ENSMUSG00000082334	Gm13244	processed_pseudogene	1	1	Brain	0.659231724180059
Male	ENSMUSG00000082396	Zfp389	transcribed_processed_pseudogene	-1	1	Lung	-0.5196297120007524
Male	ENSMUSG00000082424	Gm13292	processed_pseudogene	-1	2	Heart, Inginal_WAT	-0.5894307180904057
Male	ENSMUSG00000082536	Gm13456	processed_pseudogene	-1	2	Lung, Hypothalamus	-0.5739193834038161
Male	ENSMUSG00000082585	Gm15387	processed_pseudogene	-1	1	Liver	-0.5527342503546814
Male	ENSMUSG00000082585	Gm15387	processed_pseudogene	1	1	Gastric_muscle	0.4873060449729527
Male	ENSMUSG00000082676	Gm11843	processed_pseudogene	1	1	Bone_marrow	0.5428967140306369
Male	ENSMUSG00000082776	Gm7061	processed_pseudogene	1	1	Liver	0.6126977201202902
Male	ENSMUSG00000083111	Gm14421	unprocessed_pseudogene	1	3	Lung, Bone_marrow, Kidney	0.4808513752842783
Male	ENSMUSG00000083161	Gm11427	transcribed_unprocessed_pseudogene	1	2	Bone_marrow, Hypothalamus	0.7600553996428916
Male	ENSMUSG00000083307	AA414768	processed_pseudogene	-1	1	Hypothalamus	-0.8763904097923138
Male	ENSMUSG00000083307	AA414768	processed_pseudogene	1	3	Heart, Lung, Bone_marrow	0.5661637160605213
Male	ENSMUSG00000083364	Llph-ps2	processed_pseudogene	-1	1	Brain	-0.49636270997086795
Male	ENSMUSG00000083364	Llph-ps2	processed_pseudogene	1	2	Lung, Inginal_WAT	0.6592317241800589
Male	ENSMUSG00000083380	Ndufb4c	processed_pseudogene	1	4	Lung, Kidney, Inginal_WAT, Hypothalamus	0.5002405436425154
Male	ENSMUSG00000083443	Gm15519	processed_pseudogene	1	1	Lung	0.6980100608965332
Male	ENSMUSG00000083457	Cyp4b1-ps2	unprocessed_pseudogene	-1	1	Liver	-0.5506523813739317
Male	ENSMUSG00000083563	Gm13340	unprocessed_pseudogene	-1	5	Gastric_muscle, Lung, Bone_marrow, Inginal_WAT, Hypothalamus	-0.5273853793440473
Male	ENSMUSG00000083563	Gm13340	unprocessed_pseudogene	1	1	Brown_Adipose	0.6437203894934693
Male	ENSMUSG00000083674	Zfp133-ps	transcribed_unitary_pseudogene	-1	1	Bone_marrow	-0.5428967140306369
Male	ENSMUSG00000083701	Gm4912	unprocessed_pseudogene	-1	1	Bone_marrow	-0.7678110669861864
Male	ENSMUSG00000083773	Gm13394	processed_pseudogene	-1	2	Lung, Inginal_WAT	-0.6941322272248858
Male	ENSMUSG00000083798	Gm14584	processed_pseudogene	-1	3	Gastric_muscle, Lung, Hypothalamus	-0.49636270997086795
Male	ENSMUSG00000083863	Gm13341	unprocessed_pseudogene	-1	3	Lung, Bone_marrow, Inginal_WAT	-0.7057657282398279
Male	ENSMUSG00000083863	Gm13341	unprocessed_pseudogene	1	2	Brown_Adipose, Kidney	0.535141046687342
Male	ENSMUSG00000083889	E530001F21Rik	processed_pseudogene	1	1	Kidney	0.5118740446574576
Male	ENSMUSG00000083899	Gm12346	transcribed_processed_pseudogene	-1	2	Kidney, Inginal_WAT	-0.5971863854337005
Male	ENSMUSG00000084127	Gm13169	processed_pseudogene	1	2	Brain, Gastric_muscle	0.6643359650060008
Male	ENSMUSG00000084319	Tpt1-ps3	processed_pseudogene	-1	1	Hypothalamus	-0.8049086051195004
Male	ENSMUSG00000084349	Rpl3-ps1	processed_pseudogene	1	1	Liver	0.5159458794186552
Male	ENSMUSG00000084350	Znf41-ps	unprocessed_pseudogene	-1	2	Brown_Adipose, Inginal_WAT	-0.5428967140306369
Male	ENSMUSG00000084350	Znf41-ps	unprocessed_pseudogene	1	5	Brain, Epididymal_WAT, Lung, Bone_marrow, Kidney	0.620453387463585
Male	ENSMUSG00000084416	Rpl10a-ps1	processed_pseudogene	-1	1	Liver	-0.5689109869526527
Male	ENSMUSG00000084771	A230072E10Rik	lncRNA	1	2	Brown_Adipose, Kidney	0.4769735416126309
Male	ENSMUSG00000084773	Gm12159	lncRNA	-1	1	Liver	-0.620453387463585
Male	ENSMUSG00000084790	Gm15879	lncRNA	1	1	Brown_Adipose	0.7522997322995968
Male	ENSMUSG00000084796	Mir142hg	lncRNA	1	6	Gastric_muscle, Epididymal_WAT, Heart, Lung, Bone_marrow, Hypothalamus	0.5894307180904057
Male	ENSMUSG00000084797	Gm14321	lncRNA	1	1	Liver	0.5894307180904057
Male	ENSMUSG00000084799	Ino80dos	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.5855528844187583
Male	ENSMUSG00000084808	9430091E24Rik	lncRNA	-1	2	Heart, Lung	-0.5506523813739317
Male	ENSMUSG00000084808	9430091E24Rik	lncRNA	1	1	Brown_Adipose	0.5118740446574576
Male	ENSMUSG00000084843	B230312C02Rik	lncRNA	-1	1	Brown_Adipose	-0.4808513752842783
Male	ENSMUSG00000084844	Hoxb3os	lncRNA	-1	4	Heart, Bone_marrow, Brown_Adipose, Hypothalamus	-0.5933085517620531
Male	ENSMUSG00000084846	A730011C13Rik	lncRNA	-1	1	Heart	-0.5739193834038161
Male	ENSMUSG00000084850	Gm12092	lncRNA	1	1	Epididymal_WAT	0.4730957079409836
