circID	seqnames	start	end	width	type	gene_id	strand	SameGflag	OverGflag	OverGeneID	OverGeneName
cRNA_0233	chr16	13420892	13465163	44272	JNC-JNC	ENSMUSG00000022685.10	-	TRUE	1	NA	NA
cRNA_0234	chr16	13515197	13516939	1743	JNC-JNC	ENSMUSG00000022684.16	+	TRUE	1	NA	NA
cRNA_0235	chr16	13956207	13958236	2030	JNC-JNC	ENSMUSG00000060657.9	-	TRUE	1	NA	NA
cRNA_0236	chr16	16833762	16836339	2578	JNC-JNC	ENSMUSG00000063358.18	+	TRUE	1	NA	NA
cRNA_0237	chr16	20475293	20476359	1067	JNC-JNC	ENSMUSG00000006998.17	+	TRUE	1	NA	NA
cRNA_0238	chr16	31606900	31615828	8929	JNC-JNC	ENSMUSG00000022770.18	+	TRUE	1	NA	NA
cRNA_0239	chr16	31615684	31631642	15959	JNC-JNC	ENSMUSG00000022770.18	+	TRUE	1	NA	NA
cRNA_0240	chr16	32770662	32782114	11453	JNC-JNC	ENSMUSG00000022801.14	+	TRUE	1	NA	NA
cRNA_0241	chr16	32802198	32808851	6654	JNC-JNC	ENSMUSG00000022801.14	+	TRUE	1	NA	NA
cRNA_0242	chr16	33241691	33255344	13654	JNC-JNC	ENSMUSG00000022811.18	+	TRUE	1	NA	NA
cRNA_0243	chr16	33277246	33288553	11308	JNC-JNC	ENSMUSG00000022811.18	+	TRUE	1	NA	NA
cRNA_0244	chr16	35269773	35287027	17255	JNC-JNC	ENSMUSG00000022844.9	-	TRUE	1	NA	NA
cRNA_0245	chr16	43429690	43431294	1605	FULLEX	ENSMUSG00000022708.17	+	TRUE	NA	NA	NA
cRNA_0246	chr16	44020977	44025443	4467	JNC-JNC	ENSMUSG00000068284.15	+	TRUE	1	NA	NA
cRNA_0247	chr16	44340588	44341698	1111	JNC-JNC	ENSMUSG00000022687.13	-	TRUE	1	NA	NA
cRNA_0248	chr16	45262810	45264528	1719	JNC-JNC	ENSMUSG00000053182.12	-	TRUE	1	NA	NA
cRNA_0249	chr16	50094910	50100902	5993	JNC-JNC	ENSMUSG00000022641.16	-	TRUE	1	NA	NA
cRNA_0250	chr16	58244924	58253826	8903	JNC-JNC	ENSMUSG00000035107.14	+	TRUE	1	NA	NA
cRNA_0251	chr16	62647527	62651176	3650	JNC-JNC	ENSMUSG00000022911.12	-	TRUE	1	NA	NA
cRNA_0252	chr16	70230433	70238207	7775	JNC-JNC	ENSMUSG00000022707.17	+	TRUE	1	NA	NA
cRNA_0253	chr16	84810515	84827253	16739	JNC-JNC	ENSMUSG00000022892.12	-	TRUE	1	NA	NA
cRNA_0254	chr16	84810515	84840631	30117	JNC-JNC	ENSMUSG00000022892.12	-	TRUE	1	NA	NA
cRNA_0255	chr16	91579049	91590655	11607	JNC-JNC	ENSMUSG00000022957.21	+	TRUE	1	NA	NA
cRNA_0256	chr16	94063451	94069557	6107	JNC-JNC	ENSMUSG00000040820.17	-	TRUE	1	NA	NA
cRNA_0257	chr16	94184771	94186282	1512	JNC-JNC	ENSMUSG00000040785.20	+	TRUE	1	NA	NA
cRNA_0258	chr16	94184771	94194033	9263	JNC-JNC	ENSMUSG00000040785.20	+	TRUE	1	NA	NA
cRNA_0259	chr16	94184771	94204227	19457	JNC-JNC	ENSMUSG00000040785.20	+	TRUE	1	NA	NA
cRNA_0260	chr16	94412278	94478451	66174	JNC-JNC	ENSMUSG00000022897.16	+	TRUE	1	NA	NA
cRNA_0261	chr15	4064742	4089478	24737	JNC-JNC	ENSMUSG00000022186.15	+	TRUE	1	NA	NA
cRNA_0262	chr15	4076947	4089478	12532	JNC-JNC	ENSMUSG00000022186.15	+	TRUE	1	NA	NA
cRNA_0263	chr15	33250072	33302693	52622	JNC-JNC	ENSMUSG00000039007.11	+	TRUE	1	NA	NA
cRNA_0264	chr15	35533442	35534506	1065	JNC-JNC	ENSMUSG00000037646.11	+	TRUE	1	NA	NA
cRNA_0265	chr15	35668847	35675098	6252	JNC-JNC	ENSMUSG00000037646.11	+	TRUE	1	NA	NA
cRNA_0266	chr15	41660870	41689448	28579	JNC-JNC	ENSMUSG00000022307.17	+	TRUE	1	NA	NA
cRNA_0267	chr15	43355566	43377245	21680	JNC-JNC	ENSMUSG00000022337.8	+	TRUE	1	NA	NA
cRNA_0268	chr15	50685501	50710338	24838	JNC-JNC	ENSMUSG00000038679.17	-	TRUE	1	NA	NA
cRNA_0269	chr15	55072127	55081669	9543	JNC-JNC	ENSMUSG00000022419.17	+	TRUE	1	NA	NA
cRNA_0270	chr15	57684428	57687147	2720	FULLEX	ENSMUSG00000071757.11	+	TRUE	NA	NA	NA
cRNA_0271	chr15	57915620	57918478	2859	FULLEX	ENSMUSG00000022361.15	-	TRUE	NA	NA	NA
cRNA_0272	chr15	61978997	61979314	318	FULLEX	ENSMUSG00000097039.10	+	TRUE	NA	NA	NA
cRNA_0273	chr15	72871821	72903492	31672	JNC-JNC	ENSMUSG00000047921.19	-	TRUE	1	NA	NA
cRNA_0274	chr15	73197598	73215208	17611	JNC-JNC	ENSMUSG00000022607.19	-	TRUE	1	NA	NA
cRNA_0275	chr15	79884530	79886088	1559	JNC-JNC	ENSMUSG00000000489.8	-	TRUE	1	NA	NA
cRNA_0276	chr15	82709432	82741485	32054	JNC-JNC	ENSMUSG00000041852.16	-	TRUE	1	NA	NA
cRNA_0277	chr15	82735714	82741485	5772	FULLEX	ENSMUSG00000041852.16	-	TRUE	NA	NA	NA
cRNA_0278	chr15	88695500	88696362	863	JNC-JNC	ENSMUSG00000035845.18	-	TRUE	1	NA	NA
cRNA_0279	chr15	88978340	88981022	2683	JNC-JNC	ENSMUSG00000035757.18	+	TRUE	1	NA	NA
cRNA_0280	chr15	91589309	91597065	7757	JNC-JNC	ENSMUSG00000036273.16	+	TRUE	1	NA	NA
cRNA_0281	chr15	93349998	93363126	13129	JNC-JNC	ENSMUSG00000036167.17	+	TRUE	1	NA	NA
cRNA_0282	chr15	97982851	97985014	2164	JNC-JNC	ENSMUSG00000033075.18	-	TRUE	1	NA	NA
cRNA_0283	chr15	98426744	98427334	591	JNC-JNC	ENSMUSG00000022992.18	-	TRUE	1	NA	NA
cRNA_0284	chr15	99717375	99717839	465	FULLEX	ENSMUSG00000023022.15	-	TRUE	NA	NA	NA
cRNA_0285	chr15	99717375	99724718	7344	JNC-JNC	ENSMUSG00000023022.15	-	TRUE	1	NA	NA
cRNA_0286	chr15	100367566	100374767	7202	JNC-JNC	ENSMUSG00000037353.10	+	TRUE	1	NA	NA
cRNA_0287	chr15	102208238	102212580	4343	JNC-JNC	ENSMUSG00000058290.5	+	TRUE	1	NA	NA
cRNA_0288	chr15	102381696	102387182	5487	JNC-JNC	ENSMUSG00000056851.15	+	TRUE	1	NA	NA
cRNA_0289	chr14	6175090	6178992	3903	JNC-JNC	ENSMUSG00000021785.9	-	TRUE	1	NA	NA
cRNA_0290	chr14	8456108	8456690	583	JNC-JNC	ENSMUSG00000021738.6	-	TRUE	1	NA	NA
cRNA_0291	chr14	8456108	8474756	18649	JNC-JNC	ENSMUSG00000021738.6	-	TRUE	1	NA	NA
cRNA_0292	chr14	21284901	21290639	5739	JNC-JNC	ENSMUSG00000039197.11	+	TRUE	1	NA	NA
cRNA_0293	chr14	21566694	21567566	873	FULLEX	ENSMUSG00000021767.20	+	TRUE	NA	NA	NA
cRNA_0294	chr14	21676787	21687708	10922	JNC-JNC	ENSMUSG00000021767.20	+	TRUE	1	NA	NA
cRNA_0295	chr14	21676787	21714816	38030	JNC-JNC	ENSMUSG00000021767.20	+	TRUE	1	NA	NA
cRNA_0296	chr14	24240386	24243022	2637	JNC-JNC	ENSMUSG00000021782.15	-	TRUE	1	NA	NA
cRNA_0297	chr14	25503079	25582097	79019	JNC-JNC	ENSMUSG00000007817.16	+	TRUE	1	NA	NA
cRNA_0298	chr14	27160556	27172006	11451	JNC-JNC	ENSMUSG00000040651.10	+	TRUE	1	NA	NA
cRNA_0299	chr14	34398911	34417062	18152	JNC-JNC	ENSMUSG00000041408.19	+	TRUE	1	NA	NA
cRNA_0300	chr14	34413639	34417062	3424	JNC-JNC	ENSMUSG00000041408.19	+	TRUE	1	NA	NA
cRNA_0301	chr14	36618212	36631169	12958	JNC-JNC	ENSMUSG00000058690.15	-	TRUE	1	NA	NA
cRNA_0302	chr14	40562182	40596196	34015	JNC-JNC	ENSMUSG00000037833.15	-	TRUE	1	NA	NA
cRNA_0303	chr14	45572110	45581184	9075	JNC-JNC	ENSMUSG00000021832.9	+	TRUE	1	NA	NA
cRNA_0304	chr14	45853987	45867210	13224	JNC-JNC	ENSMUSG00000037697.20	-	TRUE	1	NA	NA
cRNA_0305	chr14	47920840	47923800	2961	JNC-JNC	ENSMUSG00000021843.18	+	TRUE	1	NA	NA
cRNA_0306	chr14	49270728	49289849	19122	JNC-JNC	ENSMUSG00000061244.15	-	TRUE	1	NA	NA
cRNA_0307	chr14	54899625	54904618	4994	JNC-JNC	ENSMUSG00000022185.20	-	TRUE	1	NA	NA
cRNA_0308	chr14	54995896	54997202	1307	JNC-JNC	ENSMUSG00000022180.8	-	TRUE	1	NA	NA
cRNA_0309	chr14	56986292	57009463	23172	JNC-JNC	ENSMUSG00000021938.13	-	TRUE	1	NA	NA
cRNA_0310	chr14	57541050	57550586	9537	JNC-JNC	ENSMUSG00000021947.12	-	TRUE	1	NA	NA
cRNA_0311	chr14	57971335	57971875	541	FULLEX	ENSMUSG00000021959.17	-	TRUE	NA	NA	NA
cRNA_0312	chr14	61080657	61112756	32100	JNC-JNC	ENSMUSG00000021993.11	+	TRUE	1	NA	NA
cRNA_0313	chr14	73499969	73506638	6670	JNC-JNC	ENSMUSG00000022105.7	-	TRUE	1	NA	NA
cRNA_0314	chr14	75013021	75023830	10810	JNC-JNC	ENSMUSG00000068015.9	-	TRUE	1	NA	NA
cRNA_0315	chr14	78164610	78177375	12766	JNC-JNC	ENSMUSG00000022014.16	+	TRUE	1	NA	NA
cRNA_0316	chr14	79246604	79263517	16914	JNC-JNC	ENSMUSG00000058997.9	+	TRUE	1	NA	NA
cRNA_0317	chr14	87709512	87749206	39695	JNC-JNC	ENSMUSG00000022019.17	+	TRUE	1	NA	NA
cRNA_0318	chr14	102133903	102139805	5903	JNC-JNC	ENSMUSG00000033060.17	+	TRUE	1	NA	NA
cRNA_0319	chr14	105525051	105532326	7276	JNC-JNC	ENSMUSG00000053253.17	+	TRUE	1	NA	NA
cRNA_0320	chr14	120562206	120562824	619	FULLEX	ENSMUSG00000022139.18	+	TRUE	NA	NA	NA
cRNA_0321	chr18	5063194	5088814	25621	JNC-JNC	ENSMUSG00000024236.19	+	TRUE	1	NA	NA
cRNA_0322	chr18	6111685	6115850	4166	JNC-JNC	ENSMUSG00000041225.17	-	TRUE	1	NA	NA
cRNA_0323	chr18	7901496	7906044	4549	JNC-JNC	ENSMUSG00000024283.16	+	TRUE	1	NA	NA
cRNA_0324	chr18	10119885	10132272	12388	JNC-JNC	ENSMUSG00000024290.10	-	TRUE	1	NA	NA
cRNA_0325	chr18	10574875	10586041	11167	JNC-JNC	ENSMUSG00000024293.17	-	TRUE	1	NA	NA
cRNA_0326	chr18	10582055	10586041	3987	JNC-JNC	ENSMUSG00000024293.17	-	TRUE	1	NA	NA
cRNA_0327	chr18	21280789	21281961	1173	FULLEX	ENSMUSG00000042680.9	-	TRUE	NA	NA	NA
cRNA_0328	chr18	23716141	23735731	19591	JNC-JNC	ENSMUSG00000024302.17	+	TRUE	1	NA	NA
cRNA_0329	chr18	25472771	25478019	5249	JNC-JNC	ENSMUSG00000033632.17	+	TRUE	1	NA	NA
cRNA_0330	chr18	31727630	31735853	8224	JNC-JNC	ENSMUSG00000024259.10	-	TRUE	1	NA	NA
cRNA_0331	chr18	35285654	35287593	1940	JNC-JNC	ENSMUSG00000037815.8	+	TRUE	1	NA	NA
cRNA_0332	chr18	35717568	35717934	367	FULLEX	ENSMUSG00000037236.17	+	TRUE	NA	NA	NA
cRNA_0333	chr18	35743924	35746555	2632	JNC-JNC	ENSMUSG00000037058.17	+	TRUE	1	NA	NA
cRNA_0334	chr18	35926518	35934420	7903	JNC-JNC	ENSMUSG00000091896.9	+	TRUE	1	NA	NA
cRNA_0335	chr18	36779744	36781793	2050	JNC-JNC	ENSMUSG00000024483.20	+	TRUE	1	NA	NA
cRNA_0336	chr18	39230683	39244953	14271	JNC-JNC	ENSMUSG00000036452.19	+	TRUE	1	NA	NA
cRNA_0337	chr18	39253172	39265203	12032	JNC-JNC	ENSMUSG00000036452.19	+	TRUE	1	NA	NA
cRNA_0338	chr18	39253172	39283171	30000	JNC-JNC	ENSMUSG00000036452.19	+	TRUE	1	NA	NA
cRNA_0339	chr18	42453829	42459089	5261	JNC-JNC	ENSMUSG00000024491.17	+	TRUE	1	NA	NA
cRNA_0340	chr18	44538277	44538827	551	JNC-JNC	ENSMUSG00000024472.10	+	TRUE	1	NA	NA
cRNA_0341	chr18	53322727	53336191	13465	JNC-JNC	ENSMUSG00000034484.9	+	TRUE	1	NA	NA
cRNA_0342	chr18	64603753	64616528	12776	JNC-JNC	ENSMUSG00000024588.11	-	TRUE	1	NA	NA
cRNA_0343	chr18	67951841	67953503	1663	JNC-JNC	ENSMUSG00000024542.10	+	TRUE	1	NA	NA
cRNA_0344	chr18	73808232	73811110	2879	JNC-JNC	ENSMUSG00000024515.14	-	TRUE	1	NA	NA
cRNA_0345	chr18	74102962	74104347	1386	FULLEX	ENSMUSG00000024558.13	-	TRUE	NA	NA	NA
cRNA_0346	chr18	75213274	75215578	2305	JNC-JNC	ENSMUSG00000035765.11	+	TRUE	1	NA	NA
cRNA_0347	chr18	75247861	75259990	12130	JNC-JNC	ENSMUSG00000035765.11	+	TRUE	1	NA	NA
cRNA_0348	chr18	79129766	79130395	630	FULLEX	ENSMUSG00000024548.12	-	TRUE	NA	NA	NA
cRNA_0349	chr18	82973649	82975574	1926	FULLEX	ENSMUSG00000058881.14	+	TRUE	NA	NA	NA
cRNA_0350	chr18	83004869	83006323	1455	FULLEX	ENSMUSG00000058881.14	+	TRUE	NA	NA	NA
cRNA_0351	chr18	84361071	84372816	11746	JNC-JNC	ENSMUSG00000048410.18	-	TRUE	1	NA	NA
cRNA_0352	chr19	4370180	4371084	905	JNC-JNC	ENSMUSG00000054611.18	-	TRUE	1	NA	NA
cRNA_0353	chr19	4392875	4444920	52046	JNC-JNC	ENSMUSG00000054611.18	-	TRUE	1	NA	NA
cRNA_0354	chr19	16687635	16703057	15423	JNC-JNC	ENSMUSG00000046230.12	-	TRUE	1	NA	NA
cRNA_0355	chr19	24323601	24337515	13915	JNC-JNC	ENSMUSG00000024867.15	-	TRUE	1	NA	NA
cRNA_0356	chr19	29731000	29732417	1418	FULLEX	ENSMUSG00000046138.16	-	TRUE	NA	NA	NA
cRNA_0357	chr19	32769949	32777499	7551	JNC-JNC	ENSMUSG00000013663.9	+	TRUE	1	NA	NA
cRNA_0358	chr19	36839486	36843523	4038	JNC-JNC	ENSMUSG00000024811.12	+	TRUE	1	NA	NA
cRNA_0359	chr19	36933771	36939899	6129	JNC-JNC	ENSMUSG00000040565.9	+	TRUE	1	NA	NA
cRNA_0360	chr19	40231850	40240505	8656	JNC-JNC	ENSMUSG00000055044.13	-	TRUE	1	NA	NA
cRNA_0361	chr19	41220782	41244779	23998	JNC-JNC	ENSMUSG00000025016.12	-	TRUE	1	NA	NA
cRNA_0362	chr19	41927276	41927916	641	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_0363	chr19	43798910	43803253	4344	JNC-JNC	ENSMUSG00000025194.6	+	TRUE	1	NA	NA
cRNA_0364	chr19	43798910	43806620	7711	JNC-JNC	ENSMUSG00000025194.6	+	TRUE	1	NA	NA
cRNA_0365	chr19	43855028	43863459	8432	JNC-JNC	ENSMUSG00000025195.10	-	TRUE	1	NA	NA
cRNA_0366	chr19	45619304	45628960	9657	JNC-JNC	ENSMUSG00000040913.12	-	TRUE	1	NA	NA
cRNA_0367	chr19	45910056	45928942	18887	JNC-JNC	ENSMUSG00000039901.11	-	TRUE	1	NA	NA
cRNA_0368	chr19	53609020	53610337	1318	JNC-JNC	ENSMUSG00000024974.11	+	TRUE	1	NA	NA
cRNA_0369	chr19	53975885	53976814	930	FULLEX	ENSMUSG00000024976.15	+	TRUE	NA	NA	NA
cRNA_0370	chr19	56558848	56564716	5869	JNC-JNC	ENSMUSG00000025078.10	+	TRUE	1	NA	NA
cRNA_0371	chr19	57366981	57367607	627	JNC-JNC	ENSMUSG00000033478.6	+	TRUE	1	NA	NA
cRNA_0372	chr19	57617517	57645670	28154	JNC-JNC	ENSMUSG00000054843.10	+	TRUE	1	NA	NA
cRNA_0373	chr19	57740062	57744050	3989	JNC-JNC	ENSMUSG00000054843.10	+	TRUE	1	NA	NA
cRNA_0374	chr19	57740062	57766377	26316	JNC-JNC	ENSMUSG00000054843.10	+	TRUE	1	NA	NA
cRNA_0375	chr19	57740062	57785935	45874	JNC-JNC	ENSMUSG00000054843.10	+	TRUE	1	NA	NA
cRNA_0376	chr7	4437993	4447320	9328	JNC-JNC	ENSMUSG00000008435.16	-	TRUE	1	NA	NA
cRNA_0377	chr7	14312661	14343264	30604	JNC-JNC	ENSMUSG00000121301.1	-	TRUE	1	NA	NA
cRNA_0378	chr7	44565265	44565894	630	JNC-JNC	ENSMUSG00000060279.15	-	TRUE	1	NA	NA
cRNA_0379	chr7	44792204	44792722	519	JNC-JNC	ENSMUSG00000007833.16	-	TRUE	1	NA	NA
cRNA_0380	chr7	46425189	46426458	1270	JNC-JNC	ENSMUSG00000014418.17	-	TRUE	1	NA	NA
cRNA_0381	chr7	46451096	46458303	7208	JNC-JNC	ENSMUSG00000006599.14	+	TRUE	1	NA	NA
cRNA_0382	chr7	46499602	46500482	881	JNC-JNC	ENSMUSG00000063229.16	+	TRUE	1	NA	NA
cRNA_0383	chr7	51537660	51547120	9461	JNC-JNC	ENSMUSG00000030498.16	+	TRUE	1	NA	NA
cRNA_0384	chr7	55747125	55748234	1110	JNC-JNC	ENSMUSG00000030451.17	+	TRUE	1	NA	NA
cRNA_0385	chr7	65774990	65775485	496	FULLEX	ENSMUSG00000032640.11	+	TRUE	NA	NA	NA
cRNA_0386	chr7	67347972	67361251	13280	JNC-JNC	ENSMUSG00000030555.17	+	TRUE	1	NA	NA
cRNA_0387	chr7	73151657	73153262	1606	JNC-JNC	ENSMUSG00000078671.12	-	TRUE	1	NA	NA
cRNA_0388	chr7	73163838	73169456	5619	JNC-JNC	ENSMUSG00000078671.12	-	TRUE	1	NA	NA
cRNA_0389	chr7	75345372	75354287	8916	JNC-JNC	ENSMUSG00000066406.17	+	TRUE	1	NA	NA
cRNA_0390	chr7	78944256	78946955	2700	JNC-JNC	ENSMUSG00000039202.13	+	TRUE	1	NA	NA
cRNA_0391	chr7	80045083	80046998	1916	JNC-JNC	ENSMUSG00000030530.16	-	TRUE	1	NA	NA
cRNA_0392	chr7	80950388	80956531	6144	JNC-JNC	ENSMUSG00000025584.18	+	TRUE	1	NA	NA
cRNA_0393	chr7	81543547	81555384	11838	JNC-JNC	ENSMUSG00000025104.14	-	TRUE	1	NA	NA
cRNA_0394	chr7	89604739	89611569	6831	JNC-JNC	ENSMUSG00000030619.11	-	TRUE	1	NA	NA
cRNA_0395	chr7	89809656	89846228	36573	JNC-JNC	ENSMUSG00000039361.12	+	TRUE	1	NA	NA
cRNA_0396	chr7	89838358	89846228	7871	JNC-JNC	ENSMUSG00000039361.12	+	TRUE	1	NA	NA
cRNA_0397	chr7	92295198	92315073	19876	JNC-JNC	ENSMUSG00000041328.17	-	TRUE	1	NA	NA
cRNA_0398	chr7	97310020	97313973	3954	JNC-JNC	ENSMUSG00000035623.15	+	TRUE	1	NA	NA
cRNA_0399	chr7	97310020	97320089	10070	JNC-JNC	ENSMUSG00000035623.15	+	TRUE	1	NA	NA
cRNA_0400	chr7	97532679	97538227	5549	JNC-JNC	ENSMUSG00000030774.14	+	TRUE	1	NA	NA
cRNA_0401	chr7	97532679	97543220	10542	JNC-JNC	ENSMUSG00000030774.14	+	TRUE	1	NA	NA
cRNA_0402	chr7	99584369	99604747	20379	JNC-JNC	ENSMUSG00000058761.6	-	TRUE	1	NA	NA
cRNA_0403	chr7	109511122	109526221	15100	JNC-JNC	ENSMUSG00000035901.15	-	TRUE	1	NA	NA
cRNA_0404	chr7	113657775	113659654	1880	JNC-JNC	ENSMUSG00000055723.7	-	TRUE	1	NA	NA
cRNA_0405	chr7	115959231	115967424	8194	JNC-JNC	ENSMUSG00000030660.10	-	TRUE	1	NA	NA
cRNA_0406	chr7	115987079	115990628	3550	JNC-JNC	ENSMUSG00000030660.10	-	TRUE	1	NA	NA
cRNA_0407	chr7	117792673	117795258	2586	JNC-JNC	ENSMUSG00000030655.16	-	TRUE	1	NA	NA
cRNA_0408	chr7	120490819	120491276	458	JNC-JNC	ENSMUSG00000035064.18	+	TRUE	1	NA	NA
cRNA_0409	chr7	120647061	120656622	9562	JNC-JNC	ENSMUSG00000030876.8	+	TRUE	1	NA	NA
cRNA_0410	chr7	120651310	120656622	5313	JNC-JNC	ENSMUSG00000030876.8	+	TRUE	1	NA	NA
cRNA_0411	chr7	126151147	126151510	364	FULLEX	ENSMUSG00000030738.12	-	TRUE	NA	NA	NA
cRNA_0412	chr7	126477895	126478624	730	JNC-JNC	ENSMUSG00000059981.13	-	TRUE	1	NA	NA
cRNA_0413	chr7	129820728	129830522	9795	JNC-JNC	ENSMUSG00000030849.19	-	TRUE	1	NA	NA
cRNA_0414	chr7	129820728	129844374	23647	JNC-JNC	ENSMUSG00000030849.19	-	TRUE	1	NA	NA
cRNA_0415	chr7	129842930	129844374	1445	JNC-JNC	ENSMUSG00000030849.19	-	TRUE	1	NA	NA
cRNA_0416	chr7	132373307	132381114	7808	JNC-JNC	ENSMUSG00000030956.16	-	TRUE	1	NA	NA
cRNA_0417	chr7	132627442	132683589	56148	JNC-JNC	ENSMUSG00000030970.17	-	TRUE	1	NA	NA
cRNA_0418	chr7	142912447	142917431	4985	JNC-JNC	ENSMUSG00000009545.15	+	TRUE	1	NA	NA
cRNA_0419	chr7	144198445	144204291	5847	JNC-JNC	ENSMUSG00000031075.20	-	TRUE	1	NA	NA
cRNA_0420	chr6	3545510	3578915	33406	JNC-JNC	ENSMUSG00000001376.18	+	TRUE	1	NA	NA
cRNA_0421	chr6	5100432	5115480	15049	JNC-JNC	ENSMUSG00000032827.16	+	TRUE	1	NA	NA
cRNA_0422	chr6	8537817	8579739	41923	JNC-JNC	ENSMUSG00000029638.18	+	TRUE	1	NA	NA
cRNA_0423	chr6	8537817	8582790	44974	JNC-JNC	ENSMUSG00000029638.18	+	TRUE	1	NA	NA
cRNA_0424	chr6	22132228	22145686	13459	JNC-JNC	ENSMUSG00000062980.16	+	TRUE	1	NA	NA
cRNA_0425	chr6	29863142	29871285	8144	JNC-JNC	ENSMUSG00000029772.18	+	TRUE	1	NA	NA
cRNA_0426	chr6	29878528	29886233	7706	JNC-JNC	ENSMUSG00000029772.18	+	TRUE	1	NA	NA
cRNA_0427	chr6	30835673	30840545	4873	JNC-JNC	ENSMUSG00000025607.16	-	TRUE	1	NA	NA
cRNA_0428	chr6	31395866	31410066	14201	JNC-JNC	ENSMUSG00000025609.16	+	TRUE	1	NA	NA
cRNA_0429	chr6	31395866	31428519	32654	JNC-JNC	ENSMUSG00000025609.16	+	TRUE	1	NA	NA
cRNA_0430	chr6	31395866	31436002	40137	JNC-JNC	ENSMUSG00000025609.16	+	TRUE	1	NA	NA
cRNA_0431	chr6	31409874	31436002	26129	JNC-JNC	ENSMUSG00000025609.16	+	TRUE	1	NA	NA
cRNA_0432	chr6	31426431	31436002	9572	JNC-JNC	ENSMUSG00000025609.16	+	TRUE	1	NA	NA
cRNA_0433	chr6	35041833	35057161	15329	JNC-JNC	ENSMUSG00000038784.14	-	TRUE	1	NA	NA
cRNA_0434	chr6	35054916	35057161	2246	JNC-JNC	ENSMUSG00000038784.14	-	TRUE	1	NA	NA
cRNA_0435	chr6	37330492	37341078	10587	JNC-JNC	ENSMUSG00000038648.6	-	TRUE	1	NA	NA
cRNA_0436	chr6	37880468	37908435	27968	JNC-JNC	ENSMUSG00000029833.18	+	TRUE	1	NA	NA
cRNA_0437	chr6	38417390	38440978	23589	JNC-JNC	ENSMUSG00000038538.18	+	TRUE	1	NA	NA
cRNA_0438	chr6	38417390	38447157	29768	JNC-JNC	ENSMUSG00000038538.18	+	TRUE	1	NA	NA
cRNA_0439	chr6	38438410	38447157	8748	JNC-JNC	ENSMUSG00000038538.18	+	TRUE	1	NA	NA
cRNA_0440	chr6	38438410	38464085	25676	JNC-JNC	ENSMUSG00000038538.18	+	TRUE	1	NA	NA
cRNA_0441	chr6	38439898	38447157	7260	JNC-JNC	ENSMUSG00000038538.18	+	TRUE	1	NA	NA
cRNA_0442	chr6	38561976	38580403	18428	JNC-JNC	ENSMUSG00000029823.17	+	TRUE	1	NA	NA
cRNA_0443	chr6	47478102	47479524	1423	JNC-JNC	ENSMUSG00000029686.16	+	TRUE	1	NA	NA
cRNA_0444	chr6	47517611	47535228	17618	JNC-JNC	ENSMUSG00000029687.17	-	TRUE	1	NA	NA
cRNA_0445	chr6	47517611	47554601	36991	JNC-JNC	ENSMUSG00000029687.17	-	TRUE	1	NA	NA
cRNA_0446	chr6	47528666	47554601	25936	JNC-JNC	ENSMUSG00000029687.17	-	TRUE	1	NA	NA
cRNA_0447	chr6	47553470	47554601	1132	JNC-JNC	ENSMUSG00000029687.17	-	TRUE	1	NA	NA
cRNA_0448	chr6	47553497	47554601	1105	JNC-JNC	ENSMUSG00000029687.17	-	TRUE	1	NA	NA
cRNA_0449	chr6	50120699	50140629	19931	JNC-JNC	ENSMUSG00000038388.15	+	TRUE	1	NA	NA
cRNA_0450	chr6	50222910	50228493	5584	JNC-JNC	ENSMUSG00000029821.16	-	TRUE	1	NA	NA
cRNA_0451	chr6	52596962	52607334	10373	JNC-JNC	ENSMUSG00000029776.12	-	TRUE	1	NA	NA
cRNA_0452	chr6	65846165	65878843	32679	JNC-JNC	ENSMUSG00000029913.15	+	TRUE	1	NA	NA
cRNA_0453	chr6	65858033	65878843	20811	JNC-JNC	ENSMUSG00000029913.15	+	TRUE	1	NA	NA
cRNA_0454	chr6	72835757	72838908	3152	JNC-JNC	ENSMUSG00000055239.11	-	TRUE	1	NA	NA
cRNA_0455	chr6	83379649	83381806	2158	FULLEX	ENSMUSG00000034832.16	-	TRUE	NA	NA	NA
cRNA_0456	chr6	84966307	84982018	15712	JNC-JNC	ENSMUSG00000033769.17	-	TRUE	1	NA	NA
cRNA_0457	chr6	88332465	88335624	3160	JNC-JNC	ENSMUSG00000033216.10	-	TRUE	1	NA	NA
cRNA_0458	chr6	93731995	93750670	18676	JNC-JNC	ENSMUSG00000045095.17	-	TRUE	1	NA	NA
cRNA_0459	chr6	94631828	94640979	9152	JNC-JNC	ENSMUSG00000030029.15	-	TRUE	1	NA	NA
cRNA_0460	chr6	98980161	98987018	6858	JNC-JNC	ENSMUSG00000030067.18	-	TRUE	1	NA	NA
cRNA_0461	chr6	108790588	108795574	4987	JNC-JNC	ENSMUSG00000030105.9	+	TRUE	1	NA	NA
cRNA_0462	chr6	113385866	113386301	436	FULLEX	ENSMUSG00000030276.20	+	TRUE	NA	NA	NA
cRNA_0463	chr6	115614560	115621603	7044	JNC-JNC	ENSMUSG00000000441.18	-	TRUE	1	NA	NA
cRNA_0464	chr6	116019832	116020766	935	FULLEX	ENSMUSG00000030126.18	-	TRUE	NA	NA	NA
cRNA_0465	chr6	118753378	118757285	3908	JNC-JNC	ENSMUSG00000051331.17	-	TRUE	1	NA	NA
