group	seqnames	start	end	strand	N	ID	Sample	Njunc
117	chr11	8429505	8429665	-	204	chr11:8429505-8429665	Tube_88_terrace.gtf	1
117	chr11	8429505	8429665	-	204	chr11:8429505-8429665	Tube_91_terrace.gtf	4
117	chr11	8429505	8429665	-	204	chr11:8429505-8429665	Tube_92_terrace.gtf	5
117	chr11	8429505	8429665	-	204	chr11:8429505-8429665	Tube_95_terrace.gtf	2
117	chr11	8429505	8429665	-	204	chr11:8429505-8429665	Tube_96_terrace.gtf	3
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_1_terrace.gtf	6
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_10_terrace.gtf	6
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_100_terrace.gtf	1
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_11_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_112_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_114_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_12_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_13_terrace.gtf	10
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_15_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_19_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_21_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_22_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_24_terrace.gtf	6
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_25_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_26_terrace.gtf	6
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_27_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_28_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_29_terrace.gtf	10
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_3_terrace.gtf	12
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_30_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_32_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_34_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_37_terrace.gtf	8
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_38_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_39_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_42_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_5_terrace.gtf	8
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_51_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_54_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_6_terrace.gtf	6
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_63_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_68_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_7_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_82_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_83_terrace.gtf	10
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_84_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_87_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_89_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_9_terrace.gtf	6
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_92_terrace.gtf	10
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_94_terrace.gtf	2
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_98_terrace.gtf	4
154	chr12	82387436	82389273	.	184	chr12:82387436-82389273	Tube_99_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_1_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_102_terrace.gtf	5
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_103_terrace.gtf	6
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_104_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_106_terrace.gtf	9
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_107_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_108_terrace.gtf	5
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_112_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_113_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_12_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_13_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_15_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_16_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_17_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_18_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_2_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_21_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_23_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_24_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_25_terrace.gtf	5
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_26_terrace.gtf	15
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_27_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_28_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_29_terrace.gtf	8
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_3_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_30_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_31_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_32_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_33_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_34_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_35_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_36_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_38_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_4_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_40_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_41_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_42_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_44_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_45_terrace.gtf	5
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_46_terrace.gtf	10
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_47_terrace.gtf	5
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_48_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_49_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_5_terrace.gtf	8
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_50_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_51_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_52_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_54_terrace.gtf	7
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_55_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_56_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_57_terrace.gtf	6
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_58_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_6_terrace.gtf	6
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_60_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_61_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_62_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_63_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_68_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_7_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_71_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_73_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_74_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_8_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_82_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_84_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_85_terrace.gtf	4
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_86_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_87_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_88_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_89_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_9_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_92_terrace.gtf	2
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_93_terrace.gtf	3
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_95_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_96_terrace.gtf	1
247	chr14	8456108	8456690	-	236	chr14:8456108-8456690	Tube_99_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_1_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_10_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_102_terrace.gtf	5
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_103_terrace.gtf	6
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_104_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_106_terrace.gtf	9
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_107_terrace.gtf	5
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_108_terrace.gtf	6
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_111_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_112_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_113_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_12_terrace.gtf	5
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_13_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_15_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_16_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_17_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_18_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_2_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_21_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_23_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_24_terrace.gtf	5
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_25_terrace.gtf	8
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_26_terrace.gtf	15
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_27_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_28_terrace.gtf	8
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_29_terrace.gtf	10
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_3_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_30_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_31_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_32_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_33_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_34_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_35_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_36_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_38_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_4_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_40_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_41_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_42_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_44_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_45_terrace.gtf	5
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_46_terrace.gtf	11
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_47_terrace.gtf	8
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_48_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_49_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_5_terrace.gtf	8
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_50_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_51_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_52_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_53_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_54_terrace.gtf	7
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_55_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_56_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_57_terrace.gtf	6
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_58_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_6_terrace.gtf	6
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_60_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_61_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_62_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_63_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_65_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_68_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_7_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_71_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_73_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_74_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_8_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_82_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_84_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_85_terrace.gtf	4
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_86_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_87_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_88_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_89_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_9_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_92_terrace.gtf	5
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_93_terrace.gtf	3
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_95_terrace.gtf	1
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_96_terrace.gtf	2
248	chr14	8456108	8456176	-	272	chr14:8456108-8456176	Tube_99_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_1_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_10_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_102_terrace.gtf	5
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_103_terrace.gtf	6
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_104_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_106_terrace.gtf	9
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_107_terrace.gtf	5
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_108_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_111_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_112_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_113_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_12_terrace.gtf	5
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_13_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_15_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_16_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_17_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_18_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_2_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_21_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_23_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_24_terrace.gtf	5
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_25_terrace.gtf	8
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_26_terrace.gtf	15
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_27_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_28_terrace.gtf	8
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_29_terrace.gtf	10
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_3_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_30_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_31_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_32_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_33_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_34_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_35_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_36_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_4_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_40_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_41_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_42_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_44_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_45_terrace.gtf	5
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_46_terrace.gtf	11
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_47_terrace.gtf	8
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_48_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_49_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_5_terrace.gtf	8
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_50_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_51_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_52_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_53_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_54_terrace.gtf	7
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_55_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_56_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_57_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_58_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_6_terrace.gtf	6
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_60_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_61_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_62_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_63_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_65_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_68_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_7_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_71_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_73_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_74_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_8_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_82_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_84_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_85_terrace.gtf	4
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_86_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_87_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_88_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_89_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_9_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_92_terrace.gtf	5
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_93_terrace.gtf	3
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_95_terrace.gtf	1
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_96_terrace.gtf	2
249	chr14	8456394	8456690	-	259	chr14:8456394-8456690	Tube_99_terrace.gtf	1
251	chr14	87709512	87709672	+	128	chr14:87709512-87709672	Tube_1_terrace.gtf	1
251	chr14	87709512	87709672	+	128	chr14:87709512-87709672	Tube_101_terrace.gtf	1
251	chr14	87709512	87709672	+	128	chr14:87709512-87709672	Tube_102_terrace.gtf	6
251	chr14	87709512	87709672	+	128	chr14:87709512-87709672	Tube_103_terrace.gtf	3
