ID	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_10	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_11	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_1	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_2	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_3	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_4	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_5	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_6	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_7	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_8	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99	Tube_9
chr11:8468199-8469570	7	3	10	5	19	3	9	4	6	5	5	5	5	9	2	13	21	28	14	19	6	29	12	11	10	6	8	47	39	41	61	37	44	59	33	23	10	47	68	42	56	55	127	32	25	55	28	19	26	5	2	4	6	3	12	8	4	4	14	6	12	14	5	8	8	9	5	4	4	26	6	1	3	6	3	4	3	2	3	3	21	1	3	4	3	8	2	0	6	3	3	11	11	14	5	20	10	36	9	7	21	9	16	11	17	37	18	37	30	16	5	11	5	3
chr12:111824644-111838867	3	31	43	18	24	42	10	16	26	26	5	23	37	16	26	24	18	13	16	10	25	23	15	3	19	4	3	9	13	13	22	25	19	25	8	10	11	22	20	12	25	11	21	13	3	8	6	21	9	8	3	1	7	0	3	2	1	6	8	7	5	14	4	7	14	4	2	6	1	13	6	5	3	8	3	7	5	3	5	2	13	3	5	2	7	13	5	5	8	15	10	10	16	6	8	15	20	14	1	9	10	8	12	16	8	8	12	18	14	10	3	6	4	11
chr12:116281450-116287830	7	17	26	23	20	37	25	10	22	17	10	10	29	29	31	34	22	32	21	14	19	27	17	12	10	5	12	7	13	16	25	10	17	15	14	10	3	13	32	14	12	11	18	28	11	5	7	20	5	8	5	4	16	15	9	7	5	6	4	27	12	22	14	21	3	10	8	4	19	15	9	1	2	5	2	1	2	7	2	2	19	0	3	1	5	1	6	4	6	2	2	13	4	6	10	16	13	24	3	22	14	10	14	7	23	37	23	36	22	6	10	10	8	4
chr12:51806002-51807953	5	5	10	12	27	21	10	12	23	12	5	9	34	87	26	41	19	19	18	9	21	17	13	6	12	6	12	15	15	35	55	15	51	54	33	23	9	54	16	8	21	7	17	28	16	13	15	26	9	20	15	11	4	16	12	14	4	15	7	9	4	4	4	3	10	8	9	3	8	15	18	26	13	10	13	15	11	17	26	34	18	16	10	25	14	21	1	17	11	8	19	14	5	25	11	13	18	14	4	7	10	10	7	13	10	5	20	16	5	1	0	4	3	9
chr13:38072847-38083763	4	11	19	13	7	14	13	10	12	14	4	10	15	28	34	28	5	9	8	2	9	17	1	6	12	2	5	22	15	10	14	8	13	32	2	20	9	11	40	16	30	31	34	27	15	9	16	11	12	11	14	1	5	4	6	1	4	3	9	12	3	11	8	13	10	11	8	1	10	10	1	8	8	2	0	2	3	4	2	4	7	6	2	2	2	12	1	4	8	5	6	4	2	10	3	6	8	5	1	8	12	7	5	5	7	18	8	17	8	8	7	6	4	6
chr14:27160556-27164577	4	11	20	10	29	31	21	5	25	9	5	9	19	17	17	19	9	19	7	9	5	8	11	7	2	0	5	5	17	20	17	9	23	21	16	12	4	25	11	14	27	16	14	22	3	25	17	15	22	6	5	11	7	1	7	8	10	2	11	5	2	8	5	9	11	12	3	1	10	14	7	5	10	3	1	3	6	1	8	2	6	5	1	1	6	6	2	1	3	6	5	4	4	8	13	11	3	9	4	14	6	5	9	7	10	8	11	12	12	4	9	2	6	2
chr14:34413639-34417062	9	16	13	16	21	14	13	14	17	10	29	11	27	82	21	16	39	38	25	13	25	33	24	20	40	16	16	29	31	45	52	52	47	46	31	38	29	32	28	15	26	15	40	31	15	21	23	48	13	16	20	10	11	11	18	15	16	11	31	22	6	15	11	10	6	8	11	8	12	36	3	22	9	14	6	16	20	14	17	24	58	23	5	8	16	3	4	0	9	2	7	22	5	27	22	46	52	35	4	39	27	22	31	47	30	25	18	19	26	3	14	13	11	34
chr16:32770662-32782114	12	87	84	47	75	84	91	56	62	65	7	87	115	46	74	100	34	46	47	18	25	33	49	21	34	6	19	25	44	30	49	37	23	66	29	40	0	11	63	52	41	33	53	33	23	22	22	19	18	32	24	29	30	12	8	25	25	15	19	20	34	38	31	31	20	17	27	26	42	26	17	12	7	11	8	8	9	4	12	6	27	3	8	13	10	13	16	9	7	8	11	34	17	12	17	16	16	28	1	18	19	15	14	17	33	34	25	37	27	16	13	20	17	18
chr16:70230433-70238207	6	32	42	26	18	50	20	32	27	17	10	17	17	11	34	26	6	19	9	3	2	1	5	4	5	3	6	13	17	14	23	26	10	21	12	19	3	29	30	15	31	14	35	12	18	16	18	5	10	52	37	30	41	16	26	18	47	54	7	109	35	49	21	61	39	41	30	20	22	7	27	30	50	20	22	31	19	35	43	40	6	41	32	44	51	52	46	42	51	39	44	4	62	0	1	6	9	12	4	8	10	4	8	2	7	14	5	18	4	6	4	8	7	4
chr17:65899286-65902049	5	42	31	36	23	21	28	7	34	21	12	20	43	86	34	42	37	41	15	17	34	58	30	17	32	7	34	12	15	21	25	20	20	31	11	14	33	24	21	20	16	17	40	25	18	17	14	27	15	8	7	2	6	1	10	6	2	16	7	11	17	3	8	21	7	10	6	10	10	26	12	12	0	8	3	6	3	9	9	7	17	4	2	10	5	9	4	13	3	9	7	18	2	5	17	15	27	20	4	30	24	12	35	23	30	32	37	28	21	9	5	3	7	21
chr17:80351923-80361070	7	11	18	6	8	6	11	3	6	4	11	1	7	8	8	10	17	16	18	15	18	29	21	13	13	6	3	17	16	31	45	40	50	55	21	26	10	32	42	31	49	27	55	24	19	15	21	19	17	9	5	4	5	10	9	3	8	3	11	13	7	1	6	7	3	6	2	0	2	12	5	15	7	10	8	7	15	1	3	15	17	2	9	5	10	1	7	7	8	4	16	15	8	24	4	10	23	19	3	20	21	29	14	16	17	31	12	10	24	8	7	6	15	20
chr19:57740062-57744050	10	36	49	30	55	70	45	22	40	18	4	20	33	31	45	29	12	5	10	8	15	29	16	8	14	1	2	17	5	20	12	13	32	33	14	10	7	25	18	9	3	19	22	19	18	13	11	23	5	22	12	10	8	4	4	13	14	15	18	25	3	22	14	12	10	18	5	8	9	20	6	5	6	4	6	3	0	8	9	12	15	5	1	11	4	4	4	11	7	4	6	9	6	23	6	21	19	12	7	17	22	19	9	19	11	15	7	14	17	6	4	2	12	4
chr2:104301094-104302192	3	51	37	30	28	46	44	17	31	15	8	33	23	37	75	32	27	34	27	32	20	31	24	16	23	1	13	34	49	36	79	39	47	77	37	45	8	44	70	48	59	41	95	53	43	50	32	20	33	35	10	26	21	11	15	30	16	11	10	43	21	23	27	29	15	21	16	7	12	14	30	13	7	3	4	7	10	15	8	23	11	8	4	6	3	8	3	6	12	9	10	11	2	20	7	8	18	12	0	13	13	27	8	12	16	44	18	30	20	6	12	8	20	6
chr2:128683157-128690983	18	36	50	20	43	37	30	23	38	18	8	25	36	32	31	34	14	35	19	20	27	29	23	8	15	8	13	27	37	30	33	50	52	56	29	31	30	56	23	21	37	17	31	28	30	31	14	26	17	27	26	20	35	24	50	50	48	44	26	59	23	21	33	22	32	24	19	15	29	29	0	5	8	6	6	5	6	5	11	8	34	9	7	2	6	2	4	3	3	6	6	24	4	15	26	29	31	38	16	33	26	33	34	19	22	33	37	51	39	11	7	8	3	17
chr3:88909080-88915184	12	13	42	8	25	41	34	10	26	0	18	12	25	16	12	19	10	20	7	5	5	15	11	8	13	5	13	32	33	35	29	42	32	31	25	54	22	22	17	33	24	8	26	17	12	14	15	22	10	13	8	11	7	10	11	4	8	6	15	28	1	14	11	12	9	6	8	8	3	29	9	21	19	15	7	13	24	24	12	14	39	12	9	17	13	8	13	21	12	7	21	11	9	11	6	24	22	16	1	29	22	25	17	21	10	17	15	13	8	5	7	3	11	11
chr5:106782697-106786501	3	22	24	11	18	8	29	10	15	14	5	10	8	11	28	9	10	6	14	11	13	10	10	3	10	1	0	29	37	70	36	35	61	60	41	42	8	38	35	23	31	17	44	26	21	24	36	21	23	39	9	14	21	12	16	26	31	9	10	43	25	24	13	16	16	24	15	7	25	12	25	10	9	20	11	13	12	10	17	13	13	13	1	2	5	2	1	6	2	1	4	18	3	10	15	17	8	23	4	31	18	7	13	12	22	13	9	13	8	3	5	7	7	1
chr5:110903263-110904632	3	6	4	5	11	20	9	10	6	3	18	3	17	23	14	16	14	8	13	10	10	8	23	8	2	3	9	6	8	11	33	10	13	21	2	11	11	29	6	4	8	4	20	11	4	8	4	10	6	27	17	13	12	16	22	14	9	12	11	18	16	19	22	16	5	7	11	10	14	14	6	6	11	8	5	3	6	2	4	18	10	4	4	12	5	6	5	6	10	4	5	11	6	9	2	16	14	5	0	11	16	11	14	20	10	11	12	11	1	9	4	5	4	15
chr5:121940144-121941143	8	14	16	19	9	15	20	16	18	15	3	1	21	23	8	21	1	10	9	2	3	5	5	4	3	1	3	27	7	18	12	16	15	30	15	24	2	27	20	12	21	19	18	16	22	4	5	3	9	4	1	8	11	3	7	7	2	4	9	10	4	5	9	11	0	1	4	5	2	5	5	17	16	13	10	8	12	7	13	4	5	14	5	8	12	12	4	8	3	7	18	4	14	10	3	1	2	8	7	5	3	2	3	4	4	7	5	5	2	7	1	2	11	5
chr5:130216242-130219884	6	21	19	15	11	30	28	17	18	14	4	24	37	32	12	18	6	23	11	9	14	13	9	2	12	3	8	17	14	25	23	7	23	32	9	31	6	25	27	13	14	28	37	7	14	4	18	7	4	28	22	32	34	18	43	38	28	29	8	23	22	42	23	38	20	16	21	17	36	5	27	2	8	6	7	4	7	1	7	7	18	0	7	10	6	15	10	8	19	13	7	6	12	5	6	7	10	13	3	6	11	11	4	15	17	26	5	13	11	1	6	4	2	4
chr5:34000456-34003611	20	25	20	12	21	22	27	7	24	14	8	7	47	40	18	32	23	57	31	18	22	31	15	17	23	3	21	8	14	21	25	20	20	23	20	13	15	14	20	23	35	26	19	21	24	17	17	19	14	8	3	7	10	9	7	7	9	3	13	7	15	16	22	12	5	7	13	4	6	13	5	4	8	5	3	5	0	3	5	3	11	1	4	2	6	4	1	7	9	5	6	8	7	14	13	22	18	19	6	26	49	18	16	23	27	38	42	45	21	15	18	17	10	15
chr5:96276802-96281991	8	12	30	18	31	41	21	15	19	17	9	21	25	16	38	19	8	19	31	7	20	30	15	4	18	1	17	6	18	13	19	15	16	24	12	16	10	14	48	26	15	16	33	20	8	21	19	12	2	22	9	8	5	6	10	3	15	2	3	21	6	10	13	18	5	6	7	5	7	9	8	9	2	0	3	3	1	3	4	1	6	7	4	11	10	6	11	4	7	5	7	5	8	15	9	5	9	11	4	10	17	9	11	11	14	22	20	28	12	7	4	7	2	7
chr6:119897071-119897989	17	92	72	78	88	64	64	38	48	31	8	43	81	68	106	69	25	27	32	22	17	27	18	20	36	2	13	41	52	56	59	52	67	75	65	77	7	54	74	92	85	52	117	77	63	45	56	19	49	85	81	95	100	78	121	120	68	97	10	82	107	116	114	89	95	90	90	89	119	15	97	24	24	13	15	9	5	12	19	12	20	22	13	26	31	20	27	20	31	16	26	10	30	17	14	9	10	36	10	24	30	0	22	9	28	63	24	29	54	31	11	15	35	1
chr6:134518615-134519008	7	16	10	8	13	19	10	4	14	3	8	2	14	13	13	17	19	27	23	7	11	30	13	19	15	4	7	18	19	37	39	21	35	25	11	18	15	20	6	5	20	1	25	18	18	7	8	16	5	21	5	10	19	9	11	14	7	7	14	10	9	4	7	15	4	8	12	8	8	6	4	5	6	0	4	5	2	2	4	1	10	5	6	5	3	6	1	9	3	7	4	8	2	8	3	12	9	17	2	10	14	15	8	11	10	16	15	19	9	2	2	1	5	2
chr6:31395866-31410066	6	44	58	23	58	69	57	19	34	19	7	18	41	38	52	34	15	17	9	10	6	8	8	3	8	7	2	15	13	14	19	18	29	30	9	27	6	19	17	15	28	10	22	14	24	19	8	6	19	11	13	13	8	3	6	8	6	11	5	18	6	14	9	20	14	5	3	7	7	16	18	5	7	0	5	1	7	3	5	10	10	6	1	6	6	5	1	4	6	2	6	9	8	5	9	10	11	5	4	7	14	5	4	4	5	7	11	9	10	11	3	3	8	4
chr8:3308383-3308934	3	23	15	4	15	28	29	3	15	2	14	9	1	3	8	9	5	6	2	4	0	9	8	1	4	6	8	19	33	17	20	22	17	22	14	25	4	24	7	6	19	6	16	11	17	8	4	16	11	58	43	30	22	14	21	21	18	49	6	41	10	11	12	10	4	6	10	9	11	15	12	15	7	12	8	3	15	17	3	18	17	18	9	6	6	4	7	16	4	6	5	10	2	25	6	14	11	27	13	5	6	14	4	6	9	5	4	4	6	3	6	3	12	7
chr8:68356769-68361541	17	12	23	16	18	15	11	4	21	12	6	17	15	13	24	26	19	17	14	4	5	17	19	4	14	4	7	12	11	23	22	10	22	19	8	11	4	19	14	18	10	11	20	19	16	8	8	18	4	6	7	9	5	3	4	9	5	8	1	6	10	12	21	14	11	14	19	4	16	5	9	27	19	9	23	19	7	19	19	25	16	14	14	23	18	22	17	17	28	12	14	10	34	17	12	6	6	31	7	20	23	20	17	3	21	16	14	18	13	10	7	10	5	0
chr8:80098413-80098993	7	21	16	13	21	27	35	6	13	7	12	8	14	11	14	21	16	10	12	14	4	14	19	9	13	5	7	5	3	14	9	8	8	14	3	9	4	15	10	10	12	10	15	8	11	5	2	17	1	24	15	11	6	16	16	15	8	20	10	25	10	15	8	12	10	11	7	10	7	12	11	5	5	0	3	4	6	10	9	3	19	8	7	2	2	2	3	7	9	10	9	17	4	8	11	15	10	17	2	13	22	19	22	9	10	5	15	14	3	6	3	9	7	5
chr8:85590687-85591181	3	6	22	7	15	17	6	6	8	15	1	13	26	14	16	12	5	0	5	2	8	10	8	7	7	1	1	3	7	9	11	14	7	13	5	5	2	11	11	6	11	4	17	7	8	9	12	4	8	12	8	12	13	5	11	6	5	15	7	14	14	4	3	8	5	13	9	5	4	5	21	15	6	4	5	9	2	5	10	4	15	14	7	6	9	3	4	4	2	2	4	1	3	8	3	10	1	11	2	8	2	5	9	3	6	4	9	4	3	9	3	2	1	1
chr9:121960959-121966667	9	48	54	32	57	37	39	15	43	17	13	31	44	52	60	63	17	23	13	13	25	26	11	15	22	1	12	13	26	13	26	27	14	17	20	24	10	25	28	32	22	10	15	26	5	21	15	18	10	40	19	22	38	26	23	26	29	19	6	50	31	32	19	27	26	13	23	14	30	12	20	17	12	17	11	16	15	11	21	11	11	11	30	22	33	33	32	18	27	29	10	6	19	14	16	18	6	14	1	14	14	16	11	10	19	12	12	15	11	5	4	9	0	13
chr9:65701904-65702777	7	32	14	7	14	16	32	4	8	1	11	1	8	6	21	15	10	36	16	3	5	21	15	13	29	1	5	50	41	51	43	49	63	53	26	38	14	45	17	15	25	13	30	5	9	12	7	30	3	42	14	25	16	16	21	23	15	39	6	26	7	13	9	17	6	10	4	12	4	3	6	5	4	3	3	15	15	7	5	19	39	3	2	3	2	12	4	3	2	7	5	16	2	26	16	19	18	36	0	13	16	12	17	10	9	3	2	6	2	1	1	4	13	5
chr9:79994712-80011046	7	16	25	12	14	15	18	5	11	8	6	0	24	17	16	17	19	29	27	13	8	21	11	13	18	4	16	20	38	43	37	34	29	29	32	19	5	20	32	27	21	11	35	10	19	14	7	23	7	3	7	4	3	5	9	3	15	5	7	10	1	9	9	13	7	11	2	7	12	3	7	4	3	1	10	9	5	3	5	3	16	3	2	7	8	2	1	8	2	3	4	6	2	12	14	7	12	15	4	19	15	18	18	22	11	14	10	10	13	4	1	6	9	8
JH584304.1:25369-59773	71	12	9	1	9	9	5	11	4	0	22	10	2	2	9	1	26	22	12	3	26	13	17	14	43	70	51	24	7	5	22	53	29	25	34	37	18	14	26	17	11	10	29	12	4	13	16	16	12	41	12	6	16	27	20	27	36	12	19	15	35	7	6	6	12	20	5	8	18	25	7	15	5	4	6	17	19	21	23	12	53	11	12	7	2	9	24	3	7	12	4	32	8	42	19	14	16	19	6	35	24	8	42	28	29	14	8	34	24	15	24	26	37	41
chr1:185118443-185129464	3	11	12	6	8	11	7	4	1	4	5	8	2	6	12	4	6	8	13	11	4	19	4	4	7	1	2	21	23	34	38	22	50	71	20	24	3	42	23	13	14	17	16	21	11	10	8	11	2	15	11	8	11	16	11	11	5	18	10	13	8	19	5	8	7	9	4	4	10	8	9	6	10	6	2	6	10	4	15	6	18	4	1	9	9	6	1	8	7	11	9	5	13	10	4	3	4	16	1	22	10	8	5	15	12	9	10	6	7	0	1	0	2	3
chr12:111559011-111584817	4	20	13	11	29	44	25	10	23	20	7	15	22	29	24	19	10	27	10	8	7	15	15	5	9	4	8	26	26	31	30	9	34	43	22	30	5	16	17	18	16	19	29	10	14	17	14	8	11	17	8	11	16	8	6	3	18	10	4	12	6	12	17	4	7	15	3	7	5	19	4	0	1	6	7	4	3	1	2	6	22	6	1	9	10	8	7	9	8	6	6	6	9	8	17	17	7	9	1	12	11	6	5	7	3	15	13	17	6	7	5	2	0	2
chr12:3492474-3507209	5	23	29	11	13	23	22	4	14	8	9	10	16	9	18	10	13	20	3	13	13	14	15	6	12	8	8	16	36	42	30	27	39	44	28	41	14	40	20	28	24	10	22	18	17	12	15	11	19	10	6	2	10	2	9	5	7	9	12	11	11	12	3	4	4	1	6	5	3	14	7	8	15	7	9	10	2	10	3	4	11	9	2	11	10	13	9	8	7	7	12	10	11	6	17	8	13	13	0	12	9	14	9	7	2	9	12	4	0	5	2	9	4	3
chr12:3667606-3698389	6	10	37	8	20	20	43	12	9	5	7	21	16	11	10	16	15	14	12	3	3	8	8	12	3	2	8	58	65	88	79	66	89	111	82	82	6	70	115	60	113	52	99	60	37	51	55	9	53	8	1	5	6	3	12	10	8	13	3	3	11	11	3	6	5	15	15	9	7	15	14	17	20	8	13	5	5	18	4	13	21	8	12	13	12	15	9	19	10	16	27	4	17	4	4	8	7	9	0	15	5	6	8	7	8	4	4	13	5	4	0	8	1	5
chr12:51694777-51708496	4	52	58	53	52	72	97	33	71	39	13	25	67	35	91	60	36	48	30	34	9	44	16	20	31	8	9	28	29	53	43	56	30	31	36	38	8	35	30	17	37	19	46	25	22	22	6	25	20	24	13	24	36	25	15	18	11	27	12	24	20	12	21	31	9	22	21	7	16	10	20	14	9	6	6	6	2	5	11	13	31	5	12	21	11	5	13	12	15	12	7	24	15	3	11	19	20	22	0	19	10	15	15	23	17	30	6	20	11	3	0	4	7	12
chr15:82709432-82741485	20	4	2	4	3	4	8	2	6	3	19	2	7	6	6	5	25	24	19	14	20	19	21	19	18	10	19	43	43	61	35	56	28	48	22	55	11	33	59	60	79	36	58	59	45	40	49	18	36	3	7	7	13	4	4	0	8	4	12	8	4	3	3	2	1	7	2	12	0	20	1	16	10	12	16	15	11	13	8	14	16	11	5	9	6	8	7	7	7	7	12	19	6	19	26	18	18	25	2	11	16	21	22	12	23	20	10	15	13	11	13	21	10	5
chr15:88695500-88696362	18	33	43	40	41	54	39	24	25	13	22	18	42	38	33	42	23	24	18	8	44	31	30	7	23	4	20	18	29	34	35	15	25	53	36	38	17	27	53	54	46	35	0	40	54	20	26	23	46	32	18	11	31	11	34	13	21	28	18	45	15	14	18	12	9	14	11	4	6	36	7	24	20	18	22	14	7	20	28	14	25	15	12	16	28	18	6	16	32	18	24	21	25	21	17	15	13	16	15	16	12	12	0	24	14	16	23	25	27	19	5	5	14	9
chr16:93646018-93650786	1	23	20	12	26	36	29	25	19	10	6	16	21	16	18	26	4	11	4	5	8	7	5	7	6	0	7	13	25	37	22	25	22	38	16	18	8	24	11	15	18	7	13	10	23	4	6	2	5	14	10	12	11	10	18	21	11	23	10	17	14	20	19	12	7	13	5	12	13	6	11	10	2	1	3	7	0	9	2	1	5	2	5	4	2	8	4	1	1	1	3	3	3	5	9	6	6	8	2	2	11	7	2	4	8	4	12	5	1	4	1	1	3	7
chr16:94184771-94204227	22	45	43	28	50	54	72	19	27	22	8	24	48	34	37	32	32	32	27	15	20	28	26	18	22	15	25	33	33	27	30	22	21	32	23	33	13	13	33	26	43	19	55	21	19	20	16	32	13	9	13	14	19	4	14	8	11	16	11	10	10	23	27	30	11	7	12	12	8	39	14	3	2	0	2	2	4	0	2	4	14	5	1	5	4	1	3	1	3	3	1	14	3	22	9	14	36	35	4	24	30	11	14	29	15	55	19	29	19	20	17	13	15	16
chr18:6111685-6115850	16	10	10	14	16	10	12	9	7	9	6	7	5	12	14	21	15	16	10	10	22	27	16	20	14	1	8	5	15	13	11	9	4	5	13	1	12	9	10	15	14	14	19	11	9	15	18	13	7	3	5	8	3	0	4	5	4	4	13	4	4	6	18	15	8	9	7	9	2	12	11	7	8	1	2	3	1	8	2	4	7	6	3	3	6	10	0	6	2	6	5	13	4	22	2	8	18	15	2	11	15	9	15	10	15	18	10	8	15	10	3	12	6	8
chr19:57366981-57367607	10	7	7	11	17	5	12	2	19	11	8	7	23	12	14	10	16	13	12	5	2	7	11	3	13	5	5	8	4	7	12	6	5	4	7	3	28	11	15	10	15	5	11	7	12	1	5	28	7	17	8	16	9	6	6	7	15	14	20	14	9	16	12	7	10	7	10	8	8	21	12	10	11	6	7	4	3	5	14	1	20	9	12	8	10	12	11	8	14	2	15	9	9	12	17	13	10	9	0	1	8	7	2	19	1	5	19	10	2	7	0	7	5	19
chr2:119264630-119276137	7	7	5	11	7	2	3	1	2	1	9	3	3	2	1	6	10	15	14	4	4	20	6	4	5	8	10	11	18	13	19	18	30	18	16	20	6	14	9	12	16	4	19	5	11	7	12	8	5	10	7	3	10	4	12	1	10	5	5	30	1	2	1	10	1	5	6	2	9	8	6	4	12	4	1	9	9	10	10	6	19	9	5	5	12	8	5	11	6	13	8	6	8	7	8	9	6	14	0	15	5	14	11	15	8	9	10	11	7	0	6	8	8	10
chr2:157877916-157900747	6	12	14	7	13	10	12	0	11	3	4	2	11	13	5	7	16	25	15	6	11	15	9	17	13	1	10	7	12	11	16	9	11	13	10	15	5	12	15	7	16	7	20	10	5	13	3	11	5	10	7	6	8	4	4	7	1	7	11	9	4	6	12	9	6	6	5	10	3	11	11	1	7	9	7	1	2	7	6	3	12	0	11	4	9	10	5	7	7	7	16	12	9	10	13	20	10	10	4	16	16	9	11	7	12	21	10	12	9	19	10	8	6	8
chr2:167348967-167353246	4	13	14	17	22	26	20	24	19	11	10	9	24	25	21	17	15	34	4	10	18	20	16	19	17	5	12	7	13	24	18	15	26	21	17	21	13	13	9	12	13	11	20	16	4	18	14	12	5	10	12	8	10	0	4	2	8	14	19	21	9	1	9	9	10	4	18	1	7	18	4	3	3	7	4	0	1	5	5	5	21	2	5	2	3	5	2	9	5	3	2	7	6	19	6	7	18	11	10	6	10	12	15	18	10	23	23	20	7	9	6	2	4	7
chr2:167352796-167354544	5	7	7	8	6	14	1	7	3	2	6	1	8	7	4	9	1	12	5	1	12	6	10	8	16	10	9	12	7	9	9	5	8	7	6	1	12	9	5	3	2	9	9	7	3	1	7	31	5	8	3	3	9	2	10	8	3	8	12	3	1	2	4	2	4	5	5	0	9	12	5	10	3	6	0	12	1	3	8	1	8	1	3	1	2	7	2	1	4	2	2	5	1	5	4	13	16	6	12	14	6	4	9	13	3	2	4	12	4	8	1	3	3	6
chr3:152125652-152134469	1	9	4	5	3	6	13	6	3	2	2	9	3	9	6	8	15	8	7	8	3	5	7	7	8	8	8	19	36	38	20	30	26	33	21	28	10	24	23	44	40	14	38	35	22	10	26	2	23	1	1	1	7	1	2	0	11	3	3	13	3	5	2	2	9	3	4	1	8	5	1	8	8	4	10	6	10	14	7	7	1	10	3	6	6	10	13	14	12	5	4	5	18	6	7	12	11	12	0	9	14	4	12	11	6	6	4	12	5	7	15	8	7	13
chr5:130216242-130226957	1	7	12	6	4	2	12	5	9	6	0	9	10	11	7	7	7	7	12	7	6	10	2	3	10	2	4	4	7	25	10	23	25	13	7	17	0	14	21	21	10	5	32	12	11	15	9	2	7	25	15	14	10	10	5	11	5	15	5	15	10	11	16	17	15	6	9	3	11	5	9	2	7	3	4	9	2	11	4	3	5	10	7	15	8	5	13	17	8	4	15	2	6	1	10	14	4	4	2	8	9	7	7	12	3	10	7	8	2	3	2	2	2	4
chr6:50120699-50140629	4	6	14	7	22	18	11	11	11	17	3	6	20	14	12	19	10	20	11	11	18	15	13	6	17	1	5	10	13	25	35	21	22	40	13	24	0	23	44	17	28	12	25	32	14	23	10	8	12	3	1	9	11	4	4	6	2	9	4	4	12	8	10	13	11	8	11	8	5	6	9	3	5	4	3	9	2	11	9	11	12	1	3	8	7	13	13	3	5	9	4	6	13	2	15	19	18	11	4	12	16	11	11	1	15	14	7	19	14	8	7	2	5	0
chr6:8537817-8579739	8	6	8	1	9	8	8	4	5	0	8	11	7	6	6	5	17	33	23	16	9	16	16	8	9	6	7	11	8	13	15	2	17	26	5	23	9	16	16	15	14	12	10	16	8	4	10	17	15	10	4	4	10	1	8	6	18	8	10	5	0	1	3	4	1	1	2	1	2	16	8	7	14	12	9	4	3	6	5	15	11	4	12	10	9	11	5	7	9	7	8	10	20	8	6	21	17	30	8	28	12	12	19	5	13	14	19	19	7	10	13	6	12	3
chr7:97310020-97313973	2	9	4	3	8	11	26	3	8	6	16	13	8	3	13	11	9	11	8	7	1	13	9	3	12	8	3	22	11	16	17	17	30	23	12	20	16	8	5	9	16	6	10	4	4	8	6	10	2	6	11	8	4	7	2	1	6	5	8	13	4	5	5	3	7	5	2	2	12	9	8	7	7	5	5	5	2	1	2	4	6	7	1	3	1	1	0	2	1	0	2	10	3	8	7	19	11	13	2	11	2	6	3	18	6	7	6	1	3	2	2	2	2	8
chr9:108405788-108411817	7	12	7	5	5	5	6	8	8	3	4	10	7	12	9	9	4	21	7	7	13	10	7	15	7	5	3	11	16	11	25	14	3	22	19	12	2	3	27	13	13	17	21	8	11	13	21	12	9	10	7	1	10	6	10	6	5	3	3	7	5	7	6	8	4	7	5	3	2	11	2	2	3	0	4	3	1	6	12	4	16	5	6	4	2	11	7	4	2	2	6	3	0	6	3	7	4	9	3	8	10	7	5	9	5	17	4	6	6	5	7	5	17	1
chr11:102937205-102946115	1	12	11	19	13	17	10	6	19	9	1	15	23	23	14	14	4	21	7	6	9	15	6	3	9	2	1	2	6	4	14	7	24	2	11	16	6	5	4	9	22	4	11	12	4	5	10	15	3	17	8	18	17	7	13	13	9	5	12	16	16	17	21	20	10	17	5	9	16	5	11	5	6	0	5	2	3	3	5	5	7	1	0	10	3	4	6	8	5	1	6	5	8	3	7	4	8	9	0	6	5	8	13	11	8	6	14	7	5	4	1	1	1	4
chr1:172001510-172015027	4	12	12	4	12	6	1	7	4	2	1	5	5	24	11	4	3	12	9	2	2	6	4	2	1	2	1	13	13	8	12	12	17	12	10	17	3	5	8	8	18	5	10	3	11	13	10	4	2	11	11	15	6	8	15	20	15	14	6	17	2	10	18	13	8	7	3	2	7	3	12	8	13	16	2	2	1	1	7	4	1	3	8	10	9	10	1	15	10	8	9	3	6	7	4	5	4	6	1	8	12	10	0	7	6	6	2	21	8	2	1	0	5	0
