circID	Cons_coords	seqnames	start	end	width	Ntools	CIRI2	Terrace	circExplorer2	find_circ	starchip
cRNA_0166	chr10:41370515-41383555	chr10	41370515	41383555	13041	3	chr10:41370515-41383555	NA	chr10:41370515-41383555	NA	chr10:41370515-41383555
cRNA_0167	chr10:42072462-42073897	chr10	42072462	42073897	1436	3	chr10:42072462-42073897	NA	chr10:42072462-42073897	NA	chr10:42072462-42073897
cRNA_0168	chr10:43269867-43271688	chr10	43269867	43271688	1822	4	chr10:43269867-43271688	NA	chr10:43269867-43271688	chr10:43269867-43271688	chr10:43269867-43271688
cRNA_0169	chr10:50624902-50643603	chr10	50624902	50643603	18702	4	chr10:50624902-50643603	NA	chr10:50624902-50643603	chr10:50624902-50643603	chr10:50624902-50643603
cRNA_0170	chr10:62606634-62607844	chr10	62606634	62607844	1211	4	chr10:62606634-62607844	NA	chr10:62606634-62607844	chr10:62606634-62607844	chr10:62606634-62607844
cRNA_0171	chr10:62998001-63005209	chr10	62998001	63005209	7209	4	chr10:62998001-63005209	NA	chr10:62998001-63005209	chr10:62998001-63005209	chr10:62998001-63005209
cRNA_0172	chr10:66870378-66875356	chr10	66870378	66875356	4979	3	chr10:66870378-66875356	NA	chr10:66870378-66875356	NA	chr10:66870378-66875356
cRNA_0173	chr10:66993686-67025628	chr10	66993686	67025628	31943	4	chr10:66993686-67025628	NA	chr10:66993686-67025628	chr10:66993686-67025628	chr10:66993686-67025628
cRNA_0174	chr10:75109851-75115795	chr10	75109851	75115795	5945	4	chr10:75109851-75115795	NA	chr10:75109851-75115795	chr10:75109851-75115795	chr10:75109851-75115795
cRNA_0175	chr10:76203142-76205913	chr10	76203142	76205913	2772	4	chr10:76203142-76205913	NA	chr10:76203142-76205913	chr10:76203142-76205913	chr10:76203142-76205913
cRNA_0176	chr10:80547946-80551013	chr10	80547946	80551013	3068	3	chr10:80547946-80551013	NA	chr10:80547946-80551013	NA	chr10:80547946-80551013
cRNA_0177	chr10:80547946-80555646	chr10	80547946	80555646	7701	3	chr10:80547946-80555646	NA	chr10:80547946-80555646	NA	chr10:80547946-80555646
cRNA_0178	chr10:82204405-82219678	chr10	82204405	82219678	15274	3	chr10:82204405-82219678	NA	chr10:82204405-82219678	NA	chr10:82204405-82219678
cRNA_0179	chr10:84783276-84783884	chr10	84783276	84783884	609	4	chr10:84783276-84783884	NA	chr10:84783276-84783884	chr10:84783276-84783884	chr10:84783276-84783884
cRNA_0180	chr10:88236514-88250460	chr10	88236514	88250460	13947	3	chr10:88236514-88250460	NA	chr10:88236514-88250460	NA	chr10:88236514-88250460
cRNA_0181	chr10:89309614-89319386	chr10	89309614	89319386	9773	4	chr10:89309614-89319386	NA	chr10:89309614-89319386	chr10:89309614-89319386	chr10:89309614-89319386
cRNA_0182	chr10:89622967-89630486	chr10	89622967	89630486	7520	3	chr10:89622967-89630486	NA	chr10:89622967-89630486	NA	chr10:89622967-89630486
cRNA_0183	chr10:93100742-93101542	chr10	93100742	93101542	801	4	chr10:93100742-93101542	NA	chr10:93100742-93101542	chr10:93100742-93101542	chr10:93100742-93101542
cRNA_0184	chr10:95825424-95831552	chr10	95825424	95831552	6129	4	chr10:95825424-95831552	NA	chr10:95825424-95831552	chr10:95825424-95831552	chr10:95825424-95831552
cRNA_0185	chr10:106881074-106889377	chr10	106881074	106889377	8304	4	chr10:106881074-106889377	NA	chr10:106881074-106889377	chr10:106881074-106889377	chr10:106881074-106889377
cRNA_0186	chr10:108075966-108089356	chr10	108075966	108089356	13391	3	chr10:108075966-108089356	NA	chr10:108075966-108089356	NA	chr10:108075966-108089356
cRNA_0187	chr10:116353222-116385080	chr10	116353222	116385080	31859	4	chr10:116353222-116385080	NA	chr10:116353222-116385080	chr10:116353222-116385080	chr10:116353222-116385080
cRNA_0188	chr10:116363732-116385080	chr10	116363732	116385080	21349	3	chr10:116363732-116385080	NA	chr10:116363732-116385080	NA	chr10:116363732-116385080
cRNA_0189	chr10:117191840-117203893	chr10	117191840	117203893	12054	4	chr10:117191840-117203893	NA	chr10:117191840-117203893	chr10:117191840-117203893	chr10:117191840-117203893
cRNA_0190	chr10:121761721-121767414	chr10	121761721	121767414	5694	4	chr10:121761721-121767414	NA	chr10:121761721-121767414	chr10:121761721-121767414	chr10:121761721-121767414
cRNA_0191	chr17:5937272-5942174	chr17	5937272	5942174	4903	4	chr17:5937272-5942174	NA	chr17:5937272-5942174	chr17:5937272-5942174	chr17:5937272-5942174
cRNA_0192	chr17:25329201-25332231	chr17	25329201	25332231	3031	3	chr17:25329201-25332231	NA	chr17:25329201-25332231	NA	chr17:25329201-25332231
cRNA_0193	chr17:26485257-26486332	chr17	26485257	26486332	1076	4	chr17:26485257-26486332	NA	chr17:26485257-26486332	chr17:26485257-26486332	chr17:26485257-26486332
cRNA_0194	chr17:26955763-26962105	chr17	26955763	26962105	6343	4	chr17:26955763-26962105	NA	chr17:26955763-26962105	chr17:26955763-26962105	chr17:26955763-26962105
cRNA_0195	chr17:26958517-26962105	chr17	26958517	26962105	3589	4	chr17:26958517-26962105	NA	chr17:26958517-26962105	chr17:26958517-26962105	chr17:26958517-26962105
cRNA_0196	chr17:26958517-26982422	chr17	26958517	26982422	23906	4	chr17:26958517-26982422	NA	chr17:26958517-26982422	chr17:26958517-26982422	chr17:26958517-26982422
cRNA_0197	chr17:26961016-26962105	chr17	26961016	26962105	1090	3	chr17:26961016-26962105	NA	chr17:26961016-26962105	NA	chr17:26961016-26962105
cRNA_0198	chr17:26976779-26982422	chr17	26976779	26982422	5644	4	chr17:26976779-26982422	NA	chr17:26976779-26982422	chr17:26976779-26982422	chr17:26976779-26982422
cRNA_0199	chr17:28726210-28726443	chr17	28726210	28726443	234	4	chr17:28726210-28726443	NA	chr17:28726210-28726443	chr17:28726210-28726443	chr17:28726210-28726443
cRNA_0200	chr17:29024903-29026373	chr17	29024903	29026373	1471	3	chr17:29024903-29026373	NA	chr17:29024903-29026373	NA	chr17:29024903-29026373
cRNA_0201	chr17:34599935-34601462	chr17	34599935	34601462	1528	5	chr17:34599935-34601462	chr17:34599935-34601462	chr17:34599935-34601462	chr17:34599935-34601462	chr17:34599935-34601462
cRNA_0202	chr17:43156217-43163419	chr17	43156217	43163419	7203	4	chr17:43156217-43163419	NA	chr17:43156217-43163419	chr17:43156217-43163419	chr17:43156217-43163419
cRNA_0203	chr17:50343969-50362655	chr17	50343969	50362655	18687	4	chr17:50343969-50362655	NA	chr17:50343969-50362655	chr17:50343969-50362655	chr17:50343969-50362655
cRNA_0204	chr17:50354325-50362655	chr17	50354325	50362655	8331	4	chr17:50354325-50362655	NA	chr17:50354325-50362655	chr17:50354325-50362655	chr17:50354325-50362655
cRNA_0205	chr17:50913323-50918223	chr17	50913323	50918223	4901	4	chr17:50913323-50918223	NA	chr17:50913323-50918223	chr17:50913323-50918223	chr17:50913323-50918223
cRNA_0206	chr17:51224555-51227631	chr17	51224555	51227631	3077	4	chr17:51224555-51227631	NA	chr17:51224555-51227631	chr17:51224555-51227631	chr17:51224555-51227631
cRNA_0207	chr17:57726322-57727524	chr17	57726322	57727524	1203	3	chr17:57726322-57727524	NA	chr17:57726322-57727524	NA	chr17:57726322-57727524
cRNA_0208	chr17:64931523-64932446	chr17	64931523	64932446	924	4	chr17:64931523-64932446	NA	chr17:64931523-64932446	chr17:64931523-64932446	chr17:64931523-64932446
cRNA_0209	chr17:65899286-65902049	chr17	65899286	65902049	2764	4	chr17:65899286-65902049	NA	chr17:65899286-65902049	chr17:65899286-65902049	chr17:65899286-65902049
cRNA_0210	chr17:66331071-66360086	chr17	66331071	66360086	29016	2	NA	NA	chr17:66331071-66360086	NA	chr17:66331071-66360086
cRNA_0211	chr17:66344488-66360086	chr17	66344488	66360086	15599	2	NA	NA	chr17:66344488-66360086	NA	chr17:66344488-66360086
cRNA_0212	chr17:67116461-67124972	chr17	67116461	67124972	8512	4	chr17:67116461-67124972	NA	chr17:67116461-67124972	chr17:67116461-67124972	chr17:67116461-67124972
cRNA_0213	chr17:69514854-69517378	chr17	69514854	69517378	2525	4	chr17:69514854-69517378	NA	chr17:69514854-69517378	chr17:69514854-69517378	chr17:69514854-69517378
cRNA_0214	chr17:71529050-71532236	chr17	71529050	71532236	3187	3	chr17:71529050-71532236	NA	chr17:71529050-71532236	NA	chr17:71529050-71532236
cRNA_0215	chr17:74213005-74214740	chr17	74213005	74214740	1736	4	chr17:74213005-74214740	NA	chr17:74213005-74214740	chr17:74213005-74214740	chr17:74213005-74214740
cRNA_0216	chr17:74216242-74219535	chr17	74216242	74219535	3294	3	chr17:74216242-74219535	NA	chr17:74216242-74219535	NA	chr17:74216242-74219535
cRNA_0217	chr17:74548900-74565500	chr17	74548900	74565500	16601	3	chr17:74548900-74565500	NA	chr17:74548900-74565500	NA	chr17:74548900-74565500
cRNA_0218	chr17:78620553-78623175	chr17	78620553	78623175	2623	4	chr17:78620553-78623175	NA	chr17:78620553-78623175	chr17:78620553-78623175	chr17:78620553-78623175
cRNA_0219	chr17:79957731-79966902	chr17	79957731	79966902	9172	4	chr17:79957731-79966902	NA	chr17:79957731-79966902	chr17:79957731-79966902	chr17:79957731-79966902
cRNA_0220	chr17:80351923-80361070	chr17	80351923	80361070	9148	4	chr17:80351923-80361070	NA	chr17:80351923-80361070	chr17:80351923-80361070	chr17:80351923-80361070
cRNA_0221	chr17:80445442-80457599	chr17	80445442	80457599	12158	3	chr17:80445442-80457599	NA	chr17:80445442-80457599	NA	chr17:80445442-80457599
cRNA_0222	chr17:80951561-80952274	chr17	80951561	80952274	714	4	chr17:80951561-80952274	NA	chr17:80951561-80952274	chr17:80951561-80952274	chr17:80951561-80952274
cRNA_0223	chr17:81715496-81753022	chr17	81715496	81753022	37527	4	chr17:81715496-81753022	NA	chr17:81715496-81753022	chr17:81715496-81753022	chr17:81715496-81753022
cRNA_0224	chr17:81735611-81753022	chr17	81735611	81753022	17412	5	chr17:81735611-81753022	chr17:81735611-81753022	chr17:81735611-81753022	chr17:81735611-81753022	chr17:81735611-81753022
cRNA_0225	chr17:81955238-81957067	chr17	81955238	81957067	1830	5	chr17:81955238-81957067	chr17:81955238-81957067	chr17:81955238-81957067	chr17:81955238-81957067	chr17:81955238-81957067
cRNA_0226	chr17:86405940-86416762	chr17	86405940	86416762	10823	3	chr17:86405940-86416762	NA	chr17:86405940-86416762	NA	chr17:86405940-86416762
cRNA_0227	chr17:87950970-87953768	chr17	87950970	87953768	2799	3	chr17:87950970-87953768	NA	chr17:87950970-87953768	NA	chr17:87950970-87953768
cRNA_0228	chr17:88770141-88770691	chr17	88770141	88770691	551	4	chr17:88770141-88770691	NA	chr17:88770141-88770691	chr17:88770141-88770691	chr17:88770141-88770691
cRNA_0229	chr16:3955230-3956849	chr16	3955230	3956849	1620	4	chr16:3955230-3956849	NA	chr16:3955230-3956849	chr16:3955230-3956849	chr16:3955230-3956849
cRNA_0230	chr16:10934659-10946567	chr16	10934659	10946567	11909	4	chr16:10934659-10946567	NA	chr16:10934659-10946567	chr16:10934659-10946567	chr16:10934659-10946567
cRNA_0231	chr16:11048374-11056963	chr16	11048374	11056963	8590	2	chr16:11048374-11056960	NA	chr16:11048374-11056963	chr16:11048374-11056963	chr16:11048374-11056960
cRNA_0232	chr16:11263029-11265372	chr16	11263029	11265372	2344	4	chr16:11263029-11265372	NA	chr16:11263029-11265372	chr16:11263029-11265372	chr16:11263029-11265372
cRNA_0233	chr16:13420892-13465163	chr16	13420892	13465163	44272	3	chr16:13420892-13465163	NA	chr16:13420892-13465163	NA	chr16:13420892-13465163
cRNA_0234	chr16:13515197-13516939	chr16	13515197	13516939	1743	4	chr16:13515197-13516939	NA	chr16:13515197-13516939	chr16:13515197-13516939	chr16:13515197-13516939
cRNA_0235	chr16:13956207-13958236	chr16	13956207	13958236	2030	4	chr16:13956207-13958236	NA	chr16:13956207-13958236	chr16:13956207-13958236	chr16:13956207-13958236
cRNA_0236	chr16:16833762-16836339	chr16	16833762	16836339	2578	4	chr16:16833762-16836339	NA	chr16:16833762-16836339	chr16:16833762-16836339	chr16:16833762-16836339
cRNA_0237	chr16:20475293-20476359	chr16	20475293	20476359	1067	3	chr16:20475293-20476359	NA	chr16:20475293-20476359	NA	chr16:20475293-20476359
cRNA_0238	chr16:31606900-31615828	chr16	31606900	31615828	8929	3	chr16:31606900-31615828	NA	chr16:31606900-31615828	NA	chr16:31606900-31615828
cRNA_0239	chr16:31615684-31631642	chr16	31615684	31631642	15959	4	chr16:31615684-31631642	NA	chr16:31615684-31631642	chr16:31615684-31631642	chr16:31615684-31631642
cRNA_0240	chr16:32770662-32782114	chr16	32770662	32782114	11453	4	chr16:32770662-32782114	NA	chr16:32770662-32782114	chr16:32770662-32782114	chr16:32770662-32782114
cRNA_0241	chr16:32802198-32808851	chr16	32802198	32808851	6654	3	chr16:32802198-32808851	NA	chr16:32802198-32808851	NA	chr16:32802198-32808851
cRNA_0242	chr16:33241691-33255344	chr16	33241691	33255344	13654	5	chr16:33241691-33255344	chr16:33241691-33255344	chr16:33241691-33255344	chr16:33241691-33255344	chr16:33241691-33255344
cRNA_0243	chr16:33277246-33288553	chr16	33277246	33288553	11308	3	chr16:33277246-33288553	NA	chr16:33277246-33288553	NA	chr16:33277246-33288553
cRNA_0244	chr16:35269773-35287027	chr16	35269773	35287027	17255	3	chr16:35269773-35287027	NA	chr16:35269773-35287027	NA	chr16:35269773-35287027
cRNA_0245	chr16:43429690-43431294	chr16	43429690	43431294	1605	2	NA	NA	chr16:43429690-43431294	NA	chr16:43429690-43431294
cRNA_0246	chr16:44020977-44025443	chr16	44020977	44025443	4467	3	chr16:44020977-44025443	NA	chr16:44020977-44025443	NA	chr16:44020977-44025443
cRNA_0247	chr16:44340588-44341698	chr16	44340588	44341698	1111	4	chr16:44340588-44341698	NA	chr16:44340588-44341698	chr16:44340588-44341698	chr16:44340588-44341698
cRNA_0248	chr16:45262810-45264528	chr16	45262810	45264528	1719	4	chr16:45262810-45264528	NA	chr16:45262810-45264528	chr16:45262810-45264528	chr16:45262810-45264528
cRNA_0249	chr16:50094910-50100902	chr16	50094910	50100902	5993	3	chr16:50094910-50100902	NA	chr16:50094910-50100902	NA	chr16:50094910-50100902
cRNA_0250	chr16:58244924-58253826	chr16	58244924	58253826	8903	4	chr16:58244924-58253826	NA	chr16:58244924-58253826	chr16:58244924-58253826	chr16:58244924-58253826
cRNA_0251	chr16:62647527-62651176	chr16	62647527	62651176	3650	4	chr16:62647527-62651176	NA	chr16:62647527-62651176	chr16:62647527-62651176	chr16:62647527-62651176
cRNA_0252	chr16:70230433-70238207	chr16	70230433	70238207	7775	4	chr16:70230433-70238207	NA	chr16:70230433-70238207	chr16:70230433-70238207	chr16:70230433-70238207
cRNA_0253	chr16:84810515-84827253	chr16	84810515	84827253	16739	4	chr16:84810515-84827253	NA	chr16:84810515-84827253	chr16:84810515-84827253	chr16:84810515-84827253
cRNA_0254	chr16:84810515-84840631	chr16	84810515	84840631	30117	4	chr16:84810515-84840631	NA	chr16:84810515-84840631	chr16:84810515-84840631	chr16:84810515-84840631
cRNA_0255	chr16:91579049-91590655	chr16	91579049	91590655	11607	3	chr16:91579049-91590655	NA	chr16:91579049-91590655	NA	chr16:91579049-91590655
cRNA_0256	chr16:94063451-94069557	chr16	94063451	94069557	6107	4	chr16:94063451-94069557	NA	chr16:94063451-94069557	chr16:94063451-94069557	chr16:94063451-94069557
cRNA_0257	chr16:94184771-94186282	chr16	94184771	94186282	1512	3	chr16:94184771-94186282	NA	chr16:94184771-94186282	NA	chr16:94184771-94186282
cRNA_0258	chr16:94184771-94194033	chr16	94184771	94194033	9263	4	chr16:94184771-94194033	NA	chr16:94184771-94194033	chr16:94184771-94194033	chr16:94184771-94194033
cRNA_0259	chr16:94184771-94204227	chr16	94184771	94204227	19457	4	chr16:94184771-94204227	NA	chr16:94184771-94204227	chr16:94184771-94204227	chr16:94184771-94204227
cRNA_0260	chr16:94412278-94478451	chr16	94412278	94478451	66174	3	chr16:94412278-94478451	NA	chr16:94412278-94478451	NA	chr16:94412278-94478451
cRNA_0261	chr15:4064742-4089478	chr15	4064742	4089478	24737	4	chr15:4064742-4089478	NA	chr15:4064742-4089478	chr15:4064742-4089478	chr15:4064742-4089478
cRNA_0262	chr15:4076947-4089478	chr15	4076947	4089478	12532	4	chr15:4076947-4089478	NA	chr15:4076947-4089478	chr15:4076947-4089478	chr15:4076947-4089478
cRNA_0263	chr15:33250072-33302693	chr15	33250072	33302693	52622	4	chr15:33250072-33302693	NA	chr15:33250072-33302693	chr15:33250072-33302693	chr15:33250072-33302693
cRNA_0264	chr15:35533442-35534506	chr15	35533442	35534506	1065	3	chr15:35533442-35534506	NA	chr15:35533442-35534506	NA	chr15:35533442-35534506
cRNA_0265	chr15:35668847-35675098	chr15	35668847	35675098	6252	4	chr15:35668847-35675098	NA	chr15:35668847-35675098	chr15:35668847-35675098	chr15:35668847-35675098
cRNA_0266	chr15:41660870-41689448	chr15	41660870	41689448	28579	4	chr15:41660870-41689448	NA	chr15:41660870-41689448	chr15:41660870-41689448	chr15:41660870-41689448
cRNA_0267	chr15:43355566-43377245	chr15	43355566	43377245	21680	4	chr15:43355566-43377245	NA	chr15:43355566-43377245	chr15:43355566-43377245	chr15:43355566-43377245
cRNA_0268	chr15:50685501-50710338	chr15	50685501	50710338	24838	4	chr15:50685501-50710338	NA	chr15:50685501-50710338	chr15:50685501-50710338	chr15:50685501-50710338
cRNA_0269	chr15:55072127-55081669	chr15	55072127	55081669	9543	4	chr15:55072127-55081669	NA	chr15:55072127-55081669	chr15:55072127-55081669	chr15:55072127-55081669
cRNA_0270	chr15:57684428-57687147	chr15	57684428	57687147	2720	3	chr15:57684428-57687147	NA	chr15:57684428-57687147	NA	chr15:57684428-57687147
cRNA_0271	chr15:57915620-57918478	chr15	57915620	57918478	2859	4	chr15:57915620-57918478	NA	chr15:57915620-57918478	chr15:57915620-57918478	chr15:57915620-57918478
cRNA_0272	chr15:61978997-61979314	chr15	61978997	61979314	318	4	chr15:61978997-61979314	NA	chr15:61978997-61979314	chr15:61978997-61979314	chr15:61978997-61979314
cRNA_0273	chr15:72871821-72903492	chr15	72871821	72903492	31672	4	chr15:72871821-72903492	NA	chr15:72871821-72903492	chr15:72871821-72903492	chr15:72871821-72903492
cRNA_0274	chr15:73197598-73215208	chr15	73197598	73215208	17611	1	NA	NA	chr15:73197598-73215208	NA	NA
cRNA_0275	chr15:79884530-79886088	chr15	79884530	79886088	1559	4	chr15:79884530-79886088	NA	chr15:79884530-79886088	chr15:79884530-79886088	chr15:79884530-79886088
cRNA_0276	chr15:82709432-82741485	chr15	82709432	82741485	32054	4	chr15:82709432-82741485	NA	chr15:82709432-82741485	chr15:82709432-82741485	chr15:82709432-82741485
cRNA_0277	chr15:82735714-82741485	chr15	82735714	82741485	5772	4	chr15:82735714-82741485	NA	chr15:82735714-82741485	chr15:82735714-82741485	chr15:82735714-82741485
cRNA_0278	chr15:88695500-88696362	chr15	88695500	88696362	863	4	chr15:88695500-88696362	NA	chr15:88695500-88696362	chr15:88695500-88696362	chr15:88695500-88696362
cRNA_0279	chr15:88978340-88981022	chr15	88978340	88981022	2683	4	chr15:88978340-88981022	NA	chr15:88978340-88981022	chr15:88978340-88981022	chr15:88978340-88981022
cRNA_0280	chr15:91589309-91597065	chr15	91589309	91597065	7757	3	chr15:91589309-91597065	NA	chr15:91589309-91597065	NA	chr15:91589309-91597065
cRNA_0281	chr15:93349998-93363126	chr15	93349998	93363126	13129	3	chr15:93349998-93363126	NA	chr15:93349998-93363126	NA	chr15:93349998-93363126
cRNA_0282	chr15:97982851-97985014	chr15	97982851	97985014	2164	4	chr15:97982851-97985014	NA	chr15:97982851-97985014	chr15:97982851-97985014	chr15:97982851-97985014
cRNA_0283	chr15:98426744-98427334	chr15	98426744	98427334	591	2	NA	NA	chr15:98426744-98427334	NA	chr15:98426744-98427334
cRNA_0284	chr15:99717375-99717839	chr15	99717375	99717839	465	3	chr15:99717375-99717839	NA	chr15:99717375-99717839	NA	chr15:99717375-99717839
cRNA_0285	chr15:99717375-99724718	chr15	99717375	99724718	7344	4	chr15:99717375-99724718	NA	chr15:99717375-99724718	chr15:99717375-99724718	chr15:99717375-99724718
cRNA_0286	chr15:100367566-100374767	chr15	100367566	100374767	7202	4	chr15:100367566-100374767	NA	chr15:100367566-100374767	chr15:100367566-100374767	chr15:100367566-100374767
cRNA_0287	chr15:102208238-102212580	chr15	102208238	102212580	4343	3	chr15:102208238-102212580	NA	chr15:102208238-102212580	NA	chr15:102208238-102212580
cRNA_0288	chr15:102381696-102387182	chr15	102381696	102387182	5487	3	chr15:102381696-102387182	NA	chr15:102381696-102387182	NA	chr15:102381696-102387182
