chrom	start	end	ID	n_reads	strand	n_uniq	uniq_bridges	signal	strandmatch	category	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr1	89591382	89598993	chr1:89591382-89598993	338	+	231	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	1	6	11	8	4	6	2	3	5	3	4	3	6	13	0	5	6	2	5	2	2	6	2	1	1	3	2	2	0	4	5	1	10	6	8	4	3	7	9	1	7	0	8	11	3	3	5	2	2	4	0	2	2	3	5	0	6	3	1	4	3	2	5	1	8	3	3	5	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	8	0	5	0	0	5	0	0	1	3	2	1	1	5	4	4	9	2	1	2	1	1
chr1	89762155	89770965	chr1:89762155-89770965	197	+	131	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	1	6	3	2	7	13	1	8	3	1	2	2	1	5	1	0	6	0	0	0	1	0	1	0	0	0	0	5	4	2	4	4	3	1	0	8	0	5	2	3	0	1	4	4	0	4	1	1	4	0	6	1	3	2	4	1	0	0	2	0	2	1	1	0	0	7	2	1	0	3	2	0	0	0	0	0	0	2	0	0	1	0	0	0	2	1	0	2	0	0	0	2	0	3	1	3	1	0	0	2	0	1	1	5	0	4	0	1	2	0	0	0	0
chr1	119476623	119506807	chr1:119476623-119506807	202	-	138	19	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	1	1	0	0	3	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	6	16	19	11	6	11	15	9	12	0	8	3	6	10	3	5	2	2	10	3	0	7	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	2	0	0	0	0	1	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	1	4	1	0	0	1
chr1	119495525	119506807	chr1:119495525-119506807	255	-	161	21	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	1	1	2	3	7	11	0	2	5	0	5	2	0	2	1	4	0	5	3	0	0	0	1	0	0	2	8	12	8	7	8	7	11	3	5	1	12	8	5	21	7	8	9	10	8	7	0	3	3	0	1	0	0	0	0	2	0	5	1	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	3	0	0	1	0	0
chr1	127719341	127727290	chr1:127719341-127727290	210	+	140	10	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	1	9	6	3	3	10	6	5	6	4	2	4	4	8	2	5	1	2	6	0	2	0	0	1	0	1	1	0	2	2	2	2	3	0	0	2	3	0	0	0	3	0	3	1	1	2	0	0	3	4	5	5	1	3	3	5	3	0	0	1	4	0	8	3	2	3	2	2	0	1	1	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	4	2	3	0	0	0	0	3	1	2	0	2	0	0	1	4	0	2	1	1	0
chr1	128079480	128081136	chr1:128079480-128081136	243	+	174	16	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	5	10	1	3	16	6	4	3	4	0	2	7	3	2	8	1	1	1	2	1	4	4	2	0	2	3	4	4	3	1	2	9	1	8	5	5	1	0	0	1	2	5	1	0	2	0	1	2	0	1	2	1	1	0	6	7	2	0	2	1	0	6	5	0	0	2	4	1	0	1	1	1	1	1	3	0	3	2	2	1	0	1	0	0	3	0	1	0	1	0	0	1	0	1	2	1	0	2	1	2	0	0	10	2	1	1	1	2	0	0	0
chr1	130609885	130611810	chr1:130609885-130611810	148	-	95	16	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1	0	0	6	8	7	0	16	11	6	9	4	0	1	3	1	5	5	0	0	0	2	2	0	0	0	1	0	2	2	2	0	0	6	0	0	0	0	0	3	3	0	0	0	2	0	2	0	0	0	0	0	4	0	2	0	2	0	0	0	4	0	6	3	1	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0
chr1	133680826	133681487	chr1:133680826-133681487	395	-	253	57	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	0	4	8	3	3	12	13	4	7	8	7	4	1	5	57	11	18	2	2	1	0	5	1	0	0	1	0	7	0	4	1	5	2	2	1	4	0	3	2	4	4	4	4	3	0	1	3	0	0	6	8	5	6	5	10	5	4	6	4	2	5	0	2	0	2	7	5	4	5	1	14	1	1	0	1	0	0	4	0	0	3	0	2	0	0	1	3	4	2	0	0	1	1	1	1	2	3	0	0	0	3	1	0	0	1	5	3	1	0	6	3	2	0
chr1	138981083	138990709	chr1:138981083-138990709	809	+	522	36	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	0	10	6	13	8	10	29	37	11	24	6	5	7	17	17	15	6	12	8	9	9	15	12	4	11	5	5	10	6	9	3	1	4	4	1	6	13	1	4	5	7	7	6	5	2	6	4	8	6	8	14	5	7	10	15	10	5	13	8	13	13	8	15	11	3	9	7	13	13	8	6	0	2	0	0	0	2	0	0	0	1	1	3	0	7	7	0	1	0	2	0	5	2	3	6	6	6	8	5	8	12	10	3	2	10	11	1	19	1	16	0	2	2
chr1	139919843	139921992	chr1:139919843-139921992	126	-	79	8	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	7	7	5	2	7	6	9	0	0	2	5	8	5	7	4	7	4	4	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
chr1	150303870	150305296	chr1:150303870-150305296	348	+	260	14	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	4	0	0	3	4	4	8	2	3	6	1	5	2	4	3	14	7	4	3	3	4	1	4	4	1	3	0	1	1	5	7	4	3	3	5	3	7	1	7	7	7	7	5	5	1	1	1	2	0	7	4	3	0	1	7	0	1	2	5	0	5	4	3	5	1	0	3	1	3	1	2	1	3	6	0	3	1	3	6	2	2	1	1	3	1	2	8	3	5	0	7	4	3	2	3	0	5	6	2	2	2	0	3	0	2	2	2	2	2	5	4	0	0	1
chr1	151226860	151227304	chr1:151226860-151227304	324	+	229	18	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,LINEAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	5	2	11	10	2	1	13	17	2	4	6	4	18	7	8	1	7	0	1	5	7	2	4	3	5	3	5	2	1	2	2	4	6	3	0	9	1	2	1	5	3	1	2	0	3	5	3	1	4	2	1	0	2	1	0	1	0	3	4	2	2	0	0	0	0	1	2	0	0	5	0	0	0	3	3	0	4	1	0	1	3	2	0	0	0	0	0	0	2	1	1	0	1	5	1	5	5	1	0	3	0	1	3	4	3	5	5	2	5	4	7	3	1
chr1	153115000	153116241	chr1:153115000-153116241	163	-	112	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	2	4	0	2	12	1	2	4	3	0	0	1	1	3	1	1	1	1	2	1	0	0	0	0	0	2	0	1	2	3	4	10	2	0	0	7	9	0	0	0	2	2	0	0	0	0	0	5	1	1	6	3	1	6	2	0	0	4	2	0	7	3	3	3	6	2	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	3	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0
chr1	155049731	155073181	chr1:155049731-155073181	828	+	504	32	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	4	5	10	15	7	15	6	18	7	2	5	8	5	10	12	9	19	17	4	0	2	4	4	2	5	6	2	12	10	9	18	15	18	14	14	20	15	10	15	27	38	3	21	11	13	9	8	0	13	12	1	4	14	5	10	7	11	7	2	14	7	6	8	7	2	2	11	3	4	13	8	5	4	4	0	3	4	3	0	1	2	0	4	2	3	2	3	4	3	1	4	6	13	2	3	5	7	17	0	4	3	5	0	6	0	10	3	9	3	2	0	2	2
chr1	155828899	155838306	chr1:155828899-155838306	851	-	556	33	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	3	6	3	9	3	10	4	8	9	4	2	7	6	2	4	9	2	9	14	7	3	9	16	8	3	9	3	5	14	21	29	33	17	28	25	11	16	9	15	22	24	14	14	10	12	8	9	7	3	5	9	5	6	8	1	4	4	2	12	4	13	3	7	0	3	2	1	2	0	7	13	7	8	1	7	3	6	1	3	5	6	6	6	2	5	4	5	8	0	5	2	3	9	8	4	8	8	8	8	3	4	2	7	3	14	7	8	5	2	11	2	4	2	2
chr1	155834306	155838306	chr1:155834306-155838306	275	-	188	15	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	2	5	6	0	7	8	11	5	5	7	2	8	15	10	8	8	10	1	0	1	2	1	2	1	3	8	0	1	6	5	3	4	2	3	1	1	1	2	2	5	1	3	0	1	1	2	3	3	0	0	2	0	0	1	1	1	0	0	3	1	3	5	7	2	0	0	0	1	1	2	0	0	2	1	0	0	0	0	0	1	2	0	1	0	1	0	0	1	1	4	1	2	0	2	2	6	3	4	1	3	1	3	5	2	3	0	4	0	0	1	1	1
chr1	160509610	160530030	chr1:160509610-160530030	153	-	105	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	1	0	2	9	2	3	5	1	0	1	0	0	0	6	1	0	0	3	1	0	0	1	1	1	0	0	0	2	7	4	8	7	4	5	3	0	0	4	9	8	1	0	7	2	0	0	2	0	3	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	2	0	0	5	0	0	1	0	0	1	0	0	0	0	3	1	2	0	0	2	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	5	0	0	1	2	0	0	1	0	1	0	0
chr1	160528281	160530030	chr1:160528281-160530030	605	-	421	21	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	3	0	6	10	9	21	5	7	8	12	2	0	4	13	8	3	13	7	6	3	5	1	6	0	1	7	0	10	13	13	16	8	11	8	6	13	5	11	17	13	11	7	8	19	3	7	6	2	4	5	1	1	2	1	6	2	6	2	5	1	4	7	0	7	0	4	3	3	0	5	2	5	8	4	2	1	1	3	3	2	7	6	4	5	10	5	2	16	9	5	3	5	4	1	2	3	1	11	0	8	0	0	3	2	4	7	4	4	2	1	2	1	1
chr1	162135436	162141265	chr1:162135436-162141265	168	-	129	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	4	8	1	7	2	6	0	8	1	0	1	3	1	4	4	0	0	0	0	1	0	0	2	0	0	5	5	7	3	1	3	4	5	3	1	4	12	1	0	1	8	3	2	1	2	0	0	4	2	2	2	0	2	4	0	0	1	5	3	2	3	3	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0
chr1	169984492	169994517	chr1:169984492-169994517	290	-	201	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	7	4	1	2	3	1	0	2	8	0	0	0	12	0	0	0	1	0	14	5	4	4	3	8	4	1	8	4	1	4	0	1	1	11	6	1	1	10	2	3	3	2	2	1	0	4	2	0	6	0	0	0	0	2	0	2	0	1	0	4	1	0	0	0	4	2	2	0	0	1	6	0	3	1	1	0	0	0	0	1	3	6	3	0	0	3	2	0	1	0	1	0	9	2	5	1	0	4	4	0	8	4	8	6	7	5	3	4	0	5	2	0	4	2
chr1	172001509	172015027	chr1:172001509-172015027	691	+	462	23	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	0	3	9	10	4	7	4	0	7	4	2	3	5	4	23	7	4	7	5	1	1	6	2	0	1	3	1	6	10	7	10	8	11	10	7	13	2	4	8	6	15	2	9	2	8	11	10	4	1	9	9	11	6	7	14	15	9	13	3	15	0	10	18	12	8	5	2	2	7	1	8	8	12	11	1	2	1	1	6	4	3	2	8	6	6	7	1	10	9	6	8	0	6	7	4	5	3	6	1	7	8	10	0	5	3	6	2	19	8	1	0	0	5
chr1	176930527	177076447	chr1:176930527-177076447	201	-	155	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	4	5	2	5	1	6	3	7	1	4	0	8	9	5	5	4	2	0	1	8	0	0	0	1	1	5	0	1	2	3	1	10	0	2	4	0	0	0	0	0	1	1	0	0	0	0	3	3	3	7	4	2	4	9	7	4	2	2	5	2	2	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	0	0	0	1	0	0	3	1	1	0	2	0	1	1	0	0	2	3	2	0	0	0	0	0	0	0
chr1	178150698	178152878	chr1:178150698-178152878	201	-	123	10	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	2	0	1	1	1	1	0	2	0	0	0	0	0	6	3	0	4	10	2	3	0	9	0	5	2	7	6	3	3	5	3	0	3	1	3	1	0	3	1	2	0	0	2	0	1	1	3	0	0	4	0	3	3	5	7	0	1	3	6	0	4	2	1	1	0	3	0	0	9	4	0	5	3	2	3	5	3	8	3	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	2	1
chr1	179826926	179867765	chr1:179826926-179867765	231	+	161	15	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	2	1	2	3	8	15	4	3	2	0	1	4	0	0	3	2	0	1	0	0	1	3	1	0	0	0	0	1	8	1	5	7	7	6	3	5	5	10	9	3	5	10	2	2	1	1	0	0	3	1	2	0	0	8	4	2	3	2	1	0	0	1	3	0	0	7	0	4	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	3	0	0	0	2	0	3	5	2	0	4	0	4	2	2	0	0	0	2	1	6	0	0	0	0	0
chr1	181783958	181789484	chr1:181783958-181789484	472	-	318	38	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	1	5	17	19	4	38	31	20	18	13	21	0	10	25	10	18	16	1	10	3	1	0	7	8	1	0	3	1	3	0	1	2	6	1	0	2	3	3	7	3	4	0	11	4	5	3	5	0	4	3	1	2	0	0	2	3	0	0	2	0	4	5	3	8	7	4	3	1	1	3	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1	7	0	0	3	0	1	0	1	5	0	4	8	0	4	2	2	4	0	1
chr1	184999097	184999476	chr1:184999097-184999476	197	+	152	10	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	2	1	9	9	2	3	2	4	0	3	0	1	0	1	6	0	3	1	1	0	0	0	0	1	0	1	0	0	2	0	2	3	1	3	1	1	2	6	1	2	0	3	0	1	1	1	0	1	0	5	10	8	3	5	4	7	3	4	0	1	3	6	4	4	2	2	3	4	1	2	2	0	1	0	2	1	0	0	0	0	0	2	0	0	0	2	3	0	0	0	2	1	0	4	3	0	0	1	0	1	2	0	0	0	3	3	0	1	1	0	0	0	0
chr1	185118442	185129464	chr1:185118442-185129464	756	+	426	44	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	0	6	5	6	5	9	6	2	1	4	6	6	1	6	11	2	1	7	11	2	9	2	1	5	2	1	11	11	20	23	11	33	44	18	14	8	21	20	2	4	9	11	9	6	8	4	4	2	11	10	4	9	15	8	8	3	17	6	8	3	12	3	6	5	4	3	3	6	9	3	5	7	5	1	3	9	2	9	6	3	4	0	8	5	2	1	3	6	5	6	2	7	9	3	1	4	11	0	9	6	2	0	11	6	7	7	5	6	0	1	0	2
chr1	189518832	189530878	chr1:189518832-189530878	872	+	529	41	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	3	0	24	17	17	10	15	23	13	9	6	0	7	14	12	11	12	0	1	0	0	4	1	0	1	0	1	11	9	17	24	20	25	35	1	27	2	43	42	14	27	5	44	30	10	5	5	0	2	12	11	20	16	7	11	8	5	18	2	25	12	14	6	2	14	4	10	8	6	1	18	0	0	0	0	1	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	8	0	0	3	2	0	2	2	3	0	2	3	5	2	0	1
chr1	189879148	189894510	chr1:189879148-189894510	149	-	114	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	2	0	0	3	3	0	2	1	1	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	4	8	9	3	3	3	2	0	6	8	9	12	6	7	6	4	6	2	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	190603788	190631768	chr1:190603788-190631768	442	-	335	15	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	5	11	5	1	8	1	5	5	6	3	2	2	1	1	6	7	5	3	4	5	4	4	6	0	1	5	15	4	3	5	7	3	6	4	8	0	6	8	5	11	13	11	2	11	3	8	3	2	14	10	3	1	0	3	0	1	0	3	0	7	2	1	6	0	1	0	3	2	1	2	6	2	7	0	0	3	2	0	0	1	0	6	0	0	0	2	3	0	2	1	2	2	2	4	0	8	8	8	16	0	2	4	1	3	9	6	3	2	6	8	2	1	2	4
chr1	190617530	190631768	chr1:190617530-190631768	281	-	191	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	7	1	5	7	4	3	3	2	4	2	2	3	2	1	0	3	7	9	2	1	7	9	2	4	5	4	4	2	0	6	3	0	0	4	0	4	0	1	2	2	0	2	2	8	1	2	2	0	1	2	3	0	1	0	1	0	7	3	0	8	5	2	0	1	0	1	0	4	0	2	6	0	0	2	0	0	1	4	0	1	0	6	0	0	0	2	3	0	3	1	0	5	2	0	7	0	1	4	5	4	0	0	0	4	1	1	2	9	5	3	3	1	7	3
chr1	191807838	191810327	chr1:191807838-191810327	282	-	194	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	4	0	5	0	3	2	7	5	1	1	2	2	3	2	9	7	7	3	0	0	0	3	4	1	4	1	5	3	2	3	1	5	2	4	5	6	4	14	11	2	1	10	4	3	4	0	2	2	0	0	2	2	3	1	6	0	0	1	4	1	3	3	4	6	4	0	0	0	5	5	8	3	2	0	1	1	4	0	0	1	1	0	1	0	0	1	0	4	0	2	1	2	3	1	0	1	0	3	1	1	0	4	0	1	1	0	3	8	0	2	0	1	1
chr1	192662653	192669190	chr1:192662653-192669190	121	-	88	15	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	3	5	8	2	7	15	7	0	2	2	6	8	0	5	2	4	1	7	0	9	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	1	0	0	1	0	1	0	0	3	0	0	0	0
chr10	9673865	9675812	chr10:9673865-9675812	181	-	134	7	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	0	0	0	6	3	5	4	5	1	1	3	1	4	2	2	0	4	2	0	0	1	0	1	2	2	0	0	0	0	2	0	0	0	4	1	0	1	0	6	7	2	7	4	3	2	0	1	0	2	1	5	3	5	7	2	1	2	4	1	1	5	0	4	4	0	5	1	2	2	2	0	2	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	1	1	2	1	0	3	2	1	0	0	1	0	7
chr10	12312024	12331308	chr10:12312024-12331308	817	-	556	22	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	3	4	0	14	20	10	15	17	8	11	5	11	16	8	24	25	28	19	16	15	10	6	16	15	18	11	2	7	3	3	10	6	4	8	9	4	3	8	3	11	5	6	5	10	3	4	4	2	5	3	3	4	10	7	6	1	7	9	7	4	5	7	11	6	14	3	11	2	6	4	3	4	3	0	2	0	0	0	0	0	3	6	2	3	2	1	0	1	3	2	1	4	6	0	0	3	3	6	12	0	9	6	0	3	2	21	27	15	14	13	9	7	5	16
chr10	12496934	12564171	chr10:12496934-12564171	116	-	73	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	5	0	0	1	2	0	0	6	0	3	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	1	1	0	3	1	0	0	2	0	4	0	0	1	0	1	0	0	0	1	0	8	0	6	4	0	9	1	7	9	0	7	0	2	0	0	0	0	6	0	0	1	2	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	2	0	0	0	0
chr10	17965195	17972084	chr10:17965195-17972084	254	+	173	17	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	0	4	0	0	2	0	1	1	5	1	1	2	3	5	1	3	0	0	5	2	2	0	0	2	1	0	3	1	0	7	3	1	5	2	4	8	2	4	4	4	17	5	8	4	1	6	4	1	1	2	1	4	0	0	0	2	3	0	2	6	3	1	7	6	5	0	2	1	4	2	0	4	1	0	4	0	0	7	0	2	0	0	3	2	2	1	1	0	7	0	1	1	2	2	0	1	2	2	0	0	1	0	4	1	2	3	2	4	0	1	1	0	1
chr10	22581591	22587990	chr10:22581591-22587990	319	-	225	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1	1	7	5	2	4	5	3	1	1	2	1	7	0	5	2	1	4	3	1	6	1	7	8	1	1	3	4	4	1	3	7	4	6	9	9	9	4	14	5	9	3	3	13	3	3	0	2	4	0	1	2	3	1	0	10	5	4	1	2	2	1	1	1	1	1	7	2	0	0	2	2	1	0	0	0	2	0	0	0	0	0	2	0	0	2	2	2	1	1	4	2	2	0	3	0	1	0	1	2	4	7	3	3	4	2	2	4	4	5	0	0	0	2
chr10	25096508	25165628	chr10:25096508-25165628	1160	-	757	36	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	7	8	4	22	23	20	15	27	21	9	25	4	15	5	18	20	22	19	17	6	2	5	10	8	10	8	9	4	17	19	17	16	21	27	14	16	36	11	22	11	6	22	8	12	6	6	3	8	8	5	29	7	4	35	10	19	6	15	12	5	36	8	3	7	11	2	3	3	6	3	19	4	12	8	1	6	1	7	2	4	9	4	3	2	3	0	0	0	2	1	0	2	10	2	4	11	11	10	16	2	10	14	15	6	9	7	11	4	11	6	1	5	3	4
