Tissue	circID	Cons_coords	type	gene_id	gene_type	gene_name	Change	circAtlas	circBase	circPedia	NtoolsDE	medianLFC	medianPadj	medianStat	LFC_lineal	padj_lineal	changeLineal	NtissuesDE	Tissues
Kidney	cRNA_1247	chr2:153162195-153162822	JNC-JNC	ENSMUSG00000027475.10	protein_coding	Kif3b	UP	mmu-Kif3b_0004	NA	MMU_CIRCpedia_10451	4	1.0231512724597462	0.02510771120626067	3.0966158908357366	-0.04292275536027141	0.4828468289692827	NS	1	Kidney
Kidney	cRNA_1251	chr1:5165838-5194692	JNC-JNC	ENSMUSG00000033793.13	protein_coding	Atp6v1h	UP	mmu-Atp6v1h_0005	NA	MMU_CIRCpedia_22000	3	1.3890438636325626	0.04465407690502512	2.731368692924561	-0.22795352488179052	0.0065991339434119485	DOWN	1	Kidney
Kidney	cRNA_1273	chr1:128079481-128081136	JNC-JNC	ENSMUSG00000056211.14	protein_coding	R3hdm1	UP	mmu-R3hdm1_0043	NA	MMU_CIRCpedia_7084	4	1.062160979351758	0.02580696453196302	2.9775719149179385	-0.0055014799678991646	0.9761009059063678	NS	1	Kidney
Kidney	cRNA_1275	chr1:152730061-152732362	JNC-JNC	ENSMUSG00000042772.16	protein_coding	Smg7	UP	mmu-Smg7_0023	NA	MMU_CIRCpedia_10415	3	1.0165839440506803	0.01386005419645813	3.228043825092096	0.2784307153521763	0.010722563464968245	UP	1	Kidney
Kidney	cRNA_1286	chr1:190603789-190604148	FULLEX	ENSMUSG00000089872.11	protein_coding	Rps6kc1	UP	mmu-Rps6kc1_0015	NA	MMU_CIRCpedia_12646	4	1.2863071990195691	0.03055217435362055	2.870612629757759	-0.6784004514420454	1.6551257702788127e-4	DOWN	1	Kidney
Kidney	cRNA_1289	chr9:6967080-6994146	JNC-JNC	ENSMUSG00000047193.17	protein_coding	Dync2h1	UP	mmu-Dync2h1_0015	NA	MMU_CIRCpedia_27237	3	1.2035560175458135	0.01222314911770272	3.2799090898036978	0.13644781861910693	0.3471080162066113	NS	1	Kidney
Kidney	cRNA_1297	chr9:32093138-32119561	JNC-JNC	ENSMUSG00000041444.15	protein_coding	Arhgap32	DOWN	mmu-Arhgap32_0013	mm9_circ_014997	MMU_CIRCpedia_16402	4	-0.7923443814525878	0.00546537182565126	-3.81563359113071	-0.25990374492701857	0.040346844962151955	DOWN	1	Kidney
Kidney	cRNA_1298	chr9:44735622-44738256	JNC-JNC	ENSMUSG00000002028.14	protein_coding	Kmt2a	UP	mmu-Kmt2a_0008,mmu-Kmt2a_0051	NA	MMU_CIRCpedia_20404	3	1.0374872557851098	0.02953616360549884	2.904939848564168	0.10601981502614352	0.6284562959341574	NS	1	Kidney
Kidney	cRNA_1303	chr9:59709197-59750421	JNC-JNC	ENSMUSG00000039585.16	protein_coding	Myo9a	UP	mmu-Myo9a_0014,mmu-Myo9a_0010	mm9_circ_000280	MMU_CIRCpedia_24667	3	0.5967867383910981	0.03432447359173047	2.868811245524332	0.5470550334418532	2.39093125093417e-12	UP	1	Kidney
Kidney	cRNA_1311	chr9:78464739-78468088	JNC-JNC	ENSMUSG00000049624.15	protein_coding	Slc17a5	UP	mmu-Slc17a5_0011	NA	MMU_CIRCpedia_29939	4	1.5267083969267945	0.00275211518243246	3.838062935908707	-0.11702604596321291	0.1570645426977619	NS	2	Heart, Kidney
Kidney	cRNA_1371	chr11:23231306-23232726	JNC-JNC	ENSMUSG00000020290.15	protein_coding	Xpo1	UP	mmu-Xpo1_0022	NA	MMU_CIRCpedia_13740	3	1.8063723677266783	0.0377412800869813	2.7874559346362995	-0.22069845718879935	0.013968719588167658	DOWN	1	Kidney
Kidney	cRNA_1382	chr10:59027988-59028637	JNC-JNC	ENSMUSG00000019917.11	protein_coding	Septin10	UP	mmu-Sept10_0001	NA	MMU_CIRCpedia_24419	3	1.2378013839062874	0.02953616360549884	2.9064916472154314	0.2615168825826596	0.0285302256346722	UP	1	Kidney
Kidney	cRNA_1384	chr17:26976779-26978923	JNC-JNC	ENSMUSG00000048249.15	protein_coding	Crebrf	UP	mmu-Crebrf_0013	NA	MMU_CIRCpedia_14840	3	1.7517308944278878	6.587936779162452e-4	4.283085224153229	0.5071843337501527	1.0949898511142614e-5	UP	1	Kidney
Kidney	cRNA_1395	chr15:35770602-35771009	FULLEX	ENSMUSG00000037646.11	protein_coding	Vps13b	UP	mmu-Vps13b_0044	NA	MMU_CIRCpedia_17856	3	1.4679382075752223	0.00727618068355078	3.5054988025835763	0.21806132932091463	0.06300979799750946	UP	1	Kidney
Kidney	cRNA_1408	chr18:22508190-22567732	JNC-JNC	ENSMUSG00000045215.18	protein_coding	Asxl3	DOWN	mmu-Asxl3_0016	mm9_circ_002563	MMU_CIRCpedia_13511	3	-1.8893605254082264	2.0376040374820433e-5	-5.172997663320689	-1.0834048749989833	3.939922296765095e-6	DOWN	1	Kidney
Kidney	cRNA_1421	chr19:42550991-42552780	FULLEX	ENSMUSG00000025184.11	protein_coding	R3hcc1l	DOWN	mmu-R3hcc1l_0002	mm9_circ_011137	MMU_CIRCpedia_19886	4	-0.9431089411232808	0.01835576542574934	-3.131706225260318	-0.06625266964618154	0.571844670431339	NS	4	Colon, Ileon, Kidney, Liver
Kidney	cRNA_1422	chr19:42550991-42564640	JNC-JNC	ENSMUSG00000025184.11	protein_coding	R3hcc1l	DOWN	mmu-R3hcc1l_0003	NA	MMU_CIRCpedia_19887	3	-1.2456022088511067	5.505511679850593e-7	-5.946888136924844	-0.06625266964618154	0.571844670431339	NS	1	Kidney
Kidney	cRNA_1431	chr7:84281864-84283617	JNC-JNC	ENSMUSG00000030629.16	protein_coding	Zfand6	UP	mmu-Zfand6_0004	mm9_circ_004789	MMU_CIRCpedia_31739	3	1.4451510193154875	5.728956653110856e-5	4.943381687479316	0.14977373236434816	0.0544015922571094	UP	1	Kidney
Kidney	cRNA_1440	chr6:3516622-3524175	JNC-JNC	ENSMUSG00000001376.18	protein_coding	Vps50	UP	mmu-Ccdc132_0025	mm9_circ_017180	MMU_CIRCpedia_17644	3	1.1482985845716334	0.01907344349811483	3.110882038950716	0.008614234747939847	0.9237743836829396	NS	1	Kidney
Kidney	cRNA_1445	chr6:108393771-108417648	JNC-JNC	ENSMUSG00000030102.12	protein_coding	Itpr1	UP	mmu-Itpr1_0010	NA	MMU_CIRCpedia_2320	4	0.5378232063007315	0.01982375323568429	3.082418039295667	-0.11635324067792392	0.3927594374791728	NS	1	Kidney
Kidney	cRNA_1451	chr5:96254075-96281991	JNC-JNC	ENSMUSG00000034724.19	protein_coding	Cnot6l	UP	mmu-Cnot6l_0008	NA	MMU_CIRCpedia_35295	3	1.1833371402868462	0.01180732454472619	3.293968063454734	0.21418157930651818	0.0764214782975236	UP	1	Kidney
Kidney	cRNA_1453	chr5:122627301-122629848	JNC-JNC	ENSMUSG00000029467.16	protein_coding	Atp2a2	UP	mmu-Atp2a2_0031	NA	MMU_CIRCpedia_5790	4	1.6357984025396577	1.5883924987061654e-5	5.222186268911746	-0.36834445732412957	0.017211795619857764	DOWN	1	Kidney
Kidney	cRNA_1479	chr3:95691526-95697541	JNC-JNC	ENSMUSG00000028106.14	protein_coding	Rprd2	UP	mmu-Rprd2_0008	NA	MMU_CIRCpedia_35172	3	1.487492603732875	6.886743458945914e-4	4.266127526237676	0.6226612316872429	4.6558952958124986e-5	UP	1	Kidney
Kidney	cRNA_1480	chr3:100539820-100563590	JNC-JNC	ENSMUSG00000008763.17	protein_coding	Man1a2	UP	mmu-Man1a2_0010	NA	MMU_CIRCpedia_234	3	1.47448452632353	7.182141027366253e-4	4.220648951134825	0.017853474649413135	0.8748609288026824	NS	1	Kidney
Kidney	cRNA_1497	chr2:68189158-68199449	JNC-JNC	ENSMUSG00000027030.16	protein_coding	Stk39	UP	mmu-Stk39_0018	NA	MMU_CIRCpedia_26987	3	1.099867552473183	0.00919464725666249	3.4450733876897557	0.4490005632622498	1.2235860483090017e-5	UP	2	Heart, Kidney
Kidney	cRNA_1501	chr2:142675997-142691926	JNC-JNC	ENSMUSG00000038844.11	protein_coding	Kif16b	UP	mmu-Kif16b_0042	NA	MMU_CIRCpedia_9255	3	1.312030558155573	0.03582346026539457	2.8148227165615483	-0.04484413236165038	0.67020497941476	NS	1	Kidney
Kidney	cRNA_1508	chr1:66812065-66841327	JNC-JNC	ENSMUSG00000026004.16	protein_coding	Kansl1l	DOWN	mmu-Kansl1l_0021	mm9_circ_016338	MMU_CIRCpedia_26646	4	-0.895108992954087	1.1318452602391688e-4	-4.781303186091994	-0.09589727875646017	0.46188399710227834	NS	1	Kidney
Kidney	cRNA_1510	chr1:87808090-87809661	JNC-JNC	ENSMUSG00000070738.11	protein_coding	Dgkd	DOWN	mmu-Dgkd_0010	mm9_circ_011975	MMU_CIRCpedia_32944	3	-1.276526313054593	0.0124274719032427	-3.3139976962916387	-0.4503809303866211	2.59067484867264e-7	DOWN	1	Kidney
Kidney	cRNA_1567	chr12:4708015-4716326	JNC-JNC	ENSMUSG00000020640.11	protein_coding	Itsn2	UP	mmu-Itsn2_0013	NA	MMU_CIRCpedia_20903	4	1.0033315125651217	0.01980245932581409	3.0748098628098517	0.02304955894537707	0.7394862267639873	NS	1	Kidney
Kidney	cRNA_1573	chr12:51436065-51440693	JNC-JNC	ENSMUSG00000020952.11	protein_coding	Scfd1	UP	mmu-Scfd1_0013	NA	MMU_CIRCpedia_22070	3	1.3593535766977485	0.0042195800140096	3.682042045344633	0.020553067426735135	0.7850170474949113	NS	1	Kidney
Kidney	cRNA_1573	chr12:51436065-51440693	JNC-JNC	ENSMUSG00000020952.11	protein_coding	Scfd1	UP	mmu-Scfd1_0013	NA	MMU_CIRCpedia_22070	3	1.3593535766977485	0.0042195800140096	3.682042045344633	0.020553067426735135	0.7850170474949113	NS	1	Ileon
Kidney	cRNA_1584	chr11:76639334-76645626	JNC-JNC	ENSMUSG00000010392.9	protein_coding	Gosr1	UP	mmu-Gosr1_0001	NA	MMU_CIRCpedia_29416	3	1.5384912205483032	0.0013787572836425	4.025327209935565	0.0431437176749174	0.6985586963870412	NS	1	Kidney
Kidney	cRNA_1615	chr17:51089289-51107223	JNC-JNC	ENSMUSG00000023923.11	protein_coding	Tbc1d5	UP	mmu-Tbc1d5_0008	NA	MMU_CIRCpedia_21937	3	1.8076589647903925	0.00809390986915585	3.505027103964262	0.07440099773693504	0.3812470044605383	NS	1	Kidney
Kidney	cRNA_1625	chr16:32704494-32715567	JNC-JNC	ENSMUSG00000022800.15	protein_coding	Fyttd1	UP	mmu-Fyttd1_0002	NA	MMU_CIRCpedia_16699	3	2.059612319467715	0.0352656008592122	2.823880384994522	0.2326068524635744	0.012127796506538356	UP	1	Kidney
Kidney	cRNA_1646	chr14:31340929-31344931	JNC-JNC	ENSMUSG00000021884.19	protein_coding	Hacl1	UP	mmu-Hacl1_0002	NA	MMU_CIRCpedia_39229	4	1.4258782572683508	2.148623663107407e-5	5.217528469587318	0.918586248295279	7.016737824462038e-6	UP	1	Kidney
Kidney	cRNA_1693	chr7:89818390-89826811	JNC-JNC	ENSMUSG00000039361.12	protein_coding	Picalm	UP	mmu-Picalm_0034	NA	MMU_CIRCpedia_33676	3	1.8196530745758608	0.0013670003851554	4.033870869932354	0.17552085575033313	0.003667682173903168	UP	1	Kidney
Kidney	cRNA_1698	chr6:17844908-17855027	JNC-JNC	ENSMUSG00000029534.18	protein_coding	St7	UP	mmu-St7_0006	mm9_circ_009098	MMU_CIRCpedia_12161	3	1.2971124548077515	0.04063714129669762	2.745515719529026	0.43149021943090704	9.818873476664695e-8	UP	1	Kidney
Kidney	cRNA_1701	chr6:38561976-38575749	JNC-JNC	ENSMUSG00000029823.17	protein_coding	Luc7l2	UP	mmu-Luc7l2_0023	NA	NA	3	1.9486528970247792	8.565185980955264e-6	5.402529480099498	0.7414869527810596	1.6336982310153078e-6	UP	1	Kidney
Kidney	cRNA_1728	chr5:127721383-127741772	JNC-JNC	ENSMUSG00000049971.18	protein_coding	Glt1d1	UP	mmu-Glt1d1_0001	NA	MMU_CIRCpedia_7004	3	1.0859906055382489	0.01334685453882931	3.2480696630923256	0.6587102669695577	0.015453730875092478	UP	1	Kidney
Kidney	cRNA_1739	chr4:14756773-14775083	JNC-JNC	ENSMUSG00000023151.10	protein_coding	Lrrc69	UP	mmu-Lrrc69_0001	NA	MMU_CIRCpedia_9802	3	0.819569290305489	0.04499158376973898	2.701997119339372	0.9020584105210733	0.0038259406622699168	UP	1	Kidney
Kidney	cRNA_1757	chr3:79080215-79082356	JNC-JNC	ENSMUSG00000062232.15	protein_coding	Rapgef2	UP	mmu-Rapgef2_0002	NA	NA	3	1.4954181001331994	0.01466784906498209	3.2258157236362375	0.27203817711385275	0.0583547418369859	UP	1	Kidney
Kidney	cRNA_1761	chr3:97700055-97704124	JNC-JNC	ENSMUSG00000038170.16	protein_coding	Pde4dip	UP	mmu-Pde4dip_0028	NA	MMU_CIRCpedia_35644	3	1.980584253995459	5.979542407950414e-5	4.926347384675785	0.0889757232427389	0.4226389277539165	NS	2	Heart, Kidney
Kidney	cRNA_1838	chr9:54825143-54825530	FULLIN	ENSMUSG00000035878.14	protein_coding	Hykk	UP	mmu-Hykk_0001	NA	NA	3	0.7481362737581585	0.01832057304541954	3.098716425545262	-0.44336084424796873	0.03392831474784167	DOWN	1	Kidney
Kidney	cRNA_1843	chr9:67783509-67797671	JNC-JNC	ENSMUSG00000035284.11	protein_coding	Vps13c	UP	mmu-Vps13c_0010	NA	MMU_CIRCpedia_26888	3	1.507256473936772	0.00830065490551398	3.4940710321501425	0.3076856127811369	0.002321356892828309	UP	1	Kidney
Kidney	cRNA_1876	chr8:57017593-57022445	JNC-JNC	ENSMUSG00000038206.14	protein_coding	Fbxo8	DOWN	mmu-Fbxo8_0003	NA	MMU_CIRCpedia_23566	4	-0.8035738376101802	0.01291182503573059	-3.2742350595508127	-0.2923283089076602	2.2334613750540973e-5	DOWN	1	Kidney
Kidney	cRNA_1890	chr12:76335655-76337891	JNC-JNC	ENSMUSG00000021048.8	protein_coding	Mthfd1	UP	mmu-Mthfd1_0006	NA	MMU_CIRCpedia_29303	3	1.424703892979554	0.01627677768323304	3.1694294026397163	0.017517727326019767	0.7921644814367673	NS	1	Kidney
Kidney	cRNA_1907	chr6:23107139-23122736	JNC-JNC	ENSMUSG00000029695.14	protein_coding	Aass	DOWN	mmu-Aass_0001	NA	MMU_CIRCpedia_13680	4	-0.3241701807660946	0.0086783362792121	-3.4456241912700314	-0.0058334094883423365	0.9656809576877732	NS	1	Kidney
Kidney	cRNA_1929	chr1:7190418-7217963	JNC-JNC	ENSMUSG00000051285.18	protein_coding	Pcmtd1	UP	mmu-Pcmtd1_0003	NA	MMU_CIRCpedia_27729	3	1.295891474900972	0.01386005419645813	3.2306655833531708	0.24685266166387101	2.3542859166173215e-4	UP	2	Kidney, Liver
Kidney	cRNA_1932	chr1:105933745-105947635	JNC-JNC	ENSMUSG00000038866.16	protein_coding	Zcchc2	UP	mmu-Zcchc2_0001	NA	MMU_CIRCpedia_1657	3	1.2106364075221978	0.00700416219350308	3.5248924186245465	0.3473213511263599	0.006233513274503353	UP	1	Kidney
Kidney	cRNA_1968	chr2:18127056-18151683	JNC-JNC	ENSMUSG00000026743.17	protein_coding	Mllt10	UP	mmu-Mllt10_0053	NA	MMU_CIRCpedia_12371	3	1.004009693908984	0.04066676464796581	2.744031027376725	0.5048761455437468	4.5225784259157793e-5	UP	1	Kidney
Kidney	cRNA_1994	chr5:36676617-36729381	JNC-JNC	ENSMUSG00000029192.18	protein_coding	Tbc1d14	UP	mmu-Tbc1d14_0004	NA	MMU_CIRCpedia_18121	3	1.2900245331869002	0.00344476741482482	3.7826299004962385	-0.2656642603033344	0.14728659096574429	NS	1	Kidney
Kidney	cRNA_2012	chr7:98628843-98653913	JNC-JNC	ENSMUSG00000035354.10	protein_coding	Uvrag	UP	mmu-Uvrag_0007	NA	MMU_CIRCpedia_35963	3	1.6619449404307356	0.02819324670901615	2.961394873017711	0.15161192313261324	0.11895337288094815	NS	1	Kidney
Kidney	cRNA_2028	chr7:86406146-86412250	JNC-JNC	ENSMUSG00000001773.15	protein_coding	Folh1	UP	mmu-Folh1_0003	NA	NA	4	1.4572941207216212	2.079275431452525e-4	4.610402271607851	1.121283566976776	8.069495392821689e-11	UP	1	Kidney
Kidney	cRNA_2030	chr6:142091364-142106838	JNC-JNC	ENSMUSG00000079262.4	protein_coding	Slco1a6	UP	mmu-Slco1a6_0010	NA	NA	3	1.1390392637646816	0.01995266099924163	3.085773928747519	-0.2866262664447263	0.05947923903733418	DOWN	1	Kidney
Kidney	cRNA_2032	chr4:96204536-96228238	JNC-JNC	ENSMUSG00000066097.7	protein_coding	Cyp2j11	UP	mmu-Cyp2j11_0006	NA	NA	3	0.8515634440669295	0.00214392191646141	3.8980879572877303	-0.4754097156915973	1.3623359756880502e-5	DOWN	1	Kidney
Kidney	cRNA_2036	chr2:125011333-125032265	JNC-JNC	ENSMUSG00000027202.13	protein_coding	Slc12a1	DOWN	mmu-Slc12a1_0032	NA	NA	3	-0.874669049572821	4.573341299347069e-5	-4.9558059996620845	0.46496505910885483	2.2579530457207654e-6	UP	1	Kidney
Kidney	cRNA_2037	chr2:125036045-125067983	JNC-JNC	ENSMUSG00000027202.13	protein_coding	Slc12a1	UP	mmu-Slc12a1_0002	NA	NA	4	2.080274189999035	4.325354911068533e-6	5.5450445464525195	0.46496505910885483	2.2579530457207654e-6	UP	1	Kidney
Kidney	cRNA_2040	chr1:20151410-20174901	JNC-JNC	ENSMUSG00000043760.17	protein_coding	Pkhd1	DOWN	mmu-Pkhd1_0042	NA	NA	3	-0.9615661015117684	0.02661707653077033	-2.95470804673981	-0.25223075246366006	0.0066850295201979285	DOWN	1	Kidney
Kidney	cRNA_2048	chr1:20590378-20594489	JNC-JNC	ENSMUSG00000043760.17	protein_coding	Pkhd1	DOWN	mmu-Pkhd1_0016	NA	NA	3	-0.6878616547152504	0.03408140696034527	-2.837505497263749	-0.25223075246366006	0.0066850295201979285	DOWN	1	Kidney
Kidney	cRNA_2051	chr1:84889917-84907285	JNC-JNC	ENSMUSG00000026220.7	protein_coding	Slc16a14	DOWN	mmu-Slc16a14_0005	NA	MMU_CIRCpedia_31849	4	-2.0777573360079646	1.6324250501545386e-7	-6.19059809353513	-1.1664648841906364	0.0014039477876569431	DOWN	1	Kidney
Kidney	cRNA_2057	chr2:69322099-69326839	JNC-JNC	ENSMUSG00000027070.15	protein_coding	Lrp2	DOWN	mmu-Lrp2_0001	NA	NA	4	-0.9787448264943762	0.02000813518995176	-3.1035299154984997	-0.8540770374202697	1.4986143853966533e-8	DOWN	1	Kidney
Kidney	cRNA_2059	chr1:84900575-84907285	JNC-JNC	ENSMUSG00000026220.7	protein_coding	Slc16a14	DOWN	mmu-Slc16a14_0001	NA	MMU_CIRCpedia_31853	3	-1.4080523437133514	0.01999406920602843	-3.080238062214719	-1.1664648841906364	0.0014039477876569431	DOWN	1	Kidney
Kidney	cRNA_2374	chr11:87940803-87942158	JNC-EX	ENSMUSG00000018379.18	protein_coding	Srsf1	UP	mmu-Srsf1_0001	NA	NA	3	1.4783855131961217	0.00452927535548388	3.636941139116282	0.13201036687540155	0.035717363996868666	UP	2	Ileon, Kidney
Kidney	cRNA_2382	chr12:52562862-52566750	FULLEX	ENSMUSG00000035133.10	protein_coding	Arhgap5	UP	mmu-Arhgap5_0009,mmu-Arhgap5_0019	mm9_circ_011007	MMU_CIRCpedia_22395	3	0.271475506439877	0.00353501052500336	3.717787489732663	0.36436309942121936	4.545323523730604e-10	UP	4	Heart, Kidney, Liver, Muscle
Kidney	cRNA_2389	chr13:104020651-104034436	JNC-IN	ENSMUSG00000021709.15	protein_coding	Erbin	UP	mmu-Erbb2ip_0001	NA	NA	3	0.6272333620751009	0.01232478078209993	3.3197443022516455	0.21914751106343552	0.003466435106292818	UP	1	Kidney
Kidney	cRNA_2456	chr5:106765937-106767508	EX-JNC	ENSMUSG00000049606.17	protein_coding	Zfp644	UP	mmu-Zfp644_0011	mm9_circ_001406	NA	3	2.036808677364915	1.3615379430325285e-8	6.568394674540032	0.43175660610050143	1.946734479926114e-12	UP	3	Colon, Kidney, Liver
Kidney	cRNA_2457	chr5:106765937-106786501	EX-JNC	ENSMUSG00000049606.17	protein_coding	Zfp644	UP	mmu-Zfp644_0014	mm9_circ_003748	NA	3	0.622121234004982	0.00825547444543377	3.4436904621963977	0.43175660610050143	1.946734479926114e-12	UP	1	Kidney
Kidney	cRNA_2626	chr10:52305289-52312759	JNC-EX	ENSMUSG00000023068.17	protein_coding	Nus1	DOWN	mmu-Nus1_0001	mm9_circ_014703	NA	3	-0.6736570610688456	0.01935402288282645	-3.0735857212282696	-0.4518694079588843	0.005708365202331958	DOWN	1	Kidney
Kidney	cRNA_2705	chr9:3441055-3477962	JNC-EX	ENSMUSG00000025898.7	protein_coding	Cwf19l2	UP	mmu-Cwf19l2_0006	NA	NA	3	1.115844747492685	9.64986242268478e-4	4.12243284053921	0.7108924085869833	1.7745653261248552e-13	UP	1	Kidney
Kidney	cRNA_2868	chr18:38253170-38276380	UNKNOWN	NA	NA	NA	UP	mmu-intergenic_001116	NA	NA	3	1.3066860626369616	0.03425953104406679	2.8754062027743443	NA	NA	NS	1	Kidney
Kidney	cRNA_2875	chr19:34789678-34818509	EX-JNC	ENSMUSG00000033610.17	protein_coding	Pank1	DOWN	mmu-Pank1_0004	NA	NA	3	-0.6952091192732136	0.01443223031576071	-3.1954107475343423	-0.4629233004071121	4.670032430446657e-4	DOWN	1	Kidney
Kidney	cRNA_3201	chr11:55116792-55124482	JNC-EX	ENSMUSG00000020261.16	protein_coding	Slc36a1	UP	mmu-Slc36a1_0001	NA	NA	3	1.517586202121041	1.3959969786183317e-4	4.664881014718962	-0.6879141320987152	6.255410620371912e-4	DOWN	1	Kidney
Kidney	cRNA_3310	chr1:119476624-119506807	EX-JNC	ENSMUSG00000026383.15	protein_coding	Epb41l5	UP	mmu-Epb4.1l5_0011	NA	NA	3	0.9668029606666724	6.538949845431009e-4	4.251324749668489	0.2653243343541813	3.1930224667968316e-6	UP	1	Kidney
Liver	cRNA_0021	chr13:17937689-17947542	JNC-JNC	ENSMUSG00000041297.9	protein_coding	Cdk13	UP	mmu-Cdk13_0012	mm9_circ_016768	MMU_CIRCpedia_12127	4	0.8432358742602877	0.03397925876442621	2.917031697571373	0.514171175117777	1.1932653793867562e-5	UP	2	Kidney, Liver
Liver	cRNA_0044	chr13:101893834-101894547	FULLEX	ENSMUSG00000041417.16	protein_coding	Pik3r1	DOWN	mmu-Pik3r1_0005	NA	MMU_CIRCpedia_568	4	-1.150058289821804	0.00781537745188308	-3.4896512320747837	0.15775208234062177	0.5383997824285724	NS	1	Muscle
Liver	cRNA_0044	chr13:101893834-101894547	FULLEX	ENSMUSG00000041417.16	protein_coding	Pik3r1	DOWN	mmu-Pik3r1_0005	NA	MMU_CIRCpedia_568	4	-1.150058289821804	0.00781537745188308	-3.4896512320747837	0.15775208234062177	0.5383997824285724	NS	1	Liver
Liver	cRNA_0066	chr12:51819057-51819488	JNC-JNC	ENSMUSG00000035247.17	protein_coding	Hectd1	DOWN	mmu-Hectd1_0024	mm9_circ_008488	MMU_CIRCpedia_22192	4	-1.3724001836837822	0.0013028100484256	-4.100212186564275	0.2407749089575496	0.004227265738349786	UP	1	Liver
Liver	cRNA_0078	chr12:82387436-82389273	FULLEX	ENSMUSG00000042700.17	protein_coding	Sipa1l1	UP	mmu-Sipa1l1_0031	mm9_circ_007155	MMU_CIRCpedia_31036	3	1.148435032455174	0.00349564282254257	3.7918998761626024	-0.40040174022051506	1.6398522305513957e-6	DOWN	4	Colon, Ileon, Kidney, Liver
Liver	cRNA_0086	chr12:99307681-99355176	JNC-JNC	ENSMUSG00000033713.13	protein_coding	Foxn3	DOWN	mmu-Foxn3_0007	NA	MMU_CIRCpedia_36124	3	-1.238169698997068	0.00671157141748651	-3.563397476183283	0.021046575155738597	0.8490750717934965	NS	1	Liver
Liver	cRNA_0094	chr12:111559011-111584817	JNC-JNC	ENSMUSG00000007411.17	protein_coding	Mark3	DOWN	mmu-Mark3_0013	mm9_circ_011801	MMU_CIRCpedia_3204	3	-0.9789589471397626	0.01282814549745914	-3.329076162075397	0.18600983411258096	0.012897587510725023	UP	1	Kidney
Liver	cRNA_0094	chr12:111559011-111584817	JNC-JNC	ENSMUSG00000007411.17	protein_coding	Mark3	DOWN	mmu-Mark3_0013	mm9_circ_011801	MMU_CIRCpedia_3204	3	-0.9789589471397626	0.01282814549745914	-3.329076162075397	0.18600983411258096	0.012897587510725023	UP	1	Liver
Liver	cRNA_0097	chr12:111824644-111838867	JNC-JNC	ENSMUSG00000021285.16	protein_coding	Ppp1r13b	DOWN	mmu-Ppp1r13b_0003	mm9_circ_012091	MMU_CIRCpedia_3259	3	-0.967072245040014	0.03519406865582179	-2.8994813400847184	-0.022447280965700638	0.8765744227826512	NS	1	Liver
Liver	cRNA_0127	chr11:70765572-70775794	JNC-JNC	ENSMUSG00000020817.17	protein_coding	Rabep1	DOWN	mmu-Rabep1_0026	mm9_circ_001848	MMU_CIRCpedia_27619	4	-1.3537039570582003	1.4359928252919587e-6	-5.776619443864707	-0.3067521501670993	7.781004401523522e-4	DOWN	1	Liver
Liver	cRNA_0128	chr11:70765572-70777997	JNC-JNC	ENSMUSG00000020817.17	protein_coding	Rabep1	DOWN	mmu-Rabep1_0027	mm9_circ_001327	MMU_CIRCpedia_27620	4	-1.2541622933657444	1.4375505871782148e-4	-4.696981125492883	-0.3067521501670993	7.781004401523522e-4	DOWN	1	Liver
Liver	cRNA_0139	chr11:84083905-84086513	JNC-JNC	ENSMUSG00000020532.19	protein_coding	Acaca	DOWN	mmu-Acaca_0004	mm9_circ_010321	MMU_CIRCpedia_31553	4	-0.8615848945740869	0.02867554508984314	-2.971893771489634	-0.49717279150875887	0.08030017789297467	DOWN	1	Muscle
Liver	cRNA_0139	chr11:84083905-84086513	JNC-JNC	ENSMUSG00000020532.19	protein_coding	Acaca	DOWN	mmu-Acaca_0004	mm9_circ_010321	MMU_CIRCpedia_31553	4	-0.8615848945740869	0.02867554508984314	-2.971893771489634	-0.49717279150875887	0.08030017789297467	DOWN	1	Liver
Liver	cRNA_0160	chr10:25096509-25165628	JNC-JNC	ENSMUSG00000039166.17	protein_coding	Akap7	UP	mmu-Akap7_0001	mm9_circ_000741	MMU_CIRCpedia_14415	4	1.3802981176679383	0.00272861831404293	3.863399578136562	0.6288857370092893	2.43386271154536e-5	UP	3	Kidney, Liver, Muscle
Liver	cRNA_0185	chr10:106881074-106889377	JNC-JNC	ENSMUSG00000035948.14	protein_coding	Acss3	DOWN	mmu-Acss3_0006	NA	MMU_CIRCpedia_39032	4	-1.7881314082513644	0.00796010376411454	-3.5062855002325266	-1.4218724163520597	5.07075003080993e-11	DOWN	1	Muscle
Liver	cRNA_0185	chr10:106881074-106889377	JNC-JNC	ENSMUSG00000035948.14	protein_coding	Acss3	DOWN	mmu-Acss3_0006	NA	MMU_CIRCpedia_39032	4	-1.7881314082513644	0.00796010376411454	-3.5062855002325266	-1.4218724163520597	5.07075003080993e-11	DOWN	1	Liver
Liver	cRNA_0195	chr17:26958517-26962105	JNC-JNC	ENSMUSG00000048249.15	protein_coding	Crebrf	UP	mmu-Crebrf_0009	mm9_circ_004122	MMU_CIRCpedia_14835	4	0.9605253585699538	2.7958686500713397e-4	4.5407736455364835	0.5794514066942333	5.422717283814734e-5	UP	5	Heart, Ileon, Kidney, Liver, Muscle
