Sex	gene_id	gene_name	gene_type	sign(log2FoldChange)	nTissues	signTissues	medianLFC
Male	ENSMUSG00000084319.4	Tpt1-ps3	processed_pseudogene	1	1	Kidney	0.5265518724788898
Male	ENSMUSG00000084329.2	Gm6733	processed_pseudogene	1	2	Kidney, Liver	1.415148475305325
Male	ENSMUSG00000084350.2	Znf41-ps	unprocessed_pseudogene	-1	1	Kidney	-0.44057868678535744
Male	ENSMUSG00000084350.2	Znf41-ps	unprocessed_pseudogene	1	1	Liver	0.4639789011978757
Male	ENSMUSG00000084399.3	Gm15666	transcribed_processed_pseudogene	1	1	Liver	1.7638110449789417
Male	ENSMUSG00000084771.10	A230072E10Rik	lncRNA	1	3	Kidney, Muscle, Liver	1.133573652396313
Male	ENSMUSG00000084790.2	Gm15879	lncRNA	1	1	Kidney	0.3821708160399577
Male	ENSMUSG00000084792.2	1700056N10Rik	lncRNA	1	2	Ileon, Muscle	1.4946627604138545
Male	ENSMUSG00000084796.3	Mir142hg	lncRNA	-1	1	Kidney	-2.3663916578942814
Male	ENSMUSG00000084799.9	Ino80dos	lncRNA	1	2	Kidney, Liver	1.2162021605607496
Male	ENSMUSG00000084819.2	Gm11967	lncRNA	-1	1	Muscle	-1.631790869198417
Male	ENSMUSG00000084824.2	Gm16344	lncRNA	1	3	Ileon, Kidney, Liver	1.314153022541949
Male	ENSMUSG00000084835.2	Gm12352	lncRNA	1	1	Ileon	0.8555263294461212
Male	ENSMUSG00000084843.2	B230312C02Rik	lncRNA	-1	1	Muscle	-2.53437621547032
Male	ENSMUSG00000084844.5	Hoxb3os	lncRNA	1	2	Muscle, Colon	1.0762430755632846
Male	ENSMUSG00000084846.2	A730011C13Rik	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	1.357800054470862
Male	ENSMUSG00000084854.3	Gm12678	lncRNA	-1	1	Kidney	-2.025571463955619
Male	ENSMUSG00000084880.2	Tomm6os	lncRNA	1	1	Liver	1.4952233839857476
Male	ENSMUSG00000084897.2	Gm14226	lncRNA	1	1	Kidney	2.7950466133090326
Male	ENSMUSG00000084910.3	C630043F03Rik	lncRNA	1	2	Kidney, Liver	0.6533863831404252
Male	ENSMUSG00000084915.3	C230037L18Rik	lncRNA	1	1	Kidney	1.7884799214738578
Male	ENSMUSG00000084923.2	Gm15611	lncRNA	-1	2	Kidney, Liver	-3.514520377924015
Male	ENSMUSG00000084929.3	Foxo6os	lncRNA	-1	2	Muscle, Heart	-3.4514040606547307
Male	ENSMUSG00000084934.3	Gm16035	lncRNA	-1	2	Kidney, Liver	-1.0761514504953449
Male	ENSMUSG00000084935.2	Gm14161	lncRNA	1	1	Kidney	1.1409363388867333
Male	ENSMUSG00000084983.9	Gm11789	lncRNA	-1	1	Liver	-1.6025140661909558
Male	ENSMUSG00000084997.8	Gm15471	lncRNA	1	1	Kidney	1.9898684608544044
Male	ENSMUSG00000085012.3	Gm15492	lncRNA	1	1	Muscle	2.0491766990748266
Male	ENSMUSG00000085014.2	Gm13490	lncRNA	-1	1	Muscle	-2.5509216454328545
Male	ENSMUSG00000085022.4	Gm5860	lncRNA	-1	1	Muscle	-1.3390570585332235
Male	ENSMUSG00000085024.3	C230035I16Rik	lncRNA	1	2	Kidney, Colon	1.9055515195337396
Male	ENSMUSG00000085028.4	Slc2a4rg-ps	transcribed_unitary_pseudogene	1	1	Liver	1.078302112592232
Male	ENSMUSG00000085037.2	4933421O10Rik	lncRNA	1	1	Muscle	0.5297916818881794
Male	ENSMUSG00000085039.3	Gm15927	lncRNA	1	1	Kidney	2.474931102016052
Male	ENSMUSG00000085042.10	Abhd11os	transcribed_unitary_pseudogene	-1	1	Kidney	-1.2501963217736187
Male	ENSMUSG00000085054.3	Gm15834	lncRNA	1	1	Kidney	0.857824175108319
Male	ENSMUSG00000085068.2	Gm15895	lncRNA	-1	1	Kidney	-3.183917499671806
Male	ENSMUSG00000085069.3	Prdm16os	lncRNA	-1	1	Kidney	-0.7355031588295255
Male	ENSMUSG00000085088.2	4931413K12Rik	lncRNA	1	1	Muscle	2.3406617765611335
Male	ENSMUSG00000085091.2	Egfros	lncRNA	1	1	Liver	1.9706890552566323
Male	ENSMUSG00000085095.3	Gm15635	lncRNA	1	1	Muscle	1.596388582610626
Male	ENSMUSG00000085105.3	Gm12758	lncRNA	1	2	Kidney, Muscle	1.1257707656479259
Male	ENSMUSG00000085112.3	A530072M11Rik	lncRNA	1	1	Kidney	0.6304638569264835
Male	ENSMUSG00000085129.3	5031425F14Rik	lncRNA	-1	1	Muscle	-2.482375153812354
Male	ENSMUSG00000085132.3	Gm12265	lncRNA	-1	1	Liver	-2.9889800257018058
Male	ENSMUSG00000085133.3	B930095G15Rik	lncRNA	1	1	Liver	0.6951168689032472
Male	ENSMUSG00000085148.2	Mir22hg	lncRNA	1	4	Kidney, Muscle, Liver, Heart	1.1222184655803953
Male	ENSMUSG00000085151.8	1110018N20Rik	lncRNA	1	1	Kidney	1.746477060106682
Male	ENSMUSG00000085154.9	C130046K22Rik	lncRNA	-1	1	Kidney	-0.7491878963685936
Male	ENSMUSG00000085156.10	Snhg15	lncRNA	1	1	Muscle	0.9484494054631338
Male	ENSMUSG00000085162.9	Gm12295	lncRNA	1	1	Heart	1.829406536091774
Male	ENSMUSG00000085169.3	Gm10785	lncRNA	1	1	Kidney	1.6442631984108271
Male	ENSMUSG00000085172.2	Gm6542	processed_pseudogene	1	1	Liver	1.4593048455679645
Male	ENSMUSG00000085175.9	Gm11423	lncRNA	1	1	Muscle	0.7165335395610255
Male	ENSMUSG00000085180.2	AI838599	lncRNA	-1	1	Colon	-2.04296734618813
Male	ENSMUSG00000085184.11	4933439K11Rik	lncRNA	1	1	Ileon	0.9502726317954926
Male	ENSMUSG00000085189.3	Gm11963	lncRNA	1	1	Kidney	1.143178046466924
Male	ENSMUSG00000085204.2	Gm15327	lncRNA	1	1	Kidney	1.2054039883117649
Male	ENSMUSG00000085207.3	Gm11767	lncRNA	1	1	Ileon	1.4587421743949145
Male	ENSMUSG00000085208.5	Brip1os	lncRNA	-1	2	Kidney, Liver	-0.4683950642599465
Male	ENSMUSG00000085211.3	B430219N15Rik	lncRNA	-1	1	Liver	-2.479898982565199
Male	ENSMUSG00000085211.3	B430219N15Rik	lncRNA	1	1	Muscle	3.3211802179264924
Male	ENSMUSG00000085218.9	BB218582	lncRNA	-1	1	Muscle	-1.809099087835076
Male	ENSMUSG00000085237.3	Gm15406	lncRNA	1	1	Kidney	1.5068180605933803
Male	ENSMUSG00000085241.8	Snhg3	lncRNA	1	4	Kidney, Muscle, Liver, Colon	0.9274523021022893
Male	ENSMUSG00000085282.10	Gm15663	lncRNA	1	1	Liver	1.8541512315703768
Male	ENSMUSG00000085287.10	4833418N02Rik	lncRNA	1	2	Ileon, Liver	0.8350965595785526
Male	ENSMUSG00000085303.4	Gm16751	lncRNA	1	2	Kidney, Liver	1.7560072191437341
Male	ENSMUSG00000085315.9	A430018G15Rik	lncRNA	1	1	Muscle	1.3621638888336616
Male	ENSMUSG00000085317.2	Gssos2	lncRNA	-1	1	Kidney	-0.8951755719549173
Male	ENSMUSG00000085328.3	Gm17131	unprocessed_pseudogene	1	2	Kidney, Liver	0.8368774243625983
Male	ENSMUSG00000085334.8	Gm12940	lncRNA	1	2	Kidney, Liver	1.3840447245133558
Male	ENSMUSG00000085355.3	3010003L21Rik	lncRNA	1	1	Liver	1.9656432463818392
Male	ENSMUSG00000085360.2	Arhgap27os2	lncRNA	1	1	Colon	1.1573052451868042
Male	ENSMUSG00000085385.9	Snhg17	lncRNA	1	3	Kidney, Muscle, Liver	0.9944875532301372
Male	ENSMUSG00000085396.9	Firre	lncRNA	1	2	Kidney, Liver	0.8264394820197912
Male	ENSMUSG00000085400.2	Pard3bos3	lncRNA	-1	1	Liver	-2.048047183674556
Male	ENSMUSG00000085408.3	C530005A16Rik	lncRNA	-1	1	Kidney	-0.8978415544905817
Male	ENSMUSG00000085412.9	Halr1	lncRNA	-1	1	Muscle	-1.5083689358363641
Male	ENSMUSG00000085412.9	Halr1	lncRNA	1	1	Kidney	0.9925776555093658
Male	ENSMUSG00000085419.3	Gm11734	lncRNA	1	1	Muscle	2.2041777443679083
Male	ENSMUSG00000085427.8	6430710C18Rik	lncRNA	-1	1	Ileon	-1.5563496291432155
Male	ENSMUSG00000085433.4	Gm16001	lncRNA	1	1	Kidney	0.7080932512094588
Male	ENSMUSG00000085438.3	Oip5os1	lncRNA	-1	1	Muscle	-1.0727023637956568
Male	ENSMUSG00000085444.2	Gm13936	lncRNA	-1	1	Kidney	-1.150071231848431
Male	ENSMUSG00000085445.2	Gm16348	lncRNA	1	2	Kidney, Liver	2.3960441566609836
Male	ENSMUSG00000085468.3	Gm15343	lncRNA	-1	2	Kidney, Liver	-1.4921038996400027
Male	ENSMUSG00000085558.9	4930412C18Rik	lncRNA	-1	1	Liver	-1.1994943488879024
Male	ENSMUSG00000085558.9	4930412C18Rik	lncRNA	1	1	Muscle	1.2187643012781009
Male	ENSMUSG00000085566.2	A730017L22Rik	lncRNA	-1	3	Kidney, Liver, Heart	-0.7944370158211843
Male	ENSMUSG00000085582.8	3110099E03Rik	lncRNA	-1	1	Kidney	-1.0598160043708924
Male	ENSMUSG00000085596.2	Gm11476	lncRNA	-1	1	Kidney	-1.677521116677049
Male	ENSMUSG00000085614.3	1700123M08Rik	lncRNA	1	1	Kidney	1.2130750879987553
Male	ENSMUSG00000085615.4	A330035P11Rik	lncRNA	1	1	Kidney	1.0876935225900937
Male	ENSMUSG00000085622.10	3110056K07Rik	lncRNA	1	1	Liver	0.5994917643795261
Male	ENSMUSG00000085643.3	Gm12519	lncRNA	-1	1	Heart	-1.2921348222031686
Male	ENSMUSG00000085651.2	Gm11695	lncRNA	1	2	Liver, Colon	3.1126930593354114
Male	ENSMUSG00000085653.9	Gm15179	lncRNA	-1	1	Muscle	-0.7623225173372432
Male	ENSMUSG00000085665.2	Gm12059	lncRNA	1	1	Kidney	1.36077632495631
Male	ENSMUSG00000085667.2	Gm12992	lncRNA	1	1	Muscle	1.095574237540966
Male	ENSMUSG00000085696.9	Hoxaas3	lncRNA	1	1	Kidney	1.6410185799101662
Male	ENSMUSG00000085702.10	Mecomos	lncRNA	1	1	Kidney	0.8052753261466814
Male	ENSMUSG00000085720.9	Gm7854	lncRNA	1	1	Kidney	1.591973228767432
Male	ENSMUSG00000085730.8	Gm13307	lncRNA	1	2	Kidney, Muscle	1.6568310966118487
Male	ENSMUSG00000085741.10	5430405H02Rik	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	0.7822337139832685
Male	ENSMUSG00000085743.2	8430419K02Rik	lncRNA	1	1	Kidney	2.3819915288581495
Male	ENSMUSG00000085747.2	Slc13a2os	lncRNA	1	1	Ileon	2.661328949736173
Male	ENSMUSG00000085754.8	Gm15886	lncRNA	1	2	Kidney, Muscle	1.036233711983256
Male	ENSMUSG00000085766.2	2810430I11Rik	lncRNA	-1	1	Muscle	-1.5750617055966862
Male	ENSMUSG00000085772.9	D630024D03Rik	lncRNA	-1	2	Kidney, Liver	-2.245008598409085
Male	ENSMUSG00000085776.10	5430402O13Rik	lncRNA	1	1	Kidney	0.966861450025938
Male	ENSMUSG00000085779.2	Atcayos	lncRNA	1	2	Colon, Heart	1.2060532020400003
Male	ENSMUSG00000085788.2	4930470G03Rik	lncRNA	1	2	Kidney, Muscle	1.464575092572704
Male	ENSMUSG00000085826.3	Gm15638	lncRNA	-1	2	Kidney, Liver	-1.0469180688039907
Male	ENSMUSG00000085829.3	Gm4285	lncRNA	1	4	Kidney, Muscle, Liver, Colon	0.9572426262158805
Male	ENSMUSG00000085862.3	Gm13483	lncRNA	1	1	Kidney	1.1044560943554025
Male	ENSMUSG00000085867.2	Gm5834	unprocessed_pseudogene	1	1	Liver	0.9020507729507494
Male	ENSMUSG00000085875.4	Gm12905	lncRNA	1	1	Liver	0.9842523039775344
Male	ENSMUSG00000085881.4	Gm15912	lncRNA	1	1	Ileon	1.184297282617017
Male	ENSMUSG00000085882.3	2610507I01Rik	lncRNA	-1	2	Muscle, Liver	-0.7468348845986947
Male	ENSMUSG00000085888.9	Gm12224	lncRNA	-1	1	Muscle	-1.2544054294295202
Male	ENSMUSG00000085890.9	Tnfsf13os	lncRNA	1	1	Muscle	0.8453720348499887
Male	ENSMUSG00000085894.2	Gm15832	lncRNA	1	1	Liver	0.9133014860457248
Male	ENSMUSG00000085929.3	Gm13421	lncRNA	1	1	Kidney	0.921049627204424
Male	ENSMUSG00000085956.3	4930481B07Rik	lncRNA	1	4	Kidney, Muscle, Liver, Colon	1.610668269873802
Male	ENSMUSG00000085971.6	Gm15411	lncRNA	1	1	Muscle	2.0525197825889068
Male	ENSMUSG00000085977.2	Gm5970	processed_pseudogene	1	1	Liver	1.1578445065929173
Male	ENSMUSG00000085990.3	Gm16731	lncRNA	-1	1	Liver	-1.5968757060832266
Male	ENSMUSG00000085995.4	Gm2788	lncRNA	-1	1	Liver	-3.0860639436468142
Male	ENSMUSG00000086010.10	Gm15318	lncRNA	-1	1	Liver	-0.8539820282901868
Male	ENSMUSG00000086015.3	4833417C18Rik	lncRNA	1	1	Liver	1.9399788784411147
Male	ENSMUSG00000086054.4	Hnf1aos1	lncRNA	-1	1	Liver	-2.665397883712804
Male	ENSMUSG00000086058.2	Unc45bos	lncRNA	1	1	Muscle	1.0194308306903757
Male	ENSMUSG00000086071.8	Gm12354	lncRNA	-1	2	Kidney, Liver	-2.355548925496751
Male	ENSMUSG00000086075.3	Gm15728	lncRNA	-1	1	Kidney	-1.4231919222837377
Male	ENSMUSG00000086103.3	Gm11832	lncRNA	-1	1	Liver	-2.230580431505619
Male	ENSMUSG00000086136.2	Gm12718	lncRNA	-1	1	Liver	-7.38195783805007
Male	ENSMUSG00000086141.9	9030622O22Rik	lncRNA	1	1	Liver	0.8336588197458527
Male	ENSMUSG00000086216.2	Gm13610	lncRNA	1	1	Kidney	1.2510980879427558
Male	ENSMUSG00000086219.9	Srrm4os	lncRNA	1	2	Muscle, Liver	2.116944978695311
Male	ENSMUSG00000086231.2	Rapgef4os3	lncRNA	1	1	Liver	1.8316198454053136
Male	ENSMUSG00000086233.3	Gm11816	lncRNA	-1	1	Muscle	-2.91675515324035
Male	ENSMUSG00000086247.9	Gm15787	lncRNA	1	2	Kidney, Liver	1.9642348254426834
Male	ENSMUSG00000086253.2	Gm13773	lncRNA	-1	1	Liver	-5.477056597813707
Male	ENSMUSG00000086288.2	Gm15265	lncRNA	1	1	Muscle	1.3776142899644854
Male	ENSMUSG00000086290.11	Snhg12	lncRNA	1	3	Kidney, Muscle, Liver	1.283294433236169
Male	ENSMUSG00000086296.4	D030055H07Rik	lncRNA	-1	1	Kidney	-1.05951430155557
Male	ENSMUSG00000086298.3	Gm11716	lncRNA	-1	1	Muscle	-1.9327556411083733
Male	ENSMUSG00000086320.2	Gm12840	lncRNA	1	4	Muscle, Liver, Colon, Heart	1.434720578213525
Male	ENSMUSG00000086331.2	Gm16310	lncRNA	1	1	Kidney	1.1989730275675674
Male	ENSMUSG00000086356.2	Gm13441	lncRNA	-1	1	Kidney	-1.41326434503875
Male	ENSMUSG00000086358.4	Gm13270	lncRNA	1	2	Ileon, Muscle	1.2784880409084156
Male	ENSMUSG00000086370.11	Ftx	lncRNA	1	1	Liver	0.8242883861166637
Male	ENSMUSG00000086389.2	Gm15998	lncRNA	-1	1	Liver	-1.4430947876850593
Male	ENSMUSG00000086389.2	Gm15998	lncRNA	1	1	Ileon	4.0509984975306725
Male	ENSMUSG00000086429.11	Gt(ROSA)26Sor	lncRNA	-1	1	Ileon	-0.6320359697069605
Male	ENSMUSG00000086429.11	Gt(ROSA)26Sor	lncRNA	1	1	Muscle	0.4681543918547425
Male	ENSMUSG00000086432.2	B430119L08Rik	lncRNA	-1	1	Liver	-0.9779849684431012
Male	ENSMUSG00000086434.2	Gm15200	lncRNA	-1	1	Ileon	-2.2276983114760993
Male	ENSMUSG00000086437.3	Gm13021	lncRNA	1	1	Liver	2.178647244758033
Male	ENSMUSG00000086443.2	4933421A08Rik	lncRNA	1	1	Liver	1.4515451268681825
Male	ENSMUSG00000086448.2	9330162012Rik	lncRNA	-1	1	Liver	-0.658698155909852
Male	ENSMUSG00000086451.10	4933431K23Rik	lncRNA	1	1	Heart	0.931177649701728
Male	ENSMUSG00000086474.3	9130204K15Rik	lncRNA	-1	1	Kidney	-3.0034343676646436
Male	ENSMUSG00000086477.5	Gm15506	transcribed_unitary_pseudogene	1	1	Kidney	1.196866810500182
Male	ENSMUSG00000086494.3	2210417A02Rik	lncRNA	-1	1	Liver	-0.9875180539852272
Male	ENSMUSG00000086502.3	B130055M24Rik	lncRNA	1	1	Liver	0.7583407597095464
Male	ENSMUSG00000086503.5	Xist	lncRNA	1	1	Ileon	1.5263152297670437
Male	ENSMUSG00000086513.4	Gvin-ps1	unprocessed_pseudogene	1	2	Kidney, Muscle	1.3793282289265762
Male	ENSMUSG00000086541.9	Has2os	lncRNA	-1	1	Muscle	-2.21770750192573
Male	ENSMUSG00000086549.2	Gm13648	lncRNA	-1	1	Colon	-1.1065537714565108
Male	ENSMUSG00000086549.2	Gm13648	lncRNA	1	1	Kidney	1.1674724480712877
Male	ENSMUSG00000086583.5	Gm15500	transcribed_processed_pseudogene	1	3	Kidney, Muscle, Liver	0.6538078178008181
Male	ENSMUSG00000086593.3	Gm16548	lncRNA	-1	1	Liver	-0.5814537689175266
Male	ENSMUSG00000086607.9	4930511M06Rik	lncRNA	-1	1	Colon	-1.4452481709549014
Male	ENSMUSG00000086610.3	Gm15408	lncRNA	-1	1	Muscle	-0.8098131585269314
Male	ENSMUSG00000086629.10	2810403D21Rik	lncRNA	1	4	Kidney, Muscle, Liver, Heart	1.364326786826919
Male	ENSMUSG00000086645.3	Gm15743	lncRNA	1	1	Kidney	1.2182684741665837
Male	ENSMUSG00000086657.4	Stamos	lncRNA	1	1	Kidney	1.1197993821804046
Male	ENSMUSG00000086682.3	Gm16023	lncRNA	1	1	Muscle	1.6720650739281933
Male	ENSMUSG00000086712.3	Mexis	lncRNA	-1	1	Ileon	-1.7774459069618658
Male	ENSMUSG00000086725.2	A630052C17Rik	lncRNA	1	2	Kidney, Liver	1.2596873752183895
Male	ENSMUSG00000086728.4	Man2c1os	lncRNA	1	1	Muscle	0.926732439628632
Male	ENSMUSG00000086740.2	Gm17029	lncRNA	-1	1	Kidney	-0.6250167995778447
Male	ENSMUSG00000086741.2	Gm15816	lncRNA	-1	1	Muscle	-0.8220488741501685
Male	ENSMUSG00000086742.10	Gm16201	lncRNA	1	1	Kidney	1.3084080286738604
Male	ENSMUSG00000086765.9	Gm11827	lncRNA	1	3	Kidney, Muscle, Liver	2.1394292022683357
Male	ENSMUSG00000086782.4	E130102H24Rik	lncRNA	1	3	Kidney, Muscle, Liver	1.129549867138811
Male	ENSMUSG00000086801.2	Gm15943	lncRNA	1	1	Muscle	1.1762366369517312
Male	ENSMUSG00000086806.2	Gm13054	lncRNA	1	1	Heart	1.8248138579027733
Male	ENSMUSG00000086807.10	Platr21	lncRNA	1	1	Kidney	1.17352139422959
Male	ENSMUSG00000086825.2	Gm15675	lncRNA	1	1	Liver	0.6440673310130234
Male	ENSMUSG00000086841.3	2410006H16Rik	lncRNA	1	3	Kidney, Muscle, Heart	1.2708848136920334
Male	ENSMUSG00000086859.6	Snhg20	lncRNA	1	3	Kidney, Muscle, Liver	0.7137669522297242
Male	ENSMUSG00000086863.3	Gm15543	lncRNA	-1	1	Muscle	-3.151582518903038
Male	ENSMUSG00000086868.2	Gm15883	lncRNA	-1	1	Kidney	-0.5555605382533553
Male	ENSMUSG00000086868.2	Gm15883	lncRNA	1	1	Liver	1.956685313064421
Male	ENSMUSG00000086877.9	A230072C01Rik	lncRNA	-1	1	Kidney	-0.8596436115429611
Male	ENSMUSG00000086881.3	Gm13594	lncRNA	1	2	Kidney, Liver	0.8772574677839388
Male	ENSMUSG00000086894.3	Gm15708	lncRNA	1	1	Ileon	1.4789273253712223
Male	ENSMUSG00000086914.3	Gm16124	lncRNA	1	3	Kidney, Muscle, Colon	1.5963004064719342
Male	ENSMUSG00000086916.3	Gm15903	lncRNA	1	2	Kidney, Heart	2.23841984770413
Male	ENSMUSG00000086938.11	4930481A15Rik	lncRNA	1	3	Kidney, Muscle, Liver	1.1027533690105125
Male	ENSMUSG00000086944.2	Gm15859	lncRNA	1	1	Liver	1.207196570747224
Male	ENSMUSG00000086968.10	4933431E20Rik	lncRNA	-1	1	Muscle	-0.5455692036101355
Male	ENSMUSG00000087002.2	Gm16277	lncRNA	1	1	Liver	1.325930754802359
Male	ENSMUSG00000087013.9	2610027K06Rik	lncRNA	-1	1	Kidney	-0.7635644831627759
Male	ENSMUSG00000087022.6	9130024F11Rik	lncRNA	1	1	Kidney	0.615068486851985
Male	ENSMUSG00000087047.9	1700110K17Rik	lncRNA	1	1	Ileon	2.2624742283095833
Male	ENSMUSG00000087060.9	Eldr	lncRNA	-1	1	Colon	-1.1677891631919286
Male	ENSMUSG00000087080.2	Gm12199	lncRNA	-1	1	Muscle	-3.1450073019723352
Male	ENSMUSG00000087088.4	Gm16638	lncRNA	1	2	Kidney, Liver	1.4492507425924313
Male	ENSMUSG00000087107.9	AI662270	lncRNA	-1	2	Kidney, Heart	-1.8040786975169243
Male	ENSMUSG00000087120.3	Gm12279	lncRNA	1	2	Kidney, Muscle	1.0437310555974886
Male	ENSMUSG00000087128.9	Gm12655	lncRNA	1	1	Liver	0.8787488642483071
Male	ENSMUSG00000087129.2	Gm16316	lncRNA	1	2	Kidney, Heart	2.8197916078938308
Male	ENSMUSG00000087138.3	Gm15545	lncRNA	1	2	Kidney, Muscle	1.1844639354539328
Male	ENSMUSG00000087142.9	Gm12454	lncRNA	-1	1	Kidney	-2.2680170981982033
Male	ENSMUSG00000087153.9	Gm6483	unprocessed_pseudogene	1	1	Liver	1.3326378916321524
Male	ENSMUSG00000087168.2	Gm15983	lncRNA	-1	1	Muscle	-1.0280515912243284
Male	ENSMUSG00000087174.9	5530601H04Rik	lncRNA	1	2	Kidney, Muscle	0.7029275059229831
Male	ENSMUSG00000087175.9	Gm15133	lncRNA	1	1	Kidney	1.324728134291933
Male	ENSMUSG00000087177.9	E130307A14Rik	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	0.9944891638788846
Male	ENSMUSG00000087213.4	2810408I11Rik	lncRNA	-1	1	Liver	-2.5966929840016193
Male	ENSMUSG00000087231.9	E230016M11Rik	lncRNA	1	3	Ileon, Kidney, Muscle	1.2675444379479586
Male	ENSMUSG00000087233.2	Gm43213	processed_pseudogene	1	1	Ileon	1.119974972944208
Male	ENSMUSG00000087241.3	Gm11844	lncRNA	1	1	Kidney	2.4687530485186557
Male	ENSMUSG00000087249.3	Gm16062	lncRNA	-1	1	Muscle	-0.8945021278455583
Male	ENSMUSG00000087259.9	2610035D17Rik	lncRNA	-1	1	Colon	-1.0112098740913675
Male	ENSMUSG00000087259.9	2610035D17Rik	lncRNA	1	2	Muscle, Liver	0.775270845399721
Male	ENSMUSG00000087339.2	Gm11586	lncRNA	1	1	Liver	0.9028932082922048
Male	ENSMUSG00000087361.8	0610043K17Rik	lncRNA	1	3	Kidney, Muscle, Liver	1.666343853493137
Male	ENSMUSG00000087365.10	C430049B03Rik	lncRNA	1	1	Kidney	0.5602279257051336
Male	ENSMUSG00000087367.3	Gm15491	lncRNA	-1	1	Kidney	-0.9686879509754576
Male	ENSMUSG00000087380.9	2210408F21Rik	lncRNA	1	2	Ileon, Liver	0.6926117744534287
Male	ENSMUSG00000087382.9	Ctcflos	lncRNA	1	1	Kidney	1.4829521960547376
Male	ENSMUSG00000087390.2	Gm7598	lncRNA	1	1	Muscle	1.1425693861824031
Male	ENSMUSG00000087396.9	4933407K13Rik	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	0.6335938943330051
Male	ENSMUSG00000087397.2	Rapgef3os2	lncRNA	1	1	Kidney	1.0331522100244623
Male	ENSMUSG00000087404.2	Gm11752	lncRNA	-1	1	Liver	-1.1901756835419426
Male	ENSMUSG00000087404.2	Gm11752	lncRNA	1	2	Kidney, Heart	1.5537585178157851
Male	ENSMUSG00000087406.2	E130215H24Rik	lncRNA	1	1	Kidney	1.213520244190114
Male	ENSMUSG00000087410.8	2310065F04Rik	lncRNA	-1	1	Muscle	-1.4093362669493166
Male	ENSMUSG00000087412.6	Gm15501	transcribed_processed_pseudogene	1	3	Kidney, Muscle, Liver	1.4682410256186351
Male	ENSMUSG00000087424.3	5730405O15Rik	lncRNA	-1	2	Kidney, Liver	-1.1803678923772694
Male	ENSMUSG00000087433.3	Gm14167	lncRNA	1	1	Muscle	1.3595566538057655
Male	ENSMUSG00000087444.2	Gm5475	lncRNA	-1	1	Kidney	-1.1151665674622395
Male	ENSMUSG00000087470.4	A630031M04Rik	lncRNA	-1	1	Liver	-3.1196277892712425
Male	ENSMUSG00000087474.2	Gm12100	lncRNA	1	1	Heart	2.5336692161418792
Male	ENSMUSG00000087475.5	4933406I18Rik	lncRNA	1	2	Muscle, Liver	1.9219464984119248
Male	ENSMUSG00000087484.2	2900089D17Rik	lncRNA	1	1	Kidney	1.0421860341954337
Male	ENSMUSG00000087497.9	2810001G20Rik	lncRNA	1	2	Kidney, Liver	0.8610806027349394
Male	ENSMUSG00000087516.9	Tbx3os1	lncRNA	1	2	Ileon, Colon	1.8515260241405058
Male	ENSMUSG00000087523.3	Gm12319	lncRNA	-1	1	Muscle	-1.2134807975769173
Male	ENSMUSG00000087530.3	Gm15533	lncRNA	-1	1	Ileon	-1.8636471799480017
Male	ENSMUSG00000087574.3	C030037D09Rik	lncRNA	-1	1	Kidney	-1.335852107818847
Male	ENSMUSG00000087579.9	Hectd2os	lncRNA	-1	1	Liver	-5.046389460396929
Male	ENSMUSG00000087579.9	Hectd2os	lncRNA	1	1	Muscle	0.5255921520202996
Male	ENSMUSG00000087590.4	Epb41l4aos	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	1.485513347981026
Male	ENSMUSG00000087595.2	1810012K08Rik	lncRNA	-1	1	Kidney	-1.370816629575696
Male	ENSMUSG00000087611.3	4930458D05Rik	lncRNA	-1	1	Heart	-1.022990930230388
Male	ENSMUSG00000087611.3	4930458D05Rik	lncRNA	1	1	Kidney	0.9601854634318046
Male	ENSMUSG00000087612.2	A230005M16Rik	lncRNA	-1	1	Liver	-3.257745742829729
Male	ENSMUSG00000087638.2	Gm11773	lncRNA	-1	1	Liver	-2.453326480568703
Male	ENSMUSG00000087644.2	Gm14703	lncRNA	1	1	Liver	1.1025432525441734
Male	ENSMUSG00000087658.3	Hotairm1	lncRNA	1	1	Kidney	0.8702253046820795
Male	ENSMUSG00000087684.2	1200007C13Rik	lncRNA	1	1	Liver	1.6516589575582774
Male	ENSMUSG00000087819.3	Gm25117	snoRNA	1	1	Kidney	1.6989026309428807
Male	ENSMUSG00000087968.3	Gm25395	scaRNA	1	1	Kidney	0.6210129863272356
Male	ENSMUSG00000088088.2	Rmrp	ribozyme	1	2	Kidney, Heart	0.9855981629085522
Male	ENSMUSG00000088185.3	Scarna2	scaRNA	1	1	Kidney	0.5300143779492659
Male	ENSMUSG00000088948.3	Gm23262	snoRNA	1	1	Kidney	0.9419589058565464
Male	ENSMUSG00000089281.3	Scarna6	scaRNA	1	3	Kidney, Liver, Heart	1.2562261776226158
Male	ENSMUSG00000089417.3	Gm22009	scaRNA	1	3	Kidney, Liver, Heart	0.7709817661119237
Male	ENSMUSG00000089617.3	Scarna10	snoRNA	1	2	Kidney, Heart	0.7188669663989756
Male	ENSMUSG00000089706.9	B230216N24Rik	lncRNA	-1	1	Kidney	-0.9459252553558786
